participant,sentence
INV,"well, we could try to draw (th)em first if you want ."
INV,do you want to try to draw (th)em ?
CHI,oh I don't want to draw .
INV,do you want to draw ?
INV,"here, let's both draw ."
INV,you draw and I'll draw .
INV,alright .
INV,you'd rather just play ?
INV,okay ‡ let's see .
INV,do you see in (th)em ?
CHI,yeah .
INV,alright !
CHI,<it's dɤm@u [=? them]> [//] it's Baby Bear .
INV,alright .
CHI,"and, where the papa Bear ?"
INV,we gotta find (th)em .
CHI,"yes, see he can come out ."
INV,call for him .
CHI,Papa Bear !
INV,"hello, ha !"
CHI,"I found you, it's Papa Bear ."
INV,"all right, <who are we missin> [//] who are we missin(g) ?"
CHI,Pig .
INV,oh !
CHI,Pig .
CHI,Pig is .
CHI,Pig is here .
CHI,let's play it and see what's happening .
CHI,okay Josh ?
INV,okay .
CHI,let's see +/.
INV,okay ‡ what about these two ?
CHI,I'm right here .
CHI,"the pigs, I love pigs ."
INV,"hi bears, how are you ?"
CHI,yay !
INV,I missed you .
CHI,missed you .
CHI,welcome bears +/.
INV,"wait for me, ah ."
CHI,hello .
INV,hello .
CHI,this is you .
CHI,this is you .
CHI,<are you> [?] playin(g) ?
CHI,Papa Bear .
CHI,"this is my friend, Baby Bear ."
CHI,"this is my friend, hey !"
INV,hello .
CHI,"and, it's pigs too ."
CHI,it's the big pig .
CHI,ah +/.
INV,the big pig !
CHI,will you come play us ?
INV,"yes, come and play with us ."
INV,"whee, dududu@si ."
CHI,"wow, what are you doing ?"
INV,we're over here dancin(g) together .
INV,"back and forth, back and forth, back and forth ."
CHI,"hey, wait [/] wait !"
CHI,papa bear's rockin(g) chair .
INV,<what are> [/] what are you doing ?
CHI,papa bear's rockin(g) chair .
INV,that's papa bear's rockin(g) chair ?
CHI,so he can fall asleep .
INV,"ah, but I don't wanna sleep ."
INV,I wanna play .
CHI,but you +/.
INV,let's go get another toy so we can all play with it together .
CHI,"oh ‡ rockin(g) chair wait, wait +/."
INV,<can you> [/] can you get a toy in there for me ?
CHI,yeah .
CHI,ah !
INV,what is that ?
CHI,<it's a> [/] it's a [/] +...
INV,"oh no, what happened ?"
INV,are you okay ?
INV,what is that ?
CHI,<it's a> [/] <it's a> [/] it's a toy .
INV,"what kind o(f) toy, ah !"
INV,"I wanna play with it, arr@i ."
INV,kick .
CHI,what's that ?
INV,<what can you do> [/] what can you do with this toy ?
CHI,"&-uh, maybe we did ."
INV,can you show me what we do with this toy ?
CHI,oh sure .
CHI,"okay ‡ come on and play, pig (.) pig !"
CHI,<I know you> [/] <I know you> [/] I know you now .
CHI,like that song .
INV,oh ‡ yeah .
CHI,she sin(g) .
INV,I know you too .
CHI,and <you too> [/] you too .
INV,I know what this could be .
INV,this could be a teeter_totter .
INV,"<teeter_totter> [/], <teeter_totter> [/], <teeter_totter> [/], <teeter_totter> [/] ."
INV,have you ever been on a teeter_totter before ?
CHI,yes .
INV,what was it like ?
CHI,"pig, <come here> [/] <come here> [/] <come here> [/] <come here> [/] ."
INV,whee !
CHI,"ah, I just kiss him ."
CHI,I just did [?] (.) xxx .
INV,what's goin(g) on over here ?
CHI,what [//] <I figure [?]> [//] <we wɨ@u [?]> [//] < I think it's> [//] <I need> [//] I think it's a little pig .
CHI,"well, we tried to figure out wa@u [/] then ."
INV,oh ‡ you are ?
