participant,sentence
CHI,I have opened it .
INV,you opened it ?
CHI,look at this .
INV,what is it ?
CHI,ɛnʌ@u [?] open it .
CHI,have to open it up (..) and see !
INV,there's a door right here .
CHI,still [?] (..) a door ?
INV,yeah .
CHI,why is there a door ?
CHI,why there door ?
INV,so that you can get the pieces out .
CHI,yeah ?
CHI,see ?
CHI,see ?
CHI,all the pieces ?
INV,first you take out (.) all: the pieces (.) an(d) then (.) you put them back in through the holes in the roof .
CHI,yeah ?
INV,can you do that ?
CHI,one !
CHI,<əp@u əp@u> [= babbling] have fun [//] we're having fun .
INV,"we are [!] having fun, aren't we ?"
CHI,yup .
INV,can you look at this ?
INV,can you look a(t) these pic::tures ?
CHI,put (th)em in the door [/] pu(t) (th)em <in (th)e door> [>] .
INV,<oh you wanna> [<] put (th)em in the door ?
CHI,(m)hm [= voicing assent] .
INV,how about right before we put (th)em in the door you tell me what they are .
CHI,one: door .
CHI,<one in the door> [>] .
INV,<look at> [<] this picture .
CHI,one in the door .
CHI,<one in door> [?] [>] .
INV,<or you could jus(t)> [<] (.) put (th)em in .
CHI,xxx .
CHI,xxx they come back out !
INV,oh: they're comin(g) back out .
CHI,(o)kay I'll close [!] the door .
CHI,now (.) put this away +...
INV,now (.) put it away (.) an(d) we'll look for something else (..) to play with .
CHI,guess .
CHI,guess what I have [?] .
CHI,this .
INV,ooh are you gonna put on this builder's hat ?
INV,are you gonna build a tower with the hat ?
CHI,yeah .
INV,shoul(d) we take these blocks out ?
CHI,we should .
CHI,get one more !
INV,an(d) one more !
CHI,more six !
INV,can you put this on top ?
CHI,wha(t) is (th)is we@u [=? thing] ?
INV,oh this is a book .
CHI,yeah: .
INV,do you wanna read a book ?
CHI,this a book ?
INV,or [//] can we read this [!!] book ?
CHI,yup (.) we should .
CHI,<an(d) [?] there's> [>] there's one [!] .
INV,<okay> [<] .
CHI,one: book .
CHI,see ?
CHI,one book .
INV,do you wa(nn)a come sit right next to me ?
INV,like here ?
CHI,this table right here ?
CHI,see .
CHI,see its table ?
CHI,xxx sit in [=? on] this table ?
INV,we &+ʃɤ [//] we're gonna stay right over here .
INV,right: &=moves:child_to_lap here !
INV,is where we wanna sit (..) I think .
CHI,see this ?
INV,yeah .
INV,I do see it .
INV,you wanna look at it ?
CHI,yup .
INV,c(an) we look a(t) the pages ?
CHI,see ?
CHI,see: .
INV,do you know this book ?
CHI,yup .
CHI,it's called goo(d) night .
INV,it is .
CHI,yeah: .
INV,do you know +//.
INV,here (.) why don't we look at this book .
INV,maybe you haven't seen this one before .
CHI,jɛt@u [=? yes] I read that one at home !
INV,you read this one at home but this one (.) let's read this right now .
INV,this is called Good:night_Gorilla .
CHI,yeah ?
INV,yeah .
INV,who's this ?
CHI,a gorilla (.) with a key [!] !
INV,with a key .
INV,an(d) who's (th)is guy ?
INV,that's the zookeeper .
CHI,wʌf [: with] (h)is flashli(ght) .
INV,with a flashlight ?
CHI,&=laughs .
INV,can you sit here with me ?
CHI,here's one more letter !
INV,oh you've got the other block .
CHI,there [?] go .
CHI,see: .
CHI,look .
CHI,<wa(nna) &+s:> [/] wa(nna) see some(th)in(g) else: ?
INV,uhhuh .
CHI,&=whispers loo(k) a(t) this .
INV,I see Dot !
CHI,yeah .
INV,you wanna bring Dot over here ?
INV,can Dot come an(d) look at this book with us ?
