participant,sentence
INV,and here are the toys !
INV,okay [=! whispering] .
CHI,do you have any big boy toys ?
INV,they are pretty big boy toys .
INV,they're pretty big boy oriented (.) I would say .
INV,"shall we get some puzzles, too ?"
INV,"Jake, do you want to do some puzzles ?"
CHI,not right now .
INV,not right now .
INV,okay .
INV,oh no +...
INV,"let's see, there's another part to that ."
CHI,<there is> [?] ?
INV,yeah .
CHI,what if there's not ?
INV,there's another wheel somewhere in here .
INV,uhoh@i .
CHI,remote control thing !
CHI,that's what I love !
INV,remote control thing .
CHI,where's this go to ?
CHI,to Sesame_Street car ?
INV,"actually, it's a (.) pretend telephone ."
INV,it's just a toy with a telephone .
CHI,"hello, mom &=talking:phone !"
INV,hello Jake !
INV,how are you doin(g) ?
CHI,that's not a (.) telephone .
CHI,this is my favorite .
INV,what's your favorite ?
INV,&=gasps .
INV,tools +...
INV,there's a (a)_lot_o(f) tools .
INV,and there's even a hat !
CHI,&=laughs .
CHI,that doesn't fit on my head .
INV,oh yeah .
INV,I don't know .
INV,it looks like it kinda fits .
CHI,more pliers .
CHI,more [//] and another hammer .
INV,&=gasps .
INV,what is that [=! whispering] .
CHI,a fuzzy ball that you can frow [: throw] .
INV,that you can throw ?
INV,"here, you ready ?"
INV,I'll throw it to ya .
INV,ready [=! whispering] ?
INV,here we come .
CHI,ow [=! screaming] !
INV,&=gasps .
INV,it's a bumblebee !
INV,bzz@o .
CHI,get away from me !
CHI,get away from me !
INV,bzz@o .
CHI,&=screams .
INV,&=laughs .
INV,have you ever been stung by a bumblebee ?
CHI,yep .
INV,you have ?
INV,<how did it happen> [>] ?
CHI,<xxx> [<] ?
CHI,he has (.) a stinger inside him .
INV,how did it happen when he stung you ?
CHI,&-um (.) it stung really really badly .
INV,yeah .
CHI,ɨst@u [//] I [x 3] got stung at the amusement park .
INV,oh +...
INV,where did he sting you .
CHI,right here .
INV,&=gasps .
INV,oh +...
INV,how'd it feel .
CHI,well it pretty hurt .
INV,yeah .
