participant,sentence
INV2,now you know what it's time for ?
INV2,Jessica's gonna come in and you guys are going to play with some toys !
INV2,you can draw some more picture .
CHI,pictures .
INV2,I'm going to put that big old thing away .
INV2,"put that away, and put this away, and move this away, off ."
INV2,thank you for helping !
INV2,"there we go, there's Jessica ."
INV2,and here is all our cool toys .
CHI,"huh, xxx cars ."
INV2,here's some cars .
CHI,got monstuh [: monster] truck .
INV2,"it's a monster truck, isn't it ."
INV2,"all right, now you guys have fun ."
INV1,"all right, we're gonna have fun ."
INV1,what you got there ?
CHI,got a puzzle .
INV1,thank you .
INV1,"ooh, you like the cars, huh ."
CHI,&=inhales .
INV1,you okay ?
CHI,&=nods .
INV1,"wow, you're good ."
INV1,do you like puzzles ?
INV1,do you play puzzles at home ?
INV1,what kind of puzzles do you have at home ?
INV1,"wow, yay Donnie !"
INV1,what's goin(g) on in that picture ?
CHI,it's Garra@n [?] .
INV1,"there's Garra@n [?], yeah ."
INV1,whatcha [: what are you] doin(g) ?
INV1,feeding the bears .
INV1,let's make a pile of cars for him to drive over .
CHI,car .
INV1,here comes the monster truck !
INV1,"vroom@o, crushing the cars ."
INV1,yeah .
INV1,wha(t) d(o) ya doin(g) with those cars ?
CHI,hm .
INV1,"vroom@o , I'm a boat ."
INV1,I'm gonna get you !
INV1,"wow, I can still move ."
INV1,"oh wow, there's another boat ."
INV1,it's a ferry boat .
INV1,"look, wanna see something ?"
INV1,a car comes in the ferry boat .
INV1,"wow, you can fit a lot of cars in there, cantchu [: can't you] ."
CHI,&-uh .
INV1,what are you doin(g) ?
INV1,"ooh wow, so many plates ."
INV1,why dontcha [: don't you] try this one ?
INV1,there we go .
INV1,"hm:, cute ."
INV1,"wow, lookit all that silverware ."
INV1,you scoopin(g) up the cars ?
INV1,"what are you serving for lunch, Donnie ?"
INV1,"mm, those cars look yummy ."
CHI,this one <yours> [?] .
INV1,okay ‡ this your car ?
INV1,now what are we going to do with all these cars ?
INV1,gonna eat the cars ?
INV1,this purple one looks tasty .
CHI,this [/] this [/] this one [//] a green one .
INV1,you have the green one .
CHI,yummy .
CHI,gonna and get xxx monster truck .
INV1,you're gonna what ?
INV1,eat the monster truck ?
INV1,you can just eat it with your hands .
INV1,"&-um, how does it taste ?"
CHI,good .
INV1,good ?
