participant,sentence
INV2,quick hide somewhere .
INV1,hello: ?
INV1,oh I think we're missing a person .
INV2,&=laughs .
INV1,do you think the gorilla book's in here ?
INV2,it's in there .
INV1,sounds good .
INV2,have fun .
INV1,&-uh (.) I thought I was supposed to come in here an(d) play: .
INV1,but there's no one here .
CHI,boo !
INV1,oh !
INV1,you're there !
INV1,boo &=laughs .
INV1,way to fin(d) +//.
INV1,hey look do you see this box that you're sitting on ?
CHI,yes .
INV1,jɤn@u [: y(ou) kn(ow)] [//] it's full of toys .
CHI,full o(f) toys ?
INV1,yeah .
INV1,d(o) you wanna look inside ?
CHI,yes (..) <xxx> [>] .
INV1,<well> [<] (..) open it up .
CHI,okay .
CHI,wow: .
INV1,wow .
INV1,lookit all these toys .
CHI,these toys .
CHI,yeah .
CHI,see it's a sheep .
CHI,ɨsʌ@u [: it's a] horse !
INV1,it's a horse !
INV1,thank you .
CHI,ɨ@u [= prosodic filler/ attention getting] look ai@u [?] a little book .
INV1,it's a book .
INV1,do you wanna look at it ?
CHI,&-um (.) here .
INV1,here (.) come look at it with me .
INV1,sit right here .
CHI,okay .
INV1,we'll look at this book .
CHI,this book .
INV1,here you turn aroun(d) this way .
INV1,yeah: (.) like that .
INV1,that's great .
INV1,grea:(t) .
INV1,so this book is about: (..) the zoo .
CHI,a su@u [: zoo] .
INV1,now who's this guy ?
CHI,it (..) &+buf: +...
INV1,that's the zookeeper .
CHI,zoo:keeper .
CHI,&+ɨ [/] it's m: [/] &+mʌ [/] monkey .
INV1,yeah that's a monkey right there: .
CHI,o:h oo a:h a:h .
INV1,ooooh@o aaaaaa@o oooooo@o aaaaa@o .
INV1,an:(d) what's he doing ?
CHI,<əmʌ@u bʌ@u> [?] key .
INV1,yeah (h)e's taking the keys .
INV1,right out of (h)is pocket .
INV1,he doesn'(t) even know .
INV1,"he says (.) +""/."
INV1,"+"" goo(d) night gorilla ."
INV1,he thinks (.) that he's leaving the gorilla in the cage .
CHI,it's a mon::key .
INV1,it's a monkey .
INV1,what's happening ?
INV1,what's he doing ?
CHI,shh: .
INV1,shh: .
INV1,yeah: he's being really sneaky .
INV1,shh: .
INV1,well who's (th)is guy ?
CHI,a monkey .
INV1,you see this little one ?
CHI,a monkey .
INV1,that's a mouse (..) with his banana .
CHI,with &-um benʌ@u [: banana] .
INV1,yeah .
INV1,what's happening on the next page ?
CHI,nɛs@u [: next] page .
CHI,elephant !
INV1,that's an elephan(t) right there .
CHI,<m(hm)> [<] .
INV1,wha(t) do you think (i)s gonna happen with the elephan(t) ?
INV1,"the zookeeper says +""/."
INV1,"+"" good night elephant ."
CHI,et@u [=? wait] !
INV1,wha(t)'s he gonna do ?
CHI,&-uh (.) hai@u [: he] brɨnʌ@u [: bringing] mar@u [: more] kes@u [: keys] .
INV1,he's gonna let (h)im out o(f) the cage .
CHI,an(d) kesɛni@u [: keys an(d) he] pu(t) (th)em (.) wi@u [=? he] bɤbɤdəbɛdəpɛtə@u [= stuttering/ retracing] pɛtm@u [= put him/them] out .
INV1,he's gonna let (h)im out .
CHI,<auʌ::ni:@u [?]> [>] .
INV1,<oh look (.) see: he let (h)im out:> [<] .
CHI,&=laughs .
INV1,"an(d) he says +""/."
INV1,"+"" good night lion ."
CHI,lion .
INV1,lion .
INV1,an(d) what's the monkey doing ?
CHI,&-uh (.) but (.) &+ɨ [/] &+ɨ [//] ʌbɤt@u [=? &-uh but] E:@u you megʌmeliʌ@u [: make animal] out .
INV1,he's lettin(g) the lion out .
INV1,&=laughs .
INV1,"the lion's excited to get out, huh ?"
CHI,huh .
INV1,yeah: .
CHI,turn page .
INV1,"the zookeeper says +""/."
INV1,"+"" good night hyena ."
CHI,&=laughs .
INV1,"+"" good night giraffe ."
CHI,&=laughs .
INV1,where's the hyena ?
CHI,&=points &=laughs .
INV1,xxx .
INV1,that's the hyena good job .
INV1,where's the giraffe ?
CHI,giraffe &=points .
INV1,oh good .
INV1,wha(t)'s he doing here ?
CHI,&-uh i@u [: he] &-uh gɛmiʌ@u [=? get me] out .
INV1,(he)'s le(tt)ing (h)im out .
INV1,all these guys: are outside their cages .
INV1,"+"" good night armadillo: ."
INV1,what's happening here ?
INV1,wha(t) do you see ?
CHI,&=whispers a mouse .
INV1,&=whispers the mouse is right here .
INV1,this is an armadillo .
INV1,it's like [!] a mouse (.) but it's bigger .
CHI,&=whispers xxx shh: .
INV1,he's being really sneaky: shh: .
INV1,see here's the mouse over here .
CHI,naus@u [=? mouse] .
INV1,&=laughs .
INV1,what's happening on this page ?
INV1,where's he going ?
CHI,I'm goin(g) home: .
INV1,yeah he's goin(g) home .
INV1,where a(re) these [!!] guys goin(g) .
CHI,ðio@u [=? they're] pɤnɨnə@u [= puttin(g) in a] cage: .
INV1,th(ey're) what ?
INV1,they: got out of the cage +...
INV1,an(d) are they following him ?
CHI,yes .
INV1,they're goin(g) inside the house .
INV1,there a(re) all these other houses .
INV1,you see them ?
INV1,see this is the zoo an(d) they're comin(g) right out .
INV1,why do you think they're gonna follow (h)im home ?
CHI,&-um (.) ɨn@u [?] tu(r)n page .
INV1,that'll (.) tell us .
INV1,well (.) what are they doing ?
CHI,well (.) (th)ey hiding bed .
INV1,oh they're going to bed ?
CHI,yeah .
INV1,oh lookit .
INV1,lookit this guy .
INV1,&=laughs .
INV1,mm@u [: and] what's he doin(g) ?
INV1,what's [/] what's the: monkey doin(g) ?
CHI,ɨsə@u [=? it's in] a bed .
INV1,he's goin(g) (t)o bed .
INV1,how (a)bout here ?
INV1,where's he [!] ?
CHI,shh: .
INV1,(be)cause he goin(g) (t)o sleep .
INV1,where's he sleepin(g) ?
CHI,a [/] a pɤ@u [?] .
INV1,he's sleeping in a drawer .
CHI,d(r)awer .
INV1,an(d) how about: this is the Mom .
INV1,"an(d) she says +""/."
INV1,"+"" goo(d) night dear ."
CHI,g(ood) night dear .
CHI,nʌθ@u [=? not the] [=? night] monkey .
INV1,but it's the mon:key .
