participant,sentence
INV,look at all these toys .
INV,wha(t) do you think .
INV,shoul(d) we open this up ?
CHI,yep .
INV,"wha(t) do you think is in here, huh ?"
INV,<it's always> [>] +/.
CHI,<I o@u [: don't] know> [<] .
INV,I don'(t) know .
INV,let's find out !
INV,okay .
INV,can you help me open it up ?
INV,ready .
CHI,ugh .
INV,ugh .
CHI,ugh .
INV,use your muscles !
CHI,woah !
INV,<woah> [>] !
CHI,<look [?]> [<] at this !
INV,what is that ?
CHI,a truck .
CHI,a house .
INV,a house ?
INV,who lives in the house ?
CHI,thing .
CHI,lots of things .
INV,what kind o(f) things ?
CHI,I (d)on'(t) know .
INV,you don't know ?
CHI,no .
INV,are those shapes ?
CHI,"yeah, shapes ."
INV,who's this ?
INV,buzzzz@o .
CHI,a doggie .
INV,a doggie ?
INV,is (th)is a doggie ?
CHI,a dogg::ie bumblebee !
INV,&=laughs a doggie bumblebee .
INV,<what else do> [>] +/.
CHI,<hey æmæ> [<] [//] I have one vi@u [: of] (th)ose .
INV,you (h)ave one of these ?
INV,<let's see it> [>] .
CHI,"<yeah, but> [<] you have one [//] iz:@u [?] I have a different (.) &+t two ."
CHI,<dIn:u@u n:@u> [= babbling] .
INV,<wow:> [<] .
INV,wha(t)'s this ?
CHI,a choo choo train .
INV,oh: .
CHI,ʃʌgz@u [=? chugs] .
INV,who's driving the choo choo train ?
CHI,&=laughs .
INV,who is that ?
CHI,I (d)on'(t) know who (.) he: is .
INV,I don't know who he is either .
INV,hm: .
INV,shoul(d) we think of a name for him ?
CHI,&-um .
CHI,hey look at these: .
INV,wow .
INV,what are all those things ?
INV,what's that ?
CHI,a tool: .
INV,a tool ?
INV,are <you gonna> [//] you wanna fix something with the tool ?
CHI,I need [?] that [?] +...
CHI,what a(re) diz@u [: these] ?
INV,wow .
CHI,a firehose .
INV,ahhah !
INV,it's a firehose ?
CHI,ait@u [=? right] .
INV,are you gonna: squirt someone with it ?
CHI,<squ:irt> [>] .
INV,<how (a)bout the> [<] firetruck ?
CHI,squirt [x 3] .
INV,<&=gasps chchchcoooo@o [= squirting sound]> [<] .
CHI,&=laughs .
CHI,an(d) now di@u [: the] gwɔ:dɨn@u [?] .
INV,what else is in here ?
CHI,a pin:wheel .
CHI,<a> [>] +/.
INV,"<oh> [<], a pinwheel ?"
INV,wha(t) do you do with the pinwheel ?
CHI,you blow it .
INV,let's see .
CHI,&=blows .
INV,whoa .
CHI,an(d) a working hat .
INV,oh !
INV,<let's see> [>] [/] let's see it on your head .
CHI,<<see the> [?] working> [<] .
INV,wow .
CHI,an(d) +/.
INV,it fits perfectly .
CHI,I wan(t) zi@u [=? see] xxx .
CHI,xxx .
CHI,wow !
INV,<what's that> [>] ?
CHI,<a gate> [<] !
CHI,a gate !
INV,oh .
INV,<look at all this> [>] stuff !
CHI,<xxx <see these> [?]> [<] .
CHI,truck !
INV,a truck ?
CHI,<xxx> [>] .
INV,<well <let's> [<] bring some o(f) the> [//] you wanna bring some o(f) these toys right over here ?
CHI,<this truck> [?] .
INV,"here, let's pull this right over here ."
INV,we've more room .
INV,<wanna come look what else is in here> [>] over here ?
CHI,<hey <the truck moves> [?]> [<] .
INV,whoa: .
INV,who's this ?
INV,&=points:toy_car_driver .
CHI,Elmo .
INV,oh: .
INV,what's Elmo doing ?
CHI,xxx .
CHI,I want him [=? Elmo] to stop .
INV,you wanna turn it off ?
INV,there you go .
CHI,yeah because it's kind of (.) loud .
INV,"oh:, it is ?"
INV,&=gasps .
CHI,<I want> [?] +//.
CHI,hey !
INV,what ?
INV,do you know what that is ?
CHI,no .
INV,it's a walkie talkie .
INV,you talk in it .
CHI,nʌm@u [= making a sound into walkie talkie] .
INV,&=laughs .
CHI,hey !
INV,what's (th)is ?
INV,&=gasps .
CHI,"cool, a choo choo ."
INV,a choo choo train .
INV,wanna pull it ?
INV,you can pull it around the room .
INV,take it for a walk .
INV,&=laughs .
INV,where are you goin(g) with the choo choo train ?
CHI,yeah (.) I wa(nna) see if (.) sʌmə@u [: something] else has (.) for those strings .
CHI,I think &+s +...
INV,<you think so> [>] ?
CHI,<xxx> [<] .
CHI,&-uh .
INV,what's [//] what about this ?
CHI,no .
INV,what's this ?
CHI,&-uh (.) a truck .
INV,a truck ?
INV,who's driving that [!!] truck ?
CHI,a person .
INV,hm: .
INV,oh look at this .
INV,you ready ?
INV,wanna see a trick with the truck ?
INV,it's got eyes .
CHI,hey: it [//] &+mu <they move> [>] .
INV,<isn't that silly> [<] ?
CHI,an(d) they move .
INV,they do .
INV,they move .
INV,<imagine that> [>] .
CHI,<xxx> [<] (.) some tools .
CHI,hey my Daddy has +...
CHI,hey !
CHI,Daddy has (.) tools: .
