participant,sentence
INV2,you know what it's time for now ?
CHI,what ?
INV2,it's time for Doug to come in and play with you .
CHI,all right !
INV2,"all right, that's kind of fun !"
INV2,"I just have to put up my curtain, and I'm gonna [//] he's gonna come right in, just leave that camera running ."
INV2,www .
CHI,I wanna scoot my chair here .
INV2,"you know what, you can just sit right on the floor if you want ."
CHI,I don't wan(na) sit onna [: on the] floor .
INV2,lookit all those toys .
CHI,"wow, lookit them !"
INV2,wow !
INV2,"lookit them, huh ?"
CHI,lookit you have lot of toys .
INV1,hi !
INV1,sounded like you guys had a good time .
INV2,"we did, I'm gonna let you guys play ."
INV1,"so, JC, what's goin(g) on ?"
CHI,we got hithɛtahtah@u [?] .
INV1,what's that ?
CHI,I hithɛtahtah@u [?] .
INV1,oh .
INV1,"I got the puzzles back in , so we can finish those ."
CHI,neat .
INV1,what do we got in here ?
CHI,a ball .
INV1,"ball, yeah ."
INV2,in case of boredom .
CHI,"ooh, lookit that truck ."
INV1,"that's a pretty cool truck, huh ."
CHI,"yeah, can I have ."
INV1,what kind of truck do you think that is ?
CHI,it's Tonka !
INV1,"Tonka truck, yeah ."
CHI,"hey, where's the man for it ?"
INV1,what's that ?
CHI,the man for it ?
INV1,I don't know .
INV1,"so you really like trucks, huh ."
CHI,"ooh, choo choo train ."
INV1,"yeah, it is a choo choo train, huh, with a string ."
INV1,"hm:, what is this, it's a +..."
CHI,"choo choo, bus ."
INV1,"yeah, that's what it is, it's a bus ."
INV1,oh ‡ I think I found another truck .
CHI,it's a (.) Tonka !
INV1,it is a Tonka truck .
INV1,"wow, can you read Tonka ?"
INV1,that's pretty good .
CHI,what is that ?
INV1,"wow, it's a big little truck ."
CHI,"it says, crab ."
INV1,what ?
CHI,"see, you see it says, red crab ."
INV1,let's see .
INV1,"oh ‡ it is a [/] it's a scorpion, that's what it is, but it looks like a crab ."
CHI,"oh ‡ a bee, ooh lookit a bee, bzz@o ."
INV1,"but you know what, this is a special bee, (be)cause you know why ?"
CHI,why .
INV1,this bee is a puppet .
INV1,"look, bzz@o ."
CHI,what is that ?
INV1,"what is it, it's a walkie_talkie, but I don't think there's anybody on the other end to talk to ."
CHI,it's for girls ?
INV1,"well, it's pink, so a lot of people might think it's for girls, but it could be for boys ."
INV1,that's a [//] what kind of puppet do you think this is ?
CHI,a bunny !
INV1,"absolutely right, it's a bunny puppet ."
CHI,"look, block ."
INV1,"a block, yeah ."
INV1,did you get to play Inge_Marie's block game ?
CHI,"yeah, lookit, twis@u [: x@n] wei@u [: x@n] twis@u [: x@n] where he can be for ."
CHI,"ooh, his head's coming off ."
INV1,"yeah, but you know what, you know what the beauty of that is, that you can put it right back on ."
