participant,sentence
CHI,no ‡ I wanna color .
INV,you wanna color ?
INV,you wanna color with me ?
INV,okay then .
INV,we're gonna color .
INV,what we gonna color ?
CHI,ʌ@u [: I] wiʌ@u [: wanna] color wɨs@u [: with] markers .
INV,you wanna color with markers ?
INV,did I [//] (.) last time you were here did I show you the cool markers ?
CHI,yes this one .
INV,yeah: that's the cool marker but <first> [>] .
CHI,<hey> [<] hey this one don't work .
INV,it don't work ?
INV,well wait .
INV,(be)cause we gotta do something magic [!] with it first [!] .
INV,look Cody look .
CHI,I <have to> [?] try this [!!] one .
INV,wha(t) was that Cody ?
INV,okay okay .
CHI,look .
INV,see ?
INV,okay remember ?
INV,I'm gonna draw something mjə@u [=? want you to] (.) tell me what it is .
INV,okay ?
INV,you like to color at home Cody ?
INV,Cody ?
CHI,what ?
INV,you like to color at home ?
CHI,yeah .
INV,wha(t) do you color with ?
CHI,hə@u [= filler] on the pa:per not on the floor .
INV,no: not on the floor that's right .
INV,on the pa:per .
INV,okay .
INV,what you colorin(g) over there ?
CHI,be::cause: I have a booboo on (.) ijɔ@u [=? here] (..) slit@u [?] .
INV,<I have a> [//] you have a what ?
CHI,I have a booboo on here .
INV,&=gasps you (h)ave a booboo on there ?
INV,what booboo you got there ?
CHI,(th)at booboo .
INV,oh no: .
INV,you ʌ@u [: have] booboo .
INV,I'm sorry you ha(ve) booboo: .
CHI,my kitty did it .
INV,your kitty did it ?
CHI,&=nods:yes .
INV,&=gasps what's your kitty's name ?
CHI,&-um Baby .
INV,Baby ?
CHI,&=nods:yes .
INV,do you play with kitty at home ?
CHI,no she run away from me .
INV,she runs away from you: ?
CHI,&=nods:yes .
INV,why do you think she runs away from you ?
CHI,no I [/] I gonna &+twe [//] chase her .
INV,so you go an(d) chase (h)er .
INV,what else do you do at home Cody ?
CHI,I fo@u [: throw] my ma(r)ke(r)s at tidi@u [: kitty] .
INV,you what ?
CHI,I gʌ@u [: go(nna)] fwo@u [: throw] (.) that like that: a(t) my <ki(tt)y xxx> [>] .
INV,<you threw it> [<] like that at your kitty ?
INV,that's not nice .
CHI,yeah because the (.) kɨd@u [: kitty] bite [!] me .
INV,your kitty bites you ?
CHI,yeah she (.) bites !
INV,oh my goodness .
CHI,then she I throwed a::nother one .
INV,so you throw another one: .
CHI,an(d) [/] an(d) a::nother one too: .
INV,an(d) another one .
INV,you wanna see what else we got in here Cody ?
INV,we got a whole (.) bin of stuff [!] for you to play with .
CHI,do you wanna color still ?
INV,only if you [!!] wanna color still .
CHI,(d)on't wanna color still .
CHI,this make noise ?
INV,no: that doesn't make noise .
CHI,this (.) choo choo train does ?
INV,I'm not sure if that train does .
INV,I'll tell you what does make noise though .
CHI,where's the doll ?
INV,where's the doll: ?
INV,I don'(t) know where the doll is .
CHI,oh no .
INV,where'd (h)e go ?
INV,we have that: .
INV,we have this: .
INV,hm: .
CHI,look inside .
INV,let's [?] see <the side: is this> [?] cool lookin:(g) shapes .
INV,if I can open it .
INV,open: .
INV,what's that ?
CHI,<this goes> [//] this one goes right there .
INV,yes (.) that one goes right there: .
CHI,don'(t) open the door .
CHI,&-uh don'(t) get (th)em out: .
INV,don'(t) get (th)em out ?
CHI,&-uh (.) it's too hard .
INV,yeah it's too hard <in a way> [?] .
INV,it's too hard xxx .
INV,oh there it wen(t) in .
CHI,what's <this> [>] +/.
INV,<what> [<] you got there ?
INV,yeah !
INV,Cody: .
CHI,where's the star ?
INV,where's the star .
CHI,right there .
INV,right there ?
INV,there we go: .
CHI,where's (.) the moon ?
INV,the moon ?
INV,where's the moon ?
CHI,right there .
INV,right there .
CHI,wha(t) is this [!] one ?
INV,that one ?
INV,I don'(t) know: what that one is .
INV,right: there: .
INV,yeah: Cory: .
INV,one more .
INV,<yeah:> [>] .
CHI,<I &+wan> [/] I wanna open (th)em .
INV,you wanna open (th)em ?
CHI,wedɔ@u [: where'd] [/] all the friends in th(e) schoolbus ?
INV,what was that ?
CHI,weʌ@u [: where] all the friends .
INV,where are all the friends ?
INV,I don'(t) know .
INV,I think he's all alone in the bus .
INV,i(s)n't that sad ?
INV,no friends .
INV,did you wanna play ball Cory ?
CHI,xxx I wanna pwai@u [: play] p(l)ay [?] tʃʌk@u [: truck] fireman .
INV,you wanna play the fireman ?
INV,ahhah yeah: .
CHI,hey where was the boy to sit in here ?
INV,"the boy to sit in there, I don't know (.) I don't think he's out here ."
CHI,he's out there .
INV,(he)'s out there ?
CHI,yeah let me go (.) get it .
INV,you wanna get him ?
INV,okay .
INV,there they are: .
INV,okay ?
INV,there we go .
INV,there's the people .
INV,what are you gonna do with the people ?
CHI,dʌ@u [=? they] sit (.) down .
INV,y(ou) gonna sit down ?
INV,okay .
CHI,this one sits down .
INV,that one sits down yes .
CHI,this one dwaiz@u [: drives] .
INV,that one drives okay .
INV,uhoh (.) looks like he's layin(g) in there .
CHI,yeah: you hafta get (h)im out o(f) there .
INV,yeah I hafta get (h)im out o(f) there ?
CHI,yeah he's stuck .
INV,he's stuck .
INV,okay .
