participant,sentence
MOT,he stayed at our house sunday during the day .
CHI,xxx .
MOT,where [/?] where did we get the play_dough ?
MOT,mhm [/?] ?
MOT,where did we go yesterday and get play_dough ?
CHI,at Mcdonalds .
MOT,"at Mcdonalds , that's right ."
MOT,what did you eat at Mcdonalds ?
MOT,huh [/?] ?
CHI,hamburger .
MOT,full sentence .
CHI,french fry .
MOT,yeah .
CHI,soda .
MOT,yeah .
CHI,strawberry shake .
MOT,and your strawberry shake .
MOT,that's right .
MOT,that's right .
MOT,who went to Mcdonalds ?
MOT,does +/.
MOT,what does the play_dough +/.
MOT,does the play_dough smell ?
MOT,can you smell the play_dough ?
CHI,&mm [/?] .
MOT,&mm [/?] .
MOT,what color is the play_dough ?
CHI,green .
MOT,green .
MOT,is [/?] it soft or is [/?] it hard ?
CHI,hard .
MOT,wait a minute .
CHI,soft .
MOT,yes .
MOT,yes .
MOT,what do you make with play_dough ?
MOT,what do you make with play_dough ?
MOT,what do you make ?
MOT,huh [/?] ?
CHI,snake .
MOT,huh [/?] ?
MOT,I didn't hear you .
MOT,what do you make ?
CHI,ball .
MOT,you make a b@l [/?] +/.
MOT,full sentence .
CHI,make a ball .
MOT,you make a ball .
MOT,okay .
MOT,that's a good ball .
MOT,what are [/?] you making now ?
MOT,what's that ?
CHI,snake .
MOT,a what ?
MOT,say it better ?
CHI,snake .
MOT,a sna [/?] +/.
MOT,can you say a full sen [/?] +/.
CHI,a snake .
MOT,a snake .
MOT,that's right .
MOT,what does a snake do ?
MOT,huh [/?] ?
MOT,does a snake jump up and down ?
MOT,what does a snake do ?
CHI,down .
MOT,does he jump up and down ?
CHI,no .
MOT,what does he do ?
MOT,does he fly in the sky ?
CHI,in water .
MOT,"well , he can be [/?] in the water ."
MOT,what else does he do ?
MOT,where else can you find a snake ?
MOT,do you find it in the sky ?
CHI,"no , in the water ."
MOT,yeah .
MOT,but you find snakes other places besides the water .
CHI,on the ground .
CHI,under a tree .
MOT,on the +/.
MOT,"under the trees , yup ."
MOT,and what do they do ?
MOT,do they walk ?
MOT,do they walk or jump ?
CHI,jump .
CHI,walk .
MOT,"well , they +/."
CHI,jump .
MOT,what's that called ?
CHI,jump .
MOT,"no , it's not jump ."
MOT,it's +/.
CHI,crawl .
MOT,no it's +/.
CHI,run .
MOT,no cr [/?] +/.
CHI,crawl .
MOT,crawl .
MOT,and creep .
