participant,sentence
MOT,sheep and +/.
CHI,ducks .
MOT,ducks .
MOT,what else ?
CHI,geese .
MOT,geese .
MOT,good .
CHI,lamb .
MOT,lambs .
MOT,yeah .
CHI,donkey .
MOT,a donkey .
MOT,yeah .
CHI,rabbit .
MOT,rabbits .
CHI,done .
MOT,I think you're right .
MOT,it's done .
MOT,that's right .
CHI,done .
MOT,what did you feed the animals ?
MOT,what did we feed them ?
MOT,huh ?
MOT,what did we feed the animals ?
MOT,what kind of food ?
MOT,"did we feed them , popcorn ?"
CHI,no .
MOT,no .
MOT,did we feed them milk ?
CHI,no .
MOT,what did we feed them ?
CHI,food .
MOT,what kind of food ?
MOT,did we feed them orange juice ?
CHI,no .
MOT,what did we give them to eat ?
MOT,we gave them +/.
MOT,say it better .
CHI,bread .
MOT,bread .
MOT,what else ?
CHI,xxx .
MOT,huh ?
CHI,no bread .
MOT,"oh , actually I think you're right ."
MOT,I don't think we did +/.
MOT,"yeah , we did give them bread ."
MOT,we did .
MOT,how about did we give them +/.
MOT,what vegetables did we give them ?
CHI,&c [/?] carrot .
MOT,say it louder .
MOT,louder .
CHI,carrot .
MOT,ca [/?] +/.
CHI,carrot .
MOT,carrots .
MOT,look at this book I've got .
MOT,it says here +/.
CHI,Mark .
MOT,"yes , it's Mark's book ."
MOT,that's right .
MOT,and you can have it when we put the stickers in .
MOT,okay ?
CHI,good .
MOT,yes .
MOT,it says +/.
CHI,good .
CHI,Ma .
MOT,what does that say ?
CHI,good .
MOT,th [/?] .
CHI,the [/?] .
MOT,that's [% cc] .
CHI,&gr [/?] .
MOT,great .
CHI,great [/?] great .
MOT,what word is that ?
MOT,that's great .
CHI,mom .
MOT,where's the mom ?
MOT,show me the mom .
CHI,right here .
MOT,yeah .
MOT,where are the children ?
CHI,right here .
MOT,how many children are there ?
CHI,three children .
MOT,that's right .
MOT,where are they ?
MOT,what room are [/?] they in ?
MOT,look in the picture .
MOT,are [/?] they in the bath+room ?
CHI,no .
MOT,what room are [/?] they in ?
MOT,are [/?] they in the living_room ?
CHI,no .
MOT,what room ?
CHI,kitchen .
MOT,kitchen .
MOT,that's right .
MOT,"let's find , what stickers go on that page ?"
MOT,page one .
MOT,what [/?] what goes here and there ?
MOT,show me .
MOT,here +/.
CHI,bear .
MOT,&mm that's right .
MOT,the bear .
MOT,that's a +/.
MOT,is [/?] that a real bear or a toy bear ?
CHI,toy bear .
MOT,that's right .
MOT,"can you descri [/?] , tell me the color of the bear ."
MOT,Mark ?
MOT,what color is the bear ?
MOT,yeah .
CHI,lick it .
MOT,lick it .
MOT,now say it better .
MOT,you do it .
CHI,<&-um &-um> [/?] .
MOT,nope .
MOT,put it on .
CHI,&-uh [/?] .
CHI,done [/?] done .
MOT,done .
CHI,"done [/?] , done ."
MOT,that's good .
MOT,what color is the bear ?
CHI,purple .
MOT,purple .
MOT,yup .
MOT,is [/?] he has [/?] +/.
MOT,what else he's got ?
MOT,what's that ?
CHI,done ?
MOT,no .
MOT,what's has [/?] the bear got ?
MOT,what's next to the bear ?
MOT,Mark ?
CHI,no .
MOT,what is next to the bear ?
CHI,p [/?] .
MOT,what's that ?
CHI,ball .
MOT,yeah .
MOT,say it louder .
CHI,xxx .
MOT,where is the ball ?
CHI,right there .
MOT,yeah .
MOT,is [/?] it on top of the bear ?
CHI,no .
MOT,huh ?
CHI,no .
MOT,is [/?] it under the bear ?
CHI,yeah .
CHI,no .
MOT,no .
MOT,where is it ?
MOT,<what's> [/?] what else goes .
MOT,what goes right there ?
MOT,what ?
MOT,what goes right there ?
CHI,xxx .
MOT,well I don't know .
MOT,we'll hafta see what that is when we get to it .
MOT,<what's> [/?] what goes right in that place ?
CHI,xxx blade .
MOT,what goes there ?
MOT,what do you think ?
MOT,what goes there ?
MOT,what do you think ?
MOT,"<does it> [/?] , does the blue men go there ?"
CHI,no .
MOT,no .
MOT,what goes there ?
CHI,mom .
MOT,I think this goes there .
MOT,what's this ?
CHI,train .
MOT,a [/?] +/.
CHI,train .
MOT,toy .
MOT,choo_choo train .
MOT,"the children put there toys on the floor , just like you ."
CHI,Mark .
MOT,yeah .
MOT,"Mark does that , doesn't he ?"
MOT,okay .
MOT,what do you do ?
MOT,put it on the page .
MOT,okay .
MOT,wanna see where they're going ?
MOT,they're gonna go around the town .
MOT,the mommy and the children .
CHI,"done [/?] , done ."
CHI,all done .
MOT,"oh , where are they ?"
MOT,see what this says ?
MOT,this is the +/.
MOT,what is he driving ?
MOT,a +/.
CHI,bus xxx .
MOT,right .
MOT,a bus .
CHI,"Mark [/?] , Mark ."
MOT,you put money in here for the bus .
CHI,money .
MOT,yes .
MOT,money .
MOT,it's like the bank .
MOT,that's what goes there .
MOT,that's right .
MOT,you put that +/.
MOT,what do you put in there ?
CHI,money .
MOT,money .
MOT,and you go on the bus .
MOT,"where do you go on a bus , Mark ?"
MOT,Mark ?
MOT,"when you take a bus , where do you go ?"
CHI,xxx .
MOT,where do you take a bus ?
MOT,do you go to school on a bus ?
CHI,no .
MOT,on a little bus you do .
MOT,Mark .
MOT,what color is the school bus ?
MOT,what color is the school bus ?
CHI,yellow .
MOT,that's right .
MOT,and you go on on [/?] field trips .
CHI,yeah .
MOT,yes .
MOT,on the bus .
MOT,what do they've got in there hands ?
MOT,what does the boy and the girl have in their hands ?
MOT,look .
MOT,<what do> [/?] what are [/?] they holding ?
CHI,xxx .
MOT,huh ?
CHI,circle .
MOT,circle ?
MOT,but what do you think that circle is [% uc] ?
MOT,I think that circle is &m [/?] +/.
CHI,money .
MOT,that's right .
MOT,it's money .
MOT,they're gonna put them +/.
CHI,xxx .
MOT,where are they going to put the money ?
CHI,right there .
MOT,that's right .
MOT,right in there .
MOT,lap it good .
MOT,<oh yuck oh> [/?] .
MOT,does that taste good ?
CHI,no .
MOT,"no , I know ."
MOT,okay .
MOT,you know where they're going next ?
MOT,do you know what this says ?
MOT,<p@l i@l z@l z@l a@l> [/?] .
CHI,p [/?] +/.
MOT,try it again .
MOT,p [/?] +/.
CHI,p [/?] +/.
CHI,p [/?] +/.
CHI,pizza .
MOT,pizza .
MOT,right .
MOT,it says +/.
MOT,they're going to the pizza parlor .
MOT,like Papa_Ginos .
CHI,no .
MOT,where do we get pizza ?
CHI,xxx .
MOT,where do we go to get pizza ?
CHI,"<done , done , done> [/?] done ."
MOT,where do we get pizza ?
MOT,do we go to Mcdonalds to get pizza ?
CHI,no .
MOT,where do we go ?
CHI,Papa_Gino's .
MOT,Papa_Gino's .
MOT,that's right .
MOT,let's put it here .
CHI,lick it .
MOT,yeah .
MOT,lick it .
MOT,you gotta lick it .
MOT,"do you like cheese pizza , or do you like pepperoni pizza ?"
CHI,pepperoni pizza .
MOT,you do not .
MOT,what kind of pizza do you like ?
CHI,cheese pizza .
MOT,that's right .
MOT,who eats pepperoni ?
MOT,Mark ?
MOT,who eats pepperoni ?
CHI,Tim .
MOT,say it again .
MOT,a whole sentence .
CHI,Mark [/?] .
CHI,Mark .
MOT,Mark what ?
CHI,book .
MOT,it's Mark's book .
MOT,yes .
MOT,this is Mark's book .
CHI,no Jean .
MOT,"not Jeans , no ."
CHI,Mark .
MOT,this is Mark's book .
MOT,yes .
MOT,mommy bought you this book .
MOT,okay ?
MOT,this is a book for Mark .
MOT,you can keep it .
MOT,there you go .
MOT,what's that ?
MOT,do you know what his name is [% uc] ?
CHI,boy .
MOT,yeah .
MOT,but what's his name ?
CHI,me .
MOT,the man's name is Mario .
CHI,Mario .
MOT,what is Mario doing ?
MOT,Mario is cooking +/.
CHI,<me climb> [/?] me climb .
MOT,no you can't climb on the table .
MOT,no .
CHI,xxx .
MOT,can't touch ?
MOT,what do you mean you can't touch ?
MOT,you put money in there .
CHI,can't touch money .
MOT,okay .
MOT,Mario is cooking what ?
CHI,pizza .
MOT,yeah .
MOT,full sentence .
MOT,you tell me .
CHI,Mario is cooking pizza .
MOT,good [/?] .
MOT,good .
MOT,do you know what this is [% uc] ?
MOT,I wonder if you can figure this out .
MOT,wait a second .
MOT,punch it out for you .
MOT,what's that ?
MOT,what's that ?
CHI,xxx .
MOT,huh ?
CHI,xxx .
MOT,"it goes there , that's right , but what is that ?"
CHI,xxx .
MOT,"huh , I can't understand you ."
MOT,what is it ?
MOT,is [/?] it a pizza ?
CHI,no .
MOT,what is it ?
MOT,is [/?] it a salad ?
CHI,"yeah , no ."
MOT,no .
MOT,what is it ?
CHI,xxx .
MOT,it's a s@l [/?] +/.
CHI,sandwich .
MOT,that's right .
MOT,say it louder .
MOT,it's a +/.
CHI,sandwich .
MOT,a sandwich .
MOT,that's right .
MOT,it's called a hero sandwich .
CHI,hero sandwich .
MOT,yes .
MOT,<it's> [/?] I think it's a meatball .
MOT,do you like meatball sandwiches ?
CHI,no .
MOT,no .
MOT,I know you don't .
MOT,do you know who likes meatball sandwiches ?
MOT,Krista .
MOT,what's next ?
MOT,they're going to the pizza parlor .
MOT,they got on the bus .
MOT,when they went where ?
CHI,there .
MOT,they went here .
MOT,what's this ?
MOT,the +/.
CHI,a@l [/?] .
CHI,a@l [/?] .
MOT,they went to the restaurant that they make p@l [/?] +/.
CHI,pizza .
MOT,okay .
MOT,"on the bus , the pizza +/."
MOT,what's next ?
MOT,what's next ?
CHI,b@l [/?] .
MOT,"oh , what's this ?"
MOT,"it says , Arnie +/."
CHI,d@l [/?] .
MOT,sells +/.
CHI,d@l [/?] .
CHI,ball .
MOT,the whole thing .
CHI,"ball [/?] , balloon ."
MOT,balloons .
CHI,balloon .
MOT,balloons .
CHI,balloon .
MOT,"Arnie sells balloons , what's the rest of it ?"
CHI,balloons .
MOT,balloons .
CHI,balloons .
MOT,and such pretty colors .
CHI,colors .
MOT,what color would you like ?
MOT,what color balloon do you like ?
CHI,red .
MOT,you like red ?
MOT,"okay , let's see if he's any ."
MOT,what goes there ?
MOT,show me where Arnie is [% uc] .
MOT,where's Arnie ?
CHI,xxx .
MOT,show me .
CHI,done .
MOT,where's Arnie ?
CHI,right there .
MOT,yeah .
MOT,should we put him on the page ?
CHI,yeah .
MOT,okay .
MOT,what do I hafta do ?
MOT,I hafta +/.
CHI,pu [/?] .
CHI,punch it .
MOT,punch it out .
MOT,punch it +/.
CHI,out !
MOT,out .
MOT,and then what will you do ?
MOT,Mark will +/.
CHI,punch .
MOT,huh ?
CHI,punch it out .
MOT,"I will punch it out , right ."
MOT,and Mark will lick +/.
CHI,lick it .
MOT,lick it .
MOT,that's right .
CHI,Mark .
CHI,Ma [/?] Mark .
MOT,yeah Mark .
MOT,that's right .
CHI,new one .
MOT,it's a new one .
MOT,this is Mark's book .
MOT,yes .
CHI,lick it .
MOT,lick the whole thing .
MOT,"alright , just a little bit ."
CHI,done .
MOT,done .
CHI,done .
MOT,and what's his name now ?
CHI,done .
MOT,what's his name ?
CHI,ba [/?] +/.
MOT,no a [/?] .
CHI,Artie .
MOT,Arnie .
MOT,not Artie .
MOT,Arnie .
CHI,Arnie .
MOT,what is he selling ?
MOT,what is Arnie selling ?
MOT,look !
MOT,look at the page .
MOT,what is Arnie selling ?
CHI,no .
MOT,no !
CHI,done [/?] done .
MOT,"sells , right ."
MOT,sells what ?
CHI,balloon .
MOT,that's right .
MOT,how many balloons does he have there ?
MOT,huh ?
MOT,how many balloons does he have there ?
CHI,"three , three , seven ."
CHI,seven .
CHI,eight .
MOT,you're right .
MOT,there are eight .
MOT,"one , two , three , and five are eight ."
MOT,three plus five equals +/.
CHI,no .
MOT,tell me .
MOT,three plus five equals +/.
CHI,eight !
MOT,that's right .
MOT,what's this one .
MOT,that's Arnie .
MOT,"we have Arnie , and we have Mario , and bill ."
MOT,remember the names ?
MOT,that's bill .
MOT,Mario .
MOT,I don't think you're going to remember these names .
MOT,Arnie .
MOT,and his name is Frankie .
CHI,Frankie .
MOT,yeah .
MOT,"he sells , what ?"
MOT,read that .
MOT,Frankie sells +/.
CHI,Frankie .
MOT,Frankie +/.
CHI,kie [/?] .
CHI,<i@l k@l i@l k@l i@l > [/?] .
MOT,<i@l e@l > [/?] .
MOT,right .
MOT,Frankie .
MOT,Frankie +/.
CHI,sells hot dog .
MOT,yeah .
CHI,"<da , da , da> [/?] ."
MOT,so [/?] +/.
CHI,soda .
MOT,soda .
MOT,"Frankie sells hot dogs , soda , and +/."
CHI,"<ba , ba> [/?] ."
MOT,pr [/?] +/.
