participant,sentence
MOT,Jack .
MOT,"Jack , you wanna go get the Bugs_Bunny book ?"
CHI,no .
MOT,no ?
MOT,you wanna come and play with these toys ?
CHI,yes .
MOT,yes .
MOT,you wanna play with the trucks ?
CHI,wanna play with trucks .
MOT,and the cars ?
CHI,yes .
MOT,I have cars over here .
MOT,I have your +/.
CHI,Toyota .
MOT,I have the dukes .
CHI,Toyota .
CHI,Ford .
MOT,you want the dukes ?
CHI,world of Toyota .
CHI,world of xxx .
CHI,it's Ford .
MOT,what else do I have here ?
MOT,I have the tow truck .
CHI,it's Ford .
CHI,xxx is better .
MOT,and I have the big jeep car .
CHI,xxx Ford .
MOT,and I have Alvin .
MOT,wanna play with Alvin ?
CHI,it's Ford .
CHI,xxx is better .
MOT,I have Alvin the angel over here .
CHI,xxx .
MOT,and Simon and Theodore .
CHI,it's better .
MOT,and a little Care_Bear .
CHI,xxx .
CHI,xxx better .
MOT,Jack .
MOT,you wanna get the Bugs_Bunny pioneer book ?
CHI,okay .
MOT,you wanna get that ?
MOT,it's right over there .
CHI,hi .
MOT,wanna give it to mama ?
CHI,hi .
MOT,hi Helen .
CHI,hi .
MOT,say hi .
MOT,and hi Gail .
CHI,hi Gail .
CHI,one .
MOT,are we gonna count ?
CHI,write .
MOT,write ?
MOT,"oh , Helen's gonna write ."
MOT,Jack loves to write .
CHI,<a book> [/?] a book .
CHI,xxx .
MOT,you wanna get Bugs_Bunny ?
CHI,a Voltron .
MOT,Voltron .
MOT,who's that ?
CHI,about [/?] a tale of +/.
MOT,you like Voltron the cartoons ?
CHI,Voltron .
MOT,do you like mister Rogers neighborhood ?
CHI,hi .
MOT,"hi , what's his name ?"
CHI,Freddie_Rogers .
MOT,Freddie_Rogers .
MOT,and what does he sing ?
CHI,paints .
MOT,he paints .
MOT,"yeah , he likes to paint ."
MOT,what else does he like to do ?
CHI,hi .
MOT,hi .
MOT,he says hi to all the boys and girls .
CHI,hi picture [x 2] .
MOT,and picture [x 2] .
MOT,he's picture [x 2] .
CHI,what's wrong with that ?
MOT,what's wrong with that ?
CHI,what's wrong with that ?
CHI,tell me what's wrong with that ?
CHI,tell me .
MOT,with the picture [x 2] ?
CHI,what's wrong with that ?
MOT,does Freddie_Rogers sing a song ?
MOT,what does he sing ?
CHI,it's a beautiful day in the xxx +/.
CHI,xxx Voltron .
MOT,what does Freddie_Rogers sing ?
CHI,<who are the people in> [/?] +/.
MOT,does he sing that ?
CHI,Freddie [/?] Freddie .
MOT,what else does Mister_Rogers sing ?
CHI,<who are the people in your neighborhood> [/?] ?
MOT,can you sing that for mama ?
CHI,<who are the people in you neighborhood> [/?] .
CHI,<in your neighborhood> [/?] .
CHI,<in your neighborhood> [/?] .
