participant,sentence
MOT,where's strawberry ?
MOT,"oh , ."
MOT,put her in bed .
CHI,go swimming .
MOT,"oh , ."
MOT,okay .
CHI,time to go swimming .
CHI,go swim +/.
CHI,go swimming .
MOT,what's she doing ?
CHI,go swimming .
CHI,close your nose .
MOT,"oh , ."
CHI,one [/?] .
MOT,"roger , is she swimming ?"
CHI,swimming in the water .
CHI,swimming .
MOT,let's put her in the car .
MOT,roger .
MOT,what do you want ?
MOT,roger .
MOT,roger .
MOT,do you want Strawberry_Shortcake ?
CHI,yes .
CHI,go in the car .
MOT,open the garage .
MOT,put it in the garage .
CHI,no play .
CHI,no play .
CHI,no play with sue .
CHI,no .
MOT,roger .
MOT,put it in the garage .
MOT,no .
MOT,that's wrong .
MOT,this is the garage .
MOT,"oh , ."
MOT,time to close the doors .
CHI,I +/.
MOT,get strawberry .
CHI,go to sleep .
MOT,good_night .
CHI,good_night .
CHI,good_night strawberry .
CHI,good_night .
MOT,roger .
MOT,get My_Buddy .
CHI,I want Mickey_Mouse .
MOT,come here .
CHI,I want Mickey_Mouse .
MOT,sit down .
CHI,I want +/.
MOT,okay .
CHI,get the Mickey_Mouse .
MOT,what do you want ?
CHI,I want Mickey_Mouse .
MOT,what's he doing ?
CHI,they're dancing .
MOT,he's dancing ?
MOT,what's he doing ?
MOT,look at me .
MOT,what's Mickey_Mouse doing ?
CHI,pop .
CHI,making pop .
MOT,making pop .
MOT,he's doing magic .
MOT,it did it .
MOT,popped .
MOT,oop [/?] .
MOT,popped .
CHI,Dunkin donuts .
CHI,I wanna go see sue .
CHI,I wanna go see sue .
MOT,no .
MOT,"come here , roger ."
CHI,"come here , roger ."
CHI,up .
MOT,roger .
CHI,wanna jump ?
MOT,ask me .
CHI,what's that ?
MOT,that's a frog .
CHI,frog .
MOT,okay .
MOT,what's he gonna do ?
MOT,he's gonna +/.
CHI,jump .
MOT,"oh , ."
MOT,roger .
MOT,do you need help ?
CHI,need help .
MOT,you hafta ask .
MOT,look at me .
CHI,oops [/?] .
MOT,what do you need ?
CHI,need help .
MOT,"roger , look ."
MOT,what's he doing ?
CHI,gone to bed .
MOT,have you lost interest in that ?
MOT,here .
CHI,I want airplane .
CHI,gone to bed .
MOT,good asking .
MOT,but that's a submarine .
CHI,submarine .
MOT,that's right .
CHI,I want helicopter .
CHI,helicopter .
MOT,thank you .
CHI,airplane .
MOT,what do you say ?
CHI,here .
MOT,give to mama .
MOT,"roger , give me the airplane ."
CHI,give me the airplane .
MOT,thank you .
CHI,you're welcome .
MOT,good boy .
CHI,have .
MOT,what's this ?
CHI,pancakes .
MOT,it's a present .
CHI,present .
MOT,what do you say ?
CHI,you're welcome .
MOT,no .
MOT,you say thank you .
CHI,you're welcome .
MOT,you hafta open it .
CHI,open it .
CHI,I want open it .
MOT,okay .
CHI,needta open it .
MOT,ooh [/?] .
MOT,roger .
MOT,what do you need ?
CHI,need help .
MOT,what's this ?
MOT,roger .
MOT,what is it ?
CHI,puzzle .
MOT,that's right .
MOT,wait a minute .
MOT,mommy hasta open it .
MOT,"you're not in a hurry , are you ?"
MOT,you hafta wait .
CHI,airplane .
MOT,that's right .
CHI,air +/.
MOT,what do you need ?
CHI,need help .
MOT,you hafta ask me .
CHI,need [/?] need help .
MOT,good asking .
MOT,it's stuck somewhere .
MOT,"mom can't do it either , roger ."
MOT,won't budge .
MOT,put the pieces in .
CHI,airplane .
MOT,what's that ?
CHI,airplane .
MOT,"no , that's a dog ."
CHI,dog .
MOT,a dog .
CHI,it's a dog .
CHI,hot .
MOT,that's an astronaut .
CHI,duck .
CHI,duck .
CHI,duck .
CHI,it is a duck .
CHI,duck .
CHI,hat .
CHI,<&mm &mm> [/?] .
CHI,&mm [/?] .
CHI,xxx .
MOT,that's it .
CHI,xxx .
MOT,roger .
MOT,get My_Buddy .
MOT,let's give My_Buddy a bath .
MOT,roger .
MOT,get My_Buddy .
MOT,that's wrong .
MOT,look at me .
MOT,look at me .
MOT,get My_Buddy .
MOT,good boy .
MOT,sit down .
MOT,"oh , ."
MOT,nice buddy .
MOT,let's give him a bath .
MOT,take his clothes off .
CHI,take a clothes off .
CHI,wanna go swimming ?
MOT,okay .
CHI,time to go swimming .
CHI,go swimming .
MOT,My_Buddy's going swimming .
CHI,pull off shorts .
CHI,and go pee_pee .
CHI,go see Ann .
CHI,bath .
CHI,take off a shoes .
MOT,what are you doing ?
MOT,roger ?
MOT,you took off his sock .
CHI,go swimming .
