participant,sentence
MOT,Jack .
MOT,Jack .
CHI,news +/.
MOT,what's that ?
CHI,news center twelve .
MOT,"no , that's a camera ."
CHI,a camera .
MOT,and you see that on +/.
MOT,that's a camera .
MOT,Jack's looking at a camera .
MOT,"yeah but you can't touch it , okay ?"
MOT,Jack [/?] Jack .
MOT,and we'll sit and talk for a few minutes .
MOT,come on over here .
MOT,Jack .
MOT,come on over here .
MOT,Jack .
MOT,Jack .
MOT,"Jack , come here ."
MOT,come here and tell Helen about what you did yesterday .
MOT,come here .
MOT,come here .
CHI,xxx .
MOT,come here .
CHI,I prefer to dance .
CHI,dance .
MOT,you what ?
CHI,"<dancing , dancing , we are dancing and> [/?] +/."
MOT,go ahead .
MOT,sing the song .
MOT,I like that .
MOT,sing the song .
MOT,"oh , that's a nice song ."
MOT,that's a song .
CHI,ah [/?] .
MOT,you wanna sing another song ?
CHI,xxx .
MOT,what about &-um [/?] +/.
MOT,I know .
MOT,what about Doe_A_Dear ?
MOT,you know that song .
MOT,that's a new one and you like that one .
MOT,can you sing Doe_A_Dear ?
CHI,<i xxx to Santa way back in July> [/?] .
CHI,< I xxx rubber duckie duckie> [/?] .
MOT,I know you like that song Jack .
CHI,xxx .
MOT,I know you like that song .
CHI,xxx .
MOT,can you sing me another one ?
MOT,because it's not christmas time .
CHI,christmas tree .
MOT,can you sing me &-um [/?] +/.
MOT,I know .
CHI,christmas tree .
MOT,christmas is all finished .
CHI,christmas +/.
MOT,it's summertime now .
MOT,we go to the beach and +/.
CHI,summertime now to +/.
CHI,with Julie and Michael .
MOT,"oh , xxx ."
MOT,"with Julie and Michael , that's right ."
MOT,we go swimming .
MOT,did Jack go swimming yesterday ?
CHI,with Julie and Michael ?
MOT,you did go with Julie and Michael .
MOT,who else did you go swimming with ?
CHI,with Diana_Cole .
MOT,with Diana_Cole and +/.
CHI,laughing .
MOT,"and they were [/?] laughing , and swimming and +/."
CHI,dance .
MOT,and splashing in the pool .
MOT,<and who else> [/?] was [/?] anyone else there ?
MOT,was [/?] your sister there ?
CHI,xxx .
MOT,who was [/?] there ?
CHI,swim with me .
MOT,who was [/?] swimming with Jack ?
MOT,and who was [/?] chasing Jack ?
MOT,hm: [/?] ?
MOT,did you go swimming and splashing in the water yesterday ?
CHI,you can splash them .
MOT,"<and yest> [/?] yeah , did you splash everyone ?"
CHI,okay .
MOT,you did .
MOT,and did they splash you ?
CHI,"oh , fun ."
MOT,and did Jack go swimming under water ?
CHI,<go xxx rubber ducky too> [/?] .
MOT,"okay , why don't you +/."
MOT,okay .
MOT,now the rubber ducky song is +/.
CHI,is [/?] finished .
MOT,is [/?] finished .
MOT,"right , the rubber ducky song is finished ."
MOT,Jack .
MOT,"<Jack , Jack> [/?] Jack ."
CHI,xxx .
MOT,is [/?] Jack_Bing silly ?
CHI,Grandma_Rigatoni .
MOT,Grandma_Rigatoni .
CHI,Grandma_Rigatoni .
CHI,rigatoni [/?] .
CHI,toni [/?] .
CHI,that's not nice .
CHI,do you want some cookies from Santa_Claus ?
CHI,xxx .
CHI,down to the +/.
CHI,"yeah , that's right ."
CHI,down go <wee wee wee> [/?] .
CHI,doing the <wee wee wees> [/?] .
CHI,weezie [/?] .
CHI,<wee wee wees> [/?] .
CHI,news center twelve .
CHI,<a f> [/?] a film .
CHI,it's news center twelve .
CHI,it is a film news .
CHI,"oh , ."
CHI,news center twelve .
CHI,news center twelve .
CHI,twelve [/?] .
MOT,come on Jack .
MOT,"Jack , come on over here ."
MOT,joy's gonna watch He_Man .
MOT,leave the television alone .
MOT,alright .
MOT,and you can watch this .
CHI,the movie .
MOT,"okay , come on over here ."
CHI,wanna watch the movie .
MOT,sit down .
