participant,sentence
MOT,good boy .
MOT,let's do these .
MOT,"Stuart , this is a pig ."
CHI,pig .
MOT,put him on .
MOT,push him .
MOT,"pig says <oink , oink> [/?] ."
MOT,look .
MOT,what's the pig say ?
CHI,pig oink oin [/?] .
MOT,"<oink , oink> [/?] good boy ."
MOT,put the sheep .
MOT,push the sheep .
MOT,stand him up .
MOT,"Stuart , what's the sheep do ?"
CHI,baa .
MOT,baaa [/?] .
MOT,look .
MOT,what's the sheep do ?
MOT,baabaa [/?] .
CHI,baaa [/?] .
MOT,"yeah , that's right ."
MOT,you're a good boy .
MOT,you playing with all the toys .
CHI,balloon .
MOT,what do you want ?
CHI,balloon .
MOT,balloon ?
MOT,I don't have a balloon here .
MOT,pull the string .
MOT,horn .
MOT,did you hear the baby ?
MOT,"Stuart , you hear the baby ?"
CHI,xxx .
CHI,music .
CHI,yeah .
MOT,let's do the kiss .
MOT,pull the string .
CHI,pull the &st [/?] .
MOT,and do kiss .
MOT,Stuart .
MOT,say kiss .
CHI,kiss .
MOT,how do you kiss ?
MOT,good .
MOT,give me a kiss .
MOT,good boy .
CHI,music yet .
MOT,let's see if we can get some of these in .
CHI,"I want music please , yeah ."
MOT,Stuart .
MOT,I want music please .
CHI,I want please .
CHI,i [/?] I +/.
MOT,I want music please .
CHI,please .
CHI,I want please .
CHI,I want please .
MOT,I want music .
CHI,I want music please .
MOT,good boy .
MOT,here .
MOT,what do you say ?
CHI,thank you .
MOT,okay .
MOT,good .
MOT,Stuart .
MOT,what's that ?
CHI,that bike .
MOT,good boy .
MOT,what's that ?
CHI,banana .
MOT,good boy .
MOT,they're eating the banana .
MOT,look .
MOT,what's that ?
CHI,baby .
MOT,swing .
CHI,swing .
MOT,you do wee_wee on the swing ?
MOT,see .
MOT,the girl's riding the swing ?
MOT,what's that ?
CHI,duck [/?] duck .
MOT,"yeah , good boy , Stuart ."
MOT,that's good .
MOT,what's the duck do ?
CHI,quack@o [x 2] .
MOT,good boy .
MOT,the ducks are eating .
MOT,good boy .
CHI,hi mommy .
MOT,hi Stuart .
MOT,Stuart .
MOT,what's that ?
CHI,sailboat .
MOT,boat .
CHI,boat .
MOT,they're riding the boat in the water .
CHI,water .
MOT,yeah .
MOT,"oh , Stuart ."
MOT,what's that ?
CHI,spaghetti .
MOT,look here .
CHI,bubbles .
MOT,"yeah , blow the bubbles ."
MOT,"yeah , good boy ."
MOT,Stuart .
CHI,music .
MOT,what's this ?
CHI,"derrick , come on ."
MOT,"no , that's not derrick ."
MOT,that's a doll .
MOT,that's a doll .
CHI,okay .
CHI,okay <ay ay> [/?] .
MOT,"Stuart , say doll ."
CHI,doll .
MOT,good boy .
MOT,what's that ?
MOT,put it on your head .
MOT,it's a hat .
CHI,hat .
MOT,that's right .
MOT,you wear a hat .
MOT,"oh , Stuart ."
MOT,look_it here .
MOT,Stuart .
MOT,what's that ?
MOT,no .
MOT,say tree .
MOT,Stuart .
MOT,say tree .
CHI,tree .
MOT,yeah .
MOT,it's big tree .
MOT,what's the matter .
CHI,music .
CHI,music .
MOT,yep .
MOT,Stuart what's that ?
CHI,balloon .
MOT,good .
MOT,what's that ?
CHI,dentist .
MOT,right here .
MOT,teeth .
CHI,teeth .
CHI,no .
MOT,those are teeth .
MOT,"Stuart , where's your teeth ?"
CHI,"teeth , teeth ."
MOT,yeah .
MOT,that's right .
MOT,good boy .
CHI,music .
MOT,let's see you put these in .
MOT,where's the circle ?
MOT,good boy .
MOT,wait a minute .
MOT,we've got to find the [/?] each side .
MOT,let's see the shape .
MOT,is [/?] this the one ?
MOT,that's it .
MOT,good boy .
CHI,good boy .
MOT,good boy .
MOT,oop [/?] .
MOT,hey [/?] good boy push it in .
MOT,got stuck huh [/?] ?
MOT,that's right .
MOT,it goes over here .
MOT,need help .
CHI,help me .
MOT,good boy .
CHI,music .
MOT,here .
MOT,yey [/?] Stuart .
MOT,good boy .
MOT,what is this ?
CHI,piano .
MOT,wanna play it ?
CHI,playo [/?] .
MOT,do you wanna play your piano ?
CHI,yes .
MOT,good boy .
MOT,"Stuart , you play your piano nice ."
MOT,hey [/?] good boy .
CHI,music .
MOT,Stuart .
MOT,how about I hear you count ?
CHI,"<one , two , five> [/?] ."
MOT,"no , you missed some numbers ."
CHI,"<one , two , three , four , five> [/?] ."
MOT,yey [/?] .
MOT,and let me hear <a@l b@l c@l d@l e@l f@l g@l > [/?] .
CHI,<a@l b@l c@l c@l> [/?] .
MOT,<a@l b@l c@l d@l e@l f@l g@l > [/?] .
CHI,<a@l b@l c@l e@l f@l > [/?] .
CHI,<a@l b@l c@l d@l c@l> [/?] .
MOT,you trying .
MOT,<a@l b@l c@l> [/?] .
CHI,<a@l b@l c@l y@l> [/?] .
MOT,<d@l f@l> [/?] +/.
MOT,<d@l e@l f@l g@l> [/?] .
CHI,<d@l t@l> [/?] .
MOT,you try to say your alphabet .
MOT,good boy .
MOT,how about can you sing for me ?
CHI,<a@l b@l c@l e@l e@l f@l b@l> [/?] .
MOT,"oh , good boy Stuart ."
MOT,that was [/?] nice .
MOT,you try hard .
CHI,where daddy ?
MOT,good boy .
MOT,how about sing songs with me ?
MOT,what song you wanna sing ?
CHI,<a@l b@l c@l d@l e@l f@l u@l> [/?] .
MOT,let me get your drum .
MOT,then you can play .
MOT,and you can sing .
MOT,where's the other one ?
MOT,here .
MOT,can you do two ?
MOT,here .
MOT,the other one .
MOT,you got two of them .
MOT,can you sing jingle bells ?
MOT,Stuart .
MOT,jingle bells .
MOT,you sing .
CHI,<jingle all way> [/?] .
MOT,<oh what fun> [/?] .
CHI,<oh what bun all way> [/?] .
MOT,"<jingle bells , jingle bells , jingle all the way> [/?] ."
MOT,<oh what fun it is to ride in a one horse open sleigh hey> [/?] .
MOT,yeah .
MOT,you like that song ?
MOT,you do huh [/?] .
MOT,Stuart .
MOT,Stuart .
MOT,you're a good boy .
CHI,mommy .
MOT,what ?
MOT,what do you want ?
CHI,mommy hug me .
MOT,you hug mommy ?
MOT,hm: [/?] .
MOT,you like hug ?
MOT,good boy .
MOT,I love Stuart .
MOT,I got a jack_in_the_box for you .
MOT,do you wanna do the jack_in_the_box .
CHI,yeah .
MOT,turn it .
MOT,"oh , ."
MOT,hey [/?] .
MOT,close it .
MOT,"oh , Stuart ."
MOT,you surprised ?
MOT,you like that ?
MOT,close it .
CHI,close it .
MOT,let's see this book .
CHI,cheese [/?] cheese pie here .
MOT,we don't have any cheese pie .
MOT,none .
CHI,cheese pie .
MOT,"no , no cheese pie ."
MOT,what's that ?
CHI,doggie .
MOT,"yeah , what's a doggie do ?"
CHI,woof woof .
MOT,that's right .
CHI,xxx baby .
MOT,Stuart .
MOT,what's that ?
CHI,"<ball , ball> [/?] ball ."
MOT,ball .
CHI,ball .
MOT,"Stuart , look ."
MOT,point to the baby .
CHI,point baby .
CHI,a baby .
MOT,Stuart look .
MOT,point to the baby .
CHI,point to baby .
CHI,point schwa [/?] baby .
MOT,Stuart .
MOT,point to the baby .
CHI,point baby .
MOT,good boy .
CHI,music yet .
MOT,okay .
MOT,Stuart .
MOT,sit up .
MOT,what is this ?
CHI,eye !
MOT,yeah .
MOT,what's she doing ?
MOT,peekaboo .
CHI,peekcoocoo [: peekaboo] .
MOT,yeah see .
MOT,the girl's doing peekaboo .
CHI,peekaboo .
MOT,yeah .
MOT,what's that Stuart ?
CHI,book .
MOT,"book , alright , good boy ."
MOT,smart boy Stuart is [% uc] .
MOT,what's that ?
CHI,shoe .
MOT,yeah .
MOT,you wear two shoes .
MOT,Stuart .
MOT,what's that ?
MOT,clock .
MOT,clock .
CHI,clock .
MOT,good boy .
CHI,music yet .
MOT,what's this ?
CHI,car .
MOT,good .
MOT,what's that ?
CHI,spoon .
MOT,good boy .
MOT,what's that ?
CHI,horsie .
MOT,"yeah , that's right ."
MOT,good boy .
CHI,horsie .
CHI,baby .
MOT,good boy .
MOT,what's that ?
CHI,doggie .
MOT,no birdie .
CHI,birdie .
MOT,that's right .
MOT,show me what the birdie does .
CHI,bird .
MOT,good boy put your hands down .
MOT,what's that ?
MOT,drink .
MOT,drink .
MOT,Stuart .
MOT,say drink .
CHI,drink .
MOT,that's right .
MOT,see the girl's drinking .
MOT,that's what you like to do .
CHI,"no , no hear ."
CHI,no .
MOT,Stuart .
MOT,what's that ?
CHI,table .
MOT,no bath .
CHI,baby .
MOT,she's in the bath+tub .
MOT,in the water playing .
MOT,that's what you like to do Stuart .
CHI,piano .
MOT,that's your favorite thing huh [/?] .
MOT,no .
MOT,Stuart .
MOT,what's that ?
CHI,apple .
MOT,feet .
CHI,feet .
MOT,that's right .
CHI,feet [/?] feet .
MOT,"feet , yes ."
MOT,what's that ?
MOT,bear .
CHI,mommy .
MOT,Stuart .
MOT,say bear .
CHI,bear .
MOT,yeah .
MOT,let's put your sock back on .
CHI,I do it .
MOT,sock on .
MOT,pull it up .
CHI,piano .
CHI,I want piano .
MOT,do you want your piano ?
CHI,yeah .
MOT,you're a good boy .
MOT,Stuart .
MOT,do you want mommy to play it ?
MOT,mommy do ?
CHI,"piano , please ."
CHI,I want piano .
MOT,I know you do .
MOT,Stuart .
MOT,what's the wheels on the bus go ?
CHI,round and round .
MOT,yes .
MOT,and what's the driver on the bus say ?
CHI,sit right down .
MOT,that's right .
MOT,"<the driver on the bus says sit right down , sit right down> [/?] ."
MOT,good boy .
MOT,put your hands down .
CHI,put your hands down .
MOT,what do you want ?
CHI,I want piano please .
MOT,Stuart .
MOT,do you wanna play with your puzzle ?
CHI,yep .
MOT,let's play puzzle .
MOT,good boy .
MOT,"take out <one , two , three , four , five> [/?] ."
MOT,Stuart .
MOT,play with the puzzle .
CHI,hello .
MOT,"hey [/?] Stuart , look how nice you did that ."
MOT,I like the way you play with your puzzle .
MOT,sit up .
MOT,"Stuart , you want mommy to sing happy birthday to you ?"
CHI,"<happy , happy , to you davey> [/?] ."
MOT,"no , it's not David's birthday ."
MOT,it was [/?] your birthday .
CHI,<happy to you> [/?] .
MOT,happy birthday to Stuart .
MOT,right .
CHI,<a happy to you davey> [/?] .
CHI,"<happy to davey , ey , ey> [/?] ."
MOT,you're a good boy Stuart .
CHI,<happy to you> [/?] .
MOT,yeah .
MOT,what's your teacher's name ?
CHI,Tricia .
MOT,"Tricia , that's right ."
MOT,and what do you do in school ?
MOT,do you paint ?
CHI,paint .
MOT,you paint .
CHI,yeah .
MOT,on the paper .
CHI,potato .
CHI,I want potato .
CHI,clap .
MOT,we don't have any potatos .
MOT,it's not supper time yet .
MOT,you got to wait for supper .
MOT,okay ?
MOT,what are [/?] you doing ?
CHI,want hug .
MOT,you wanna hug momma ?
MOT,what do you want ?
CHI,"want hug , mommy ."
MOT,ohohoh [/?] .
MOT,good boy .
MOT,"let's finish putting these in here , Stuart ."
MOT,where is it ?
MOT,finish the shapes okay .
MOT,mommys has [/?] to look for them .
MOT,goes this way .
MOT,push it in .
MOT,good boy .
MOT,and we have this one here goes .
MOT,we're got to find it .
CHI,did it .
CHI,eat that .
CHI,eat that .
CHI,no potatos .
MOT,here you go ?
MOT,good job Stuart .
CHI,hello daddy .
MOT,here you go .
MOT,that one .
CHI,hello [/?] hello daddy .
MOT,good boy .
MOT,where does that go ?
MOT,"here , Stuart ."
MOT,put it in .
MOT,hey [/?] doesn't fit .
MOT,look at that mama gave you the wrong one .
MOT,let's see .
MOT,oops [/?] .
CHI,bada [/?] .
MOT,here you go .
MOT,here .
CHI,eiei [/?] .
MOT,does that not fit either ?
MOT,put it in .
MOT,put this one in .
MOT,do you need help ?
CHI,I want get it .
MOT,I want get .
MOT,"Stuart , you need help ."
CHI,yep .
MOT,together .
CHI,xxx .
MOT,there you go .
MOT,that doesn't go there .
MOT,where's it go ?
MOT,let's look .
MOT,"no , put it in ."
MOT,good boy .
CHI,hi mommy .
MOT,hi .
CHI,"<boom , moom , moom> [/?] ."
MOT,hi Stuart .
CHI,"<boom , moom , moom> [/?] ."
MOT,"<boom , boom , boom , boom> [/?] boom ."
MOT,whistle .
MOT,here put this one in .
CHI,yep .
CHI,circle .
CHI,circle .
CHI,no potatos .
MOT,good boy .
MOT,"no potatos , no ."
CHI,no potatos .
MOT,we don't have any potatos .
MOT,play the piano .
MOT,see that ?
MOT,one .
MOT,hey [/?] .
MOT,see his eyes .
MOT,see the eyes go round and round .
CHI,piano .
MOT,what do you want ?
MOT,let's see .
MOT,"a present oh , ."
CHI,xxx .
MOT,what is that ?
MOT,a present .
MOT,do you wanna open it ?
CHI,open .
MOT,yes .
CHI,yes .
MOT,that's right .
MOT,open .
MOT,come on .
MOT,you do .
MOT,open it up .
MOT,"oh , look at that ."
MOT,Stuart .
CHI,xxx .
MOT,what's that ?
CHI,xxx .
MOT,that's Kermit .
MOT,and miss piggy .
CHI,piggy .
MOT,yeah .
CHI,piggy .
MOT,put your hands down .
MOT,wanna open it ?
MOT,if I can .
MOT,good boy Stuart .
MOT,you're being a good boy .
MOT,nice and quiet .
MOT,"oh , boy look at that ."
MOT,make them do all the different things .
CHI,daddy .
MOT,huh [/?] ?
CHI,hello daddy .
MOT,"that's not daddy , is [/?] it ?"
MOT,"oh , Stuart we can put them in here ."
MOT,see .
MOT,here's Kermit .
MOT,can you stick him on ?
MOT,Kermit in front of the piano .
MOT,stick them .
MOT,see that .
MOT,"and oh , look ."
MOT,take them off .
CHI,no potato .
CHI,I want potato .
MOT,stick it on .
CHI,yeah .
MOT,he rides the fire truck .
CHI,xxx .
MOT,"no , stick it on ."
MOT,see that .
MOT,you can make them ride the bike .
CHI,bike .
MOT,they're on the bike .
MOT,see over here .
MOT,see the bike .
CHI,xxx .
MOT,hold on .
CHI,hot .
MOT,Stuart .
MOT,see that .
CHI,hot .
MOT,that's nice .
MOT,here's a little ball .
CHI,<haha > [/?] mommy potatos ?
MOT,"no , no potatos ."
CHI,no potatos .
MOT,no potatos .
MOT,not until suppertime .
MOT,you needta wait for supper .
MOT,that's your drum .
MOT,a drum set .
MOT,here's your +/.
CHI,drum [/?] drum .
MOT,you like to play with the drum .
MOT,nice .
MOT,and over here you can bang .
MOT,it really goes this way Stuart .
MOT,alright .
MOT,and you have two of them to play with .
MOT,see that .
MOT,that's how it goes .
MOT,you can bang .
CHI,bang .
MOT,bang yeah .
MOT,you can .
MOT,you like that cymbal the best huh [/?] ?
MOT,how about this ?
MOT,that's your drum set .
CHI,turn over .
MOT,let's come over here .
MOT,let's play this .
MOT,let's find something that you know .
MOT,dog .
CHI,doggie .
MOT,yeah .
CHI,string .
MOT,pull it all the way .
MOT,"<woof , woof , woof> [/?] woof the dog says ."
MOT,and the duck .
MOT,how about run .
MOT,pull .
MOT,run .
MOT,Stuart .
MOT,you run huh [/?] .
CHI,doggie .
MOT,you wanna see the doggie again ?
MOT,gotta pull it all the way .
CHI,cheese pie .
MOT,"no , no cheese pie , sorry ."
MOT,come on .
MOT,wanna hear your talking farm ?
CHI,wanna sit .
MOT,you want the +/.
MOT,"no , I'm not sure where it is [% uc] ."
MOT,let's see .
MOT,no .
CHI,hi mommy .
MOT,hi Stuart .
CHI,eio [/?] eiei [/?] .
MOT,eieio [/?] .
CHI,eeei [/?] .
CHI,<old mcfarm> [/?] +/.
MOT,where's your &-um [/?] +/.
MOT,Stuart .
CHI,I want music please .
MOT,okay .
MOT,good boy .
MOT,look at the pictures .
MOT,Stuart .
MOT,on there .
MOT,see them .
MOT,they're in a boat .
CHI,boat .
MOT,on the water .
CHI,music .
CHI,mom I want music please .
MOT,look .
MOT,you needta say mama .
CHI,"mommy [/?] momma I want music , turn it ."
MOT,turn it on .
CHI,turn it on .
MOT,good boy .
MOT,you like the music Stuart .
MOT,nice .
MOT,oop [/?] .
CHI,xxx .
MOT,"no , no ."
MOT,that will put you to sleep I think .
MOT,"what do you think , Stuart ?"
MOT,huh [/?] ?
MOT,here .
CHI,bye .
CHI,hello .
MOT,close it all the way .
MOT,"Stuart , what's this ?"
CHI,puzzle .
MOT,that's puzzle .
MOT,you got to pull it all the way when you pull it out .
MOT,like that .
MOT,that's a horn .
MOT,ball .
MOT,cat .
CHI,<i want> [/?] I want candy .
MOT,the cat says meow .
MOT,"no , no candy , no ."
MOT,you want more ?
CHI,more .
MOT,hm: [/?] .
MOT,you like that toy .
MOT,nice .
MOT,Stuart .
CHI,help me .
MOT,"help you , good boy ."
MOT,there .
CHI,read book .
MOT,read the book .
MOT,let's open it .
MOT,turn the page .
MOT,"oh , ."
MOT,there .
MOT,doggie's eating .
CHI,"<moom , moom , moom> [/?] ."
CHI,"<moom , moom , moom> [/?] ."
CHI,hi Pam .
MOT,Stuart .
MOT,see they're playing catch with the ball .
MOT,and they're playing peekaboo .
CHI,I want get .
MOT,look here .
MOT,they're playing peekaboo .
CHI,I want get .
MOT,Stuart .
MOT,put your hands down .
MOT,"see , they're reading the book with their mommy ."
MOT,the mommy's reading the book .
MOT,she's helping clean their shoes .
CHI,mama I want xxx cheese pie .
MOT,you needta sit up Stuart .
CHI,be a Nonny .
MOT,Nonny's not here .
MOT,Nonny's home .
CHI,be at Nonny .
CHI,be at Nonny .
MOT,play with the puzzle .
CHI,mom .
CHI,mom .
CHI,mom .
CHI,mom .
CHI,mom .
CHI,mom .
CHI,mom .
CHI,okay .
CHI,<pop bop> [/?] .
MOT,Stuart .
CHI,"no , I need a up ."
CHI,"need toilet caca , caca ."
CHI,mom .
CHI,mom .
CHI,mom .
CHI,I get .
CHI,I get .
CHI,I get .
MOT,"Stuart , put this in ."
CHI,do it .
MOT,"Stuart , your pants are wet ."
MOT,that's wrong .
MOT,what do you need ?
CHI,need toilet .
CHI,caca .
CHI,no wrong .
CHI,see xxx .
CHI,yes .
CHI,no xxx .
MOT,"Stuart , put them in ."
CHI,okay .
CHI,I get .
CHI,da [/?] do .
CHI,all done .
CHI,xxx .
MOT,you wanna play with your piano ?
CHI,yep .
MOT,your piano .
MOT,what about read your book ?
MOT,do you wanna read your book ?
CHI,piano .
MOT,you wanna read the book .
CHI,yep .
CHI,book .
MOT,"Stuart , look ."
MOT,you wanna read the book .
CHI,no .
MOT,say no .
CHI,no .
MOT,okay .
CHI,piano .
CHI,I want piano please .
CHI,I want piano please .
MOT,good boy .
MOT,push .
MOT,no .
MOT,Stuart .
CHI,I want xxx please .
MOT,show me your elbows .
CHI,elbow .
CHI,elbow .
CHI,elbow .
MOT,hey [/?] good boy .
CHI,I want piano please .
MOT,where's your feet ?
CHI,feet .
CHI,feet .
CHI,feet .
MOT,where's your legs ?
CHI,leg .
MOT,where's your knees ?
CHI,knee .
MOT,"yeah , good boy ."
MOT,where's your bum ?
CHI,bum .
CHI,bum .
MOT,that's it down there .
MOT,that's right .
MOT,where's your bum ?
MOT,underneath .
MOT,right there .
MOT,right ?
MOT,"yeah , that's it ."
CHI,"I want piano please , yet ."
MOT,in a little while .
CHI,while .
MOT,"yeah , in a little while ."
MOT,we're gonna do some work .
MOT,okay .
CHI,okay .
MOT,you're a good boy Stuart .
CHI,"I want water please , get ."
MOT,you want water ?
CHI,yeah .
MOT,mommy get it ?
CHI,mommy get it .
MOT,"okay , play your piano , I'll get it for you ."
MOT,there you go .
MOT,what do you say ?
CHI,thank you .
MOT,"okay , you're welcome ."
MOT,good boy .
MOT,who bought this piano for you ?
MOT,papa .
MOT,papa bought you the piano .
MOT,papa and Nonny did .
CHI,hi papa .
MOT,papa's not here .
CHI,Stuart .
MOT,I see Stuart .
MOT,peekaboo .
MOT,peekaboo .
MOT,Stuart .
MOT,"oh , boy , what a hug and a squeeze huh [/?] ?"
MOT,"oh , I like Stuart ."
MOT,<i love Stuart in the summertime> [/?] .
CHI,rock_a_bye_baby .
MOT,"rock_a_bye_baby , huh [/?] ?"
MOT,that what you wanna sing ?
MOT,rock_a_(bye)_baby .
MOT,"but you're not a baby no more , Stuart ."
MOT,huh [/?] .
MOT,rock a big boy huh [/?] ?
CHI,big .
MOT,what ?
CHI,big .
MOT,what Stuart ?
MOT,where's Lisa ?
MOT,where's Lisa and derrick ?
MOT,that one doesn't play .
CHI,piano .
