participant,sentence
MOT,"oh , roger , Helen's talking to you ."
MOT,look at Helen .
CHI,yeah .
MOT,"say yes , I would ."
CHI,good .
MOT,"give me the book , we can read it later ."
MOT,"bye , Alice ."
MOT,bye .
CHI,bye Alice .
MOT,see you later .
CHI,bye .
MOT,sit down .
CHI,good .
MOT,"no , sit down over here ."
MOT,turn around .
MOT,push back .
MOT,push back .
MOT,what's this ?
CHI,present .
MOT,"roger , ask me ."
CHI,"I want a present , please ."
MOT,oh „ good boy .
CHI,can I have any help please ?
MOT,oh „ you can do it .
CHI,he's ripping .
MOT,say I'm ripping .
CHI,I'm ripping .
MOT,"roger , what are you doing ?"
CHI,cars .
MOT,wow [/?] .
CHI,see a choo_choo train ?
MOT,what is it ?
CHI,choo [/?] choo_choo train !
MOT,wow [/?] .
CHI,can I rip it ?
CHI,I wanna +/.
MOT,you wanna play with it ?
CHI,yeah .
MOT,it's a train and +/.
MOT,what's that ?
MOT,what's that ?
CHI,I don't know .
MOT,good .
MOT,that's a gas station .
CHI,gas +/.
MOT,gas pump .
CHI,gas station .
CHI,"oh , ."
MOT,"oh , wait a minute ."
CHI,"oh , here's choo_choo train !"
MOT,turn around this way .
MOT,"roger turn around , no ."
MOT,that's a boy .
MOT,what's this ?
CHI,I don't know .
MOT,"oh , I don't either ."
MOT,I think it's the tracks .
MOT,the train tracks .
CHI,the tracks .
CHI,over the tracks .
MOT,"railroad tracks , that's right ."
CHI,railroad tracks .
MOT,you hafta put them together .
CHI,I hafta put them together .
MOT,"what do you wanna make , roger ?"
CHI,I wanna make a [/?] ar [/?] a river tracks .
MOT,okay .
CHI,a railroad tracks .
MOT,wanna make a circle ?
CHI,yeah .
CHI,don't touch that .
CHI,I made a circle .
MOT,"no , you ."
CHI,you made a circle .
CHI,a car .
MOT,what's that ?
CHI,a [/?] a car .
MOT,what's this ?
CHI,a [/?] a stop .
MOT,a stop ?
MOT,that's good .
MOT,that's a stop sign .
MOT,what's that say ?
MOT,"roger , look ."
MOT,what's that say ?
CHI,stop .
MOT,"no , it says danger ."
CHI,danger .
CHI,it's dangerous .
MOT,let [/?] let's put them together .
MOT,look .
MOT,put them together and make a train .
CHI,make a railroad tracks .
MOT,you do it .
MOT,here .
MOT,put them together .
CHI,make a choo_choo train .
MOT,hook [/?] hook it on there .
MOT,what do you say to Helen for the choo_choo train ?
MOT,"what do you say to Helen , roger ?"
CHI,a choo_choo train .
MOT,say thank +/.
CHI,thank you .
MOT,doesn't work .
MOT,we'll hafta put it on the floor .
MOT,doesn't work on the rug .
MOT,where are you going ?
CHI,a railroad tracks .
MOT,you're going on a trip ?
CHI,yeah .
CHI,a railroad tracks .
MOT,wanna put them on the garage ?
CHI,yeah .
MOT,look it .
CHI,"oh , ."
CHI,goes .
MOT,"well , here let's put the garage right here , roger ."
MOT,come here .
MOT,you needta sit right here .
CHI,what ?
MOT,look_it .
MOT,sit right here .
CHI,tracks .
MOT,you sit right here .
MOT,good boy .
CHI,railroad tracks .
CHI,see ?
CHI,a railroad tracks .
CHI,see a railroad tracks ?
CHI,"oh , ."
CHI,the green railroad tracks .
MOT,"no , that's a green +/."
CHI,green .
MOT,what is it ?
MOT,what's this ?
CHI,green farm .
MOT,green +/.
MOT,"well , it looks like a farm ."
MOT,it's a green train .
CHI,green train .
MOT,train .
CHI,tracks .
CHI,see railroad tracks ?
CHI,a car .
MOT,what are you doing ?
CHI,making .
MOT,making what ?
CHI,making a [/?] a store .
MOT,a store ?
CHI,a triangle .
CHI,xxx car raceded [: raced] [* +ed-dup] .
MOT,oop [/?] .
CHI,there's a orange car .
MOT,let's turn it around .
CHI,the car .
CHI,what car color [/?] is this ?
MOT,where's the car going ?
MOT,shopping ?
CHI,car .
CHI,see [/?] see the cars ?
CHI,see another the cars .
CHI,a house .
CHI,cars is truck .
MOT,do you wanna put the cars in the barn ?
CHI,yeah .
CHI,I wanna .
MOT,what do you want ?
CHI,I wanna play a railroad tracks .
MOT,okay .
CHI,the tracks .
CHI,no [/?] no !
CHI,this is mine .
MOT,what ?
CHI,that's mine .
CHI,that's mine .
CHI,dentist says no doughnut .
MOT,that's right .
MOT,what do the doughnuts do ?
CHI,it bad for the teeth .
MOT,that's right .
MOT,bad for your teeth .
MOT,"did you go to the dentist , roger ?"
CHI,yeah .
MOT,what did the dentist do ?
CHI,he took out needle .
MOT,and then what ?
CHI,<it took out all> [/?] it took out all +/.
CHI,I got booboo .
CHI,<did you try> [/?] did you cry when xxx got a brown a [/?] booboo ?
MOT,"say , the dentist took out my tooth ."
MOT,"say , dentist took out tooth ."
CHI,dentist took out tooth .
MOT,what did the dentist do ?
CHI,took out my tooth .
MOT,that's right .
MOT,did it hurt ?
CHI,yeah .
CHI,no .
MOT,wanna put the train away and play with something else ?
CHI,no I don't .
MOT,wanna play with the garage ?
MOT,"roger , you can play with the garage ."
CHI,the farm .
MOT,"the farm , that's right ."
MOT,sorry .
CHI,xxx .
MOT,"roger , what's this ?"
MOT,come here .
MOT,what's this ?
MOT,what are you doing ?
CHI,I'm see a camera .
CHI,do you wanna look at a camera ?
MOT,"no , you needta sit down here and talk to mommy ."
MOT,"roger , what did you do today ?"
CHI,&-um [/?] do .
MOT,"say , I went to school ."
CHI,I went to school .
MOT,and who did you see ?
CHI,"<Miss_Smith a> [/?] Miss_Smith a , Miss_Collin ."
MOT,that's right .
MOT,and what did you do ?
CHI,"played a piano , clapping ."
MOT,did you sing a song ?
CHI,yeah .
MOT,what ?
CHI,<taking me xxx> [/?] .
MOT,"roger , look at me ."
MOT,what song did you sing in school today ?
MOT,what song did you sing in school today ?
CHI,Phil_Collins .
MOT,you sang Phil_Collins in school ?
MOT,"oh , ."
CHI,no .
MOT,"we can play with that later , roger ."
MOT,did someone come to school to visit today ?
CHI,yeah .
MOT,who came to school ?
CHI,the visit .
MOT,mister +/.
CHI,mister +/.
CHI,mister +/.
MOT,Noah .
CHI,Noah .
MOT,and what did he do ?
CHI,he took art +/.
CHI,he eat a cookie .
MOT,come here .
MOT,Mister_Noah is the gym teacher .
CHI,a gym teacher .
MOT,and what did you do in gym ?
CHI,I had a [/?] Mary .
MOT,what ?
CHI,see a Mary ?
CHI,see the +/.
CHI,a whistle ?
MOT,a whistle ?
MOT,and what did you do ?
CHI,a [/?] Mary whistle .
CHI,xxx .
CHI,can I look at the picture ?
CHI,hi mom .
MOT,hi roger .
CHI,hi mom !
MOT,hi roger !
MOT,what are you doing ?
CHI,I'm looking out .
MOT,"alright , come and sit with mama ."
CHI,hi mama .
MOT,hi .
MOT,come here .
MOT,come here .
CHI,what ?
MOT,watch out .
MOT,"roger , do you wanna play with the marble game ?"
CHI,yeah .
MOT,okay .
MOT,sit here and we'll play marbles .
MOT,give me the railroad .
MOT,we'll play later .
MOT,"let's play with marbles , turn around ."
CHI,"oh , ."
MOT,now give me the marbles .
CHI,marbag [: marbles] .
CHI,marbag [: marbles] .
CHI,marb(les) +/.
MOT,"no , what's this ?"
CHI,marbles .
MOT,marbles .
MOT,that's right .
MOT,what color do you want ?
CHI,"a red , a green a [/?] a yellow ."
MOT,"a red , a green , and a yellow ."
MOT,what else ?
CHI,a marble .
MOT,"okay , you do it ."
MOT,"roger , you put them together ."
CHI,put [/?] put in .
MOT,it's time to do some +/.
CHI,work .
MOT,that's right .
MOT,do some building .
CHI,building .
MOT,do you wanna do some building ?
CHI,yeah .
CHI,a build .
MOT,oop [/?] .
CHI,oop [/?] .
MOT,what are you doing ?
CHI,<i'm look out the> [/?] I'm looking out_of garage .
CHI,looking out a marb(l)e .
CHI,marbles .
MOT,"marbles , that's right ."
MOT,marbles .
MOT,ah [/?] what's that ?
MOT,there's the marble !
MOT,I thought I lost it .
MOT,"roger , do you wanna play with the marbles ?"
CHI,yeah .
MOT,we needta do some building first .
MOT,"roger , I don't know how to do this ."
MOT,can you do the building ?
MOT,"roger , do some building ."
MOT,come on .
MOT,there's one .
MOT,oops [/?] .
MOT,here you put one on .
MOT,you do it .
MOT,what are you doing ?
CHI,I'm +/.
MOT,"roger , what are you doing ?"
CHI,I'm building a marbles .
MOT,good boy !
CHI,I'm +/.
MOT,want me to do it ?
MOT,"roger , what are you doing ?"
CHI,I'm looking out +/.
MOT,where's the marble ?
MOT,give that to mama .
MOT,"roger , what do you want ?"
CHI,I want a +/.
CHI,I want +/.
MOT,"okay , let's see if we did this right ."
MOT,oh „ we did it wrong .
MOT,"something went wrong , huh [/?] ?"
MOT,here .
MOT,put it down here .
CHI,we did that wrong .
MOT,we can't build !
CHI,"yeah , we can ."
MOT,oop [/?] .
CHI,wrong .
MOT,here .
MOT,let's see .
MOT,wait a minute .
MOT,let's see if we can do this .
MOT,"wait a minute , roger ."
MOT,what are you doing ?
CHI,yeah .
MOT,no forget it .
MOT,"oh , ."
CHI,I got +/.
MOT,what happened ?
CHI,it fell .
MOT,"say , mama , you goofed ."
CHI,"mama , you goofed ."
MOT,you wanna put them away and play with something else ?
MOT,"what do you wanna do , roger ?"
CHI,I want +/.
CHI,I want a broke .
MOT,it broke .
MOT,we'll fix it later .
MOT,"what do you wanna do , roger ?"
CHI,I wanna play my marble .
MOT,"okay , let's take it apart ."
MOT,we can play with it later .
MOT,you wanna play with something else ?
CHI,yeah .
MOT,what ?
MOT,what do you wanna do ?
CHI,I wanna play with marble .
MOT,"roger , we can play with the farm ."
MOT,do you wanna play with the farm ?
CHI,yeah .
MOT,here you go .
MOT,"roger , here +/."
MOT,put the car in the farm .
MOT,who's in the farm ?
CHI,in the farm .
MOT,"sit over there , please ."
CHI,up the hill .
MOT,"roger , where's your sneakers ?"
CHI,"no , I don't ."
MOT,"no , look at me ."
MOT,where are your sneakers ?
CHI,they're down here .
MOT,down here .
MOT,where are they ?
CHI,in my room .
MOT,"roger , what are you doing ?"
MOT,"roger , what are you doing ?"
CHI,I'm looking at &-um [/?] +/.
MOT,give me the truck .
CHI,I'm +/.
MOT,"roger , look ."
MOT,look .
MOT,where's the truck ?
CHI,on the barn .
MOT,that's right .
MOT,good boy .
MOT,"roger , help me clean up ."
MOT,come on .
MOT,look .
MOT,"roger , it's clean up ."
MOT,look at me .
MOT,time to clean up .
MOT,put them away .
MOT,good boy .
MOT,what are you doing ?
CHI,I'm looking .
MOT,say I'm taking it apart .
CHI,I'm taking it apart .
MOT,put it in easy .
MOT,that's better .
MOT,"roger , what day is today ?"
CHI,tuesday .
MOT,"no , that's wrong ."
MOT,look at me .
MOT,what day is today ?
CHI,tuesday .
MOT,no [/?] no .
MOT,you ask me .
MOT,you ask me .
CHI,what did you say ?
MOT,no .
MOT,"say , what day is today ?"
MOT,ask me .
MOT,"say , what day is today ."
CHI,September .
MOT,that's the month .
CHI,month .
MOT,it's the month of September .
CHI,month of September .
MOT,come here .
MOT,look at me roger .
MOT,you needta ask me .
MOT,"say , what day is today ?"
CHI,tuesday +/.
MOT,what +/.
CHI,what +/.
MOT,what day +/.
CHI,is tuesday .
MOT,no .
MOT,today's thursday .
CHI,today's thursday .
MOT,September what +/.
CHI,September .
MOT,roger .
MOT,"roger , look at me ."
MOT,come here .
MOT,"roger , come here ."
MOT,what day is today ?
