participant,sentence
MOT,"roger , what are they doing ?"
CHI,they're sitting on .
CHI,get off the table .
MOT,that's right .
CHI,get off +/.
MOT,are they eating breakfast ?
CHI,and hotdogs .
MOT,"oh , they're having hotdogs they're having lunch ."
CHI,lunch .
CHI,macaroni .
CHI,wanna play the piano .
MOT,that's a stove .
MOT,they're cooking supper .
CHI,cooking supper .
CHI,cooking supper .
CHI,cooking .
CHI,eat it .
CHI,wash the dishes ?
CHI,&mm [/?] it's good .
MOT,roger what are you doing ?
MOT,roger look at me .
MOT,what are you doing ?
CHI,I play that .
MOT,okay .
CHI,&mm [/?] look_it .
CHI,eating the supper .
CHI,eating spaghetti .
MOT,what did roger have for breakfast ?
CHI,eat spaghetti .
MOT,what did you have for breakfast roger ?
CHI,and milk and pop-tarts .
MOT,you had pop-tarts ?
MOT,and what else ?
CHI,"and you drank <milk , milk> [/?] milk ."
CHI,"listen , listen to the xxx ."
CHI,this one xxx .
MOT,sit down .
MOT,let's play with the girl .
MOT,look_it she's gonna wash the dishes .
MOT,have her wash the dishes .
CHI,<oh &mm> [/?] it's good .
CHI,time to eat .
MOT,it's time to eat .
CHI,time to eat .
CHI,go sit down and eat .
MOT,that's right .
CHI,go sit down and eat .
CHI,eat .
CHI,eat your supper .
CHI,spaghetti &mm [/?] .
MOT,"roger , what are you doing ?"
CHI,I play .
CHI,setting the table .
MOT,okay .
CHI,you sit at the table .
CHI,eat .
CHI,it's time to be eating the supper .
CHI,time to eat &mm [/?] .
CHI,time for cooking the stove .
MOT,what's she doing ?
CHI,cooking the supper .
MOT,what's she cooking ?
CHI,and play the piano .
MOT,<oh she's> [/?] now she's playing the piano ?
MOT,"okay , play the piano ."
CHI,it's cooking the stove .
CHI,cooking the stove .
MOT,what's she cooking ?
MOT,she cooking hotdogs ?
CHI,cooking hotdogs .
CHI,supper eating .
CHI,you sit up and eat .
MOT,they're eating supper .
CHI,set the table .
CHI,refrigerator .
CHI,strawberry milk .
MOT,"oh , get some strawberry milk in the refrigerator ."
MOT,do you want some hot chocolate ?
CHI,do you want some milk ?
MOT,have them drink hot chocolate .
CHI,hot chocolate .
MOT,they're drinking .
CHI,pick up the refrigerator .
CHI,xxx .
MOT,sit down .
CHI,going Doctore_Skier .
MOT,sit up roger .
CHI,go Doctore_Skier .
CHI,"<oh , oh> [/?] ."
CHI,whatcha do ?
CHI,booboo on the back .
MOT,she has a booboo on her back ?
CHI,mhm [/?] .
CHI,you hurt yourself .
CHI,hurt yourself .
MOT,she's all better .
CHI,"<bad , bad> [/?] bad ."
CHI,it's not naughty nice .
CHI,it's not .
MOT,what did she do ?
CHI,you hurt yourself .
MOT,she's a bad girl ?
CHI,bad girl .
CHI,sit the chair over there .
CHI,it's naughty and a nice .
CHI,okay ?
MOT,what are you singing ?
MOT,are you singing a christmas song ?
CHI,"<oh , oh> [/?] make the supper first ."
MOT,"roger , they're eating cookies ."
MOT,they're eating oreo cookies .
CHI,go jump xxx .
CHI,jump .
CHI,jump .
CHI,good .
CHI,now let's go in line .
MOT,"roger , do you want a present ?"
CHI,yeah .
MOT,okay .
MOT,Kathy has a present .
CHI,smell Kathy .
CHI,and smell Ann .
MOT,"no , say hi Ann and hi Kathy ."
CHI,and hi Ann and hi Kathy .
CHI,Kathy's socks .
MOT,&mm [/?] get the present .
MOT,give me the girl roger .
CHI,I get pres [/?] +/.
CHI,<i want purple> [/?] +/.
CHI,I wanna yellow present please .
CHI,yellow present please .
MOT,"no , what color is that , roger ?"
CHI,yellow pre [/?] +/.
MOT,it's blue .
CHI,blue present .
MOT,ask Kathy .
CHI,<blue pl> [/?] I want blue piece please .
CHI,blue present .
CHI,Kathy [/?] Kathy I wanna need help please .
MOT,"roger , what is it ?"
CHI,throw xxx .
CHI,hi joy .
CHI,hi joy .
CHI,"joy , I wanna need help please ."
MOT,"roger , come ask me ."
CHI,ask me .
CHI,I +/.
MOT,"over here , sit here ."
MOT,what do you want ?
CHI,I wanna need help please .
MOT,"okay , come +/."
MOT,sit down .
MOT,mommy will help .
MOT,what do you say to Kathy for the present ?
CHI,present .
MOT,what do you say ?
CHI,present .
MOT,&s [/?] no .
MOT,"what do you say to Kathy , say +/."
CHI,Kathy .
MOT,look at Kathy .
MOT,thank you Kathy .
CHI,thank you Kathy .
MOT,"oh , what is [/?] +/."
CHI,car .
MOT,what's that ?
CHI,car .
MOT,"oh , ."
CHI,green car .
MOT,green car and a +/.
CHI,car car .
MOT,white car .
CHI,white car .
CHI,momma I wanna need help please .
MOT,okay .
MOT,that's good asking roger .
MOT,"roger , what kind of car is that ?"
CHI,white car .
MOT,it's a +/.
CHI,taxi .
MOT,"no , it's a police car ."
CHI,police car .
CHI,police car !
MOT,what's daddy ?
CHI,police car .
MOT,"no , wh [/?] roger , what's daddy ?"
MOT,daddy's a +/.
CHI,police car .
MOT,police man .
CHI,police man .
CHI,get the bridge .
MOT,"oh , okay ."
CHI,go [/?] go get the bridge .
CHI,"<no , no> [/?] no ."
CHI,nice .
CHI,good .
CHI,go here .
CHI,go .
MOT,go down this way .
CHI,"nice , good ."
MOT,"roger , go under the bridge ."
CHI,go under the bridge .
CHI,go under the bridge .
CHI,go up the hill .
MOT,"no , roger bring it over here ."
MOT,put the bridge here .
MOT,that's a boy .
MOT,put the bridge here .
MOT,sit over here .
MOT,that's a boy .
MOT,ooh [/?] .
CHI,"oh , ."
MOT,"roger , what are you doing ?"
CHI,I play car .
MOT,"oh , good ."
MOT,you play with the police car ?
CHI,hm: [/?] .
MOT,what are they doing ?
CHI,play car .
CHI,cars .
MOT,mhm [/?] .
CHI,this is car's supper .
CHI,time for spaghetti .
MOT,why don't you take the girl for a ride ?
CHI,meatballs .
MOT,look_it .
CHI,meatballs .
MOT,give him a ride in the car .
CHI,meatballs .
MOT,"oh , they're eating meatballs ?"
MOT,and spaghetti ?
CHI,&mm [/?] .
CHI,<time it's> [/?] go to [/?] to your school .
MOT,"oh , it's time to go to school , okay ."
CHI,goodbye .
CHI,go over the bridge .
MOT,"roger , let's play with the people ."
CHI,people .
CHI,time for people .
MOT,here you go .
MOT,there's the girl .
MOT,there's the mother and the little girl .
