participant,sentence
MOT,"well , it's like a seal ."
MOT,it's called a +/.
CHI,seal .
MOT,manta_ray .
CHI,bye manta_ray .
MOT,manta_ray .
MOT,okay .
MOT,what's that ?
CHI,bear .
MOT,"yeah , it's in the bear family ."
MOT,"it's a honey bear is a kink [/?] kinkajou , I guess ."
MOT,honey bear .
CHI,what is that ?
MOT,what kind is that ?
CHI,snake .
MOT,"yeah , you know that one ."
MOT,let's see what kind of snake .
MOT,<it's called a> [/?] it's a horned rattlesnake .
MOT,see it ?
MOT,look at this ?
MOT,look at the tail of the rattlesnake .
CHI,rattlesnake .
MOT,its has [/?] a rattle .
CHI,a rattle .
MOT,show me where the rattle is .
CHI,right there .
MOT,"no , right on the tail , see ?"
MOT,on the tail .
MOT,look_it .
MOT,are you looking ?
CHI,yes .
MOT,okay .
MOT,right there .
CHI,right there .
MOT,okay .
MOT,what's this ?
MOT,"oh , ."
MOT,look at it .
MOT,look at this .
MOT,I bet you can't figure out what this is .
CHI,fish .
MOT,it is a fish .
MOT,it's a puffer .
CHI,puffer fish .
MOT,a puffer .
CHI,puffer .
CHI,puffer .
MOT,puffer .
MOT,look_it what it does .
MOT,it blows up .
MOT,look_it what its has [/?] on it .
MOT,what does that look like ?
CHI,xxx .
MOT,does it look like it would hurt if you touched it ?
CHI,no .
MOT,I think so .
MOT,what is it +/.
CHI,bubble .
MOT,well +/.
CHI,bubble .
MOT,"no , those aren't bubbles ."
MOT,"it looks like little spines , little needles ."
CHI,pine needle .
MOT,yeah .
MOT,"see , it would be like a &-um [/?] porcupine or something ."
CHI,xxx .
MOT,it would hurt .
CHI,seal .
MOT,that's a seal .
MOT,that's right .
MOT,it's a big one .
MOT,ugly .
MOT,it's an elephant seal .
CHI,hippo .
MOT,"yeah , it's a hippo ."
CHI,bird .
MOT,"yeah , it's a bird ."
MOT,it's a cuckoo bird .
CHI,cuckoo bird .
MOT,yeah .
CHI,yeah .
MOT,what's that ?
CHI,koala bear .
MOT,"it's a koala bear , that's right ."
CHI,bye koala bear .
MOT,bye .
CHI,what this ?
CHI,what this ?
CHI,alligator .
MOT,is that an alligator ?
MOT,let me see .
CHI,what this ?
MOT,no .
CHI,frog .
MOT,"now that I see , it's a frog , that's right ."
MOT,"it is , it's a frog ."
MOT,see you hafta read .
MOT,it says it's a frog .
MOT,okay .
CHI,snake .
MOT,"yeah , it's called a water moccasin snake ."
MOT,do you wanna play with snakes ?
CHI,what this ?
CHI,what this ?
CHI,what this ?
CHI,what this ?
MOT,talk clearly .
CHI,what this ?
MOT,talk clearer .
CHI,skunk .
MOT,is that a skunk ?
MOT,is that a skunk ?
CHI,no .
MOT,"no , it's a ground squirrel ."
MOT,it's a squirrel .
CHI,what this ?
CHI,what this ?
CHI,kangaroo .
MOT,that's right .
MOT,"read it , see ?"
MOT,when you read them +/.
CHI,<ka ka> [/?] kang(aroo) +/.
CHI,bye kangaroo .
CHI,what this ?
CHI,what this ?
CHI,what this ?
MOT,talk clearer .
CHI,xxx .
CHI,bird .
MOT,"it's a bird , you're right ."
MOT,a goony bird is an albatross .
CHI,albatross .
MOT,try it again .
CHI,albatross .
MOT,that's very good !
CHI,xxx .
CHI,xxx .
CHI,bat .
MOT,that's right .
MOT,that's a bat .
MOT,lookkit [/?] look_it the wings .
MOT,that's what a bat looks like .
MOT,look how big his wings are .
MOT,okay .
CHI,what this ?
CHI,what this ?
CHI,xxx jaguar .
MOT,"no , it's not a jaguar ."
MOT,it looks like a jaguar .
MOT,it's a +/.
CHI,xxx .
MOT,cheetah .
CHI,cheetah jaguar .
MOT,a cheetah jaguar !
CHI,cheetah jaguar .
CHI,cheetah jaguar .
MOT,a cheetah jaguar .
CHI,cheetah jaguar .
MOT,a cheetah jaguar .
CHI,cheetah jaguar .
MOT,"yeah , it looks it ."
CHI,what this ?
CHI,what this ?
CHI,what this ?
MOT,hey [/?] .
MOT,talk clearer .
CHI,okay .
CHI,what this ?
CHI,what this ?
CHI,what this ?
CHI,xxx .
MOT,an anteater .
CHI,anteater .
MOT,what does he eat ?
CHI,food .
MOT,you didn't get that one ?
MOT,he eats ants .
CHI,eat ant .
CHI,xxx yak yak [/?] .
MOT,that's right .
MOT,it's a yak .
CHI,yak yak [/?] .
CHI,xxx wolf [/?] wolf .
MOT,well it is .
MOT,it's a wolverine .
MOT,it's a weasel .
MOT,a wolverine .
MOT,you were right on that one .
CHI,monkey .
MOT,mhm .
CHI,monkey .
MOT,Alouette monkey .
CHI,Alouette monkey .
CHI,done .
MOT,done .
MOT,who brought you these books ?
CHI,Helen .
MOT,"Helen sent them , yeah ."
MOT,where is Helen ?
CHI,gone .
CHI,gone .
MOT,she didn't come today .
CHI,a a [/?] .
MOT,I want you to draw some letters and then we'll talk about them .
CHI,mummies do it .
MOT,and I want +/.
CHI,mummies do it .
MOT,"I know you want mummies do it , but how about Mark do some ."
MOT,and mommy help +/.
MOT,mummies draw some pictures with you .
CHI,mummies do it .
MOT,come on .
MOT,"when you erase , brush it off ."
CHI,done .
MOT,no you're not done .
CHI,mummies do it .
MOT,what do you want me to do ?
CHI,xxx .
MOT,hold your pencil right .
MOT,"hold it , come on ."
CHI,hold it .
MOT,not quite .
CHI,a [/?] .
MOT,see if you can make an a [/?] and then I'll help you .
CHI,xxx .
MOT,that's a good a [/?] .
CHI,draw a [/?] .
MOT,you did draw an a [/?] .
MOT,you want me to draw one now ?
CHI,erase it .
MOT,why do hafta erase it ?
MOT,now I drew one .
MOT,Mark drew one and <you drew> [/?] and mummies drew .
CHI,do it put tape on here .
MOT,no we're not going to put tape on .
CHI,no .
MOT,no .
MOT,no .
MOT,what [/?] where are you going with it ?
CHI,get apple .
CHI,get apple .
CHI,get apple .
MOT,you're going to get an apple .
CHI,xxx .
MOT,now put them here .
CHI,a [/?] apple .
MOT,"oh , okay , that's pretty good ."
CHI,<b@l b@l> [/?] .
MOT,"no , that's not how you make a b@l [/?] ."
MOT,let's try it again .
MOT,get the line down .
MOT,try it again .
MOT,"alright , now ."
MOT,one .
CHI,two .
MOT,two .
MOT,b@l +/.
MOT,what are you getting now ?
CHI,bag .
CHI,bag .
CHI,bag .
MOT,okay find +/.
MOT,what are some other things that start with b [/?] ?
CHI,bag .
MOT,"that's a bag , right ."
MOT,what does that bag say ?
CHI,Stop_And_Shop bag .
MOT,Stop_And_Shop bag .
MOT,what are some other things that start with b@l [/?] ?
MOT,what are some other things that start with b@l [/?] ?
MOT,some of the rooms in the house .
MOT,what are some rooms in the house that start with +/.
CHI,broom .
CHI,xxx .
CHI,bat .
CHI,ball .
CHI,baby .
CHI,ball .
CHI,button .
CHI,b@l [/?] belt .
MOT,"belt , right ."
MOT,what else ?
CHI,bell .
MOT,bell .
CHI,bath+tub .
MOT,"yeah , that's what I xxx in the bath+tub ."
CHI,xxx .
MOT,what's that one ?
CHI,xxx .
MOT,"a box , is that what you're saying ?"
CHI,box .
CHI,draw c@l .
CHI,c@l [/?] .
CHI,c@l [/?] .
MOT,I want some sentences .
MOT,that's pretty good .
CHI,c@l [/?] .
MOT,that's a pretty good c@l [/?] .
MOT,"no , that's pretty good ."
MOT,you didn't hafta draw it again .
MOT,that was a pretty good c@l [/?] .
CHI,xxx .
MOT,what what [/?] ?
MOT,wait <wait wait wait> [/?] .
CHI,cabinet .
MOT,cabinet ?
MOT,what's inside the cabinets ?
CHI,door .
MOT,what ?
CHI,door cabinet .
MOT,"the door's on the cabinet , but what's inside the cabinets ?"
MOT,what do you find in the cabinets ?
CHI,food .
MOT,"yeah , what else ?"
CHI,cereal .
MOT,yeah .
CHI,meat .
MOT,you don't usually find meat inside the cabinets .
MOT,where's the meat kept ?
MOT,where is the meat ?
CHI,right there .
MOT,"yeah , but where ?"
MOT,what's that ?
CHI,on refrigerator .
MOT,in refrigerator .
CHI,in refrigerator .
MOT,"okay , in the refrigerator ."
MOT,okay what else do you find in the cabinets ?
MOT,think of what's inside mummies's cabinets .
CHI,cat food .
MOT,"cat food , yup ."
CHI,coffee .
CHI,coffee .
MOT,coffee ?
CHI,no .
MOT,"yeah , that's right ."
MOT,there is coffee in there .
MOT,<that was> [/?] I didn't quite get that one .
MOT,what else ?
MOT,what about these cabinets up here ?
MOT,what's in those cabinets ?
MOT,the top cabinets .
CHI,jello .
MOT,"no jello's not in the top cabinets , but jello is in the cabinets ."
CHI,done .
MOT,no I want some more things that are in the cabinets .
MOT,what else do I keep in the cabinets ?
MOT,what do I cook with ?
CHI,french toast .
MOT,"well , yeah , we cook French_toast , yes ."
MOT,what do I cook with ?
MOT,what do I put the food in on the stove ?
MOT,"when I'm cooking on the stove , the food is in the +/."
CHI,French_toast .
MOT,no !
MOT,that's what we cook on the stove .
MOT,what do I use to cook ?
CHI,French_toast .
MOT,no .
CHI,not french toast .
MOT,not French_toast .
MOT,what do you put the French_toast in ?
CHI,jelly .
MOT,wait a minute I don't get that one .
MOT,in what ?
CHI,jelly .
MOT,"no , it's what you put on the French_toast ."
MOT,you're thinking French_toast .
MOT,what do I cook the French_toast +/.
CHI,jelly .
MOT,on the stove .
CHI,jelly .
MOT,in a +/.
CHI,jelly .
CHI,pan .
CHI,pan .
MOT,that's right .
MOT,where do I keep my pans ?
CHI,xxx .
MOT,wait a minute .
MOT,where do I keep my pans ?
CHI,in the stove .
MOT,some are in the stove but where else do I keep em ?
CHI,in .
MOT,in +/.
CHI,the stove .
MOT,in the +/.
CHI,xxx .
CHI,cabinet .
MOT,alright .
MOT,say a full sentence .
