participant,sentence
MOT,okay .
MOT,pull it .
MOT,pull it .
MOT,come on .
MOT,okay .
MOT,that's right .
MOT,pull more .
MOT,pull more .
MOT,pull more .
MOT,that's right .
MOT,very good .
MOT,that's right .
MOT,where you going now ?
MOT,come on .
MOT,what hole you gonna do now ?
MOT,finish it right .
MOT,that one was [/?] good .
MOT,how many more holes you got to do ?
MOT,how many more ?
MOT,you're not going to tell me ?
MOT,wait a second .
MOT,you're going to get tangled .
MOT,give me your hand .
MOT,pull it .
MOT,what's that picture on this one ?
MOT,hm: [/?] ?
CHI,pig .
MOT,that's a pig .
MOT,what color's the pig ?
MOT,what color is the pig ?
CHI,pink .
MOT,can you say a full sentence ?
CHI,I like pink .
MOT,you like pink .
MOT,okay .
MOT,what do you like that's pink ?
CHI,&mm [/?] .
MOT,should we cut it ?
MOT,should we cut the string ?
MOT,I don't know if you can manage this .
MOT,"you're left handed , I don't know ."
MOT,let's try it .
MOT,cut right here .
MOT,"we need your green scissors , don't you ?"
MOT,did you do that one ?
CHI,yes .
MOT,you got a lot done .
MOT,which ones you got done now ?
CHI,red .
MOT,do you wanna use red now ?
CHI,red .
MOT,can you tell me in a full sentence ?
CHI,I use red .
MOT,I use red .
MOT,I wanna use red .
CHI,I want use red .
MOT,okay .
CHI,do .
CHI,n@l .
MOT,full sentence ?
CHI,I want the n@l .
MOT,this is an easy one to punch .
CHI,it is broken .
MOT,it's not broken .
MOT,it's hard .
MOT,it's stuck .
MOT,it's hard to do .
MOT,there you go .
MOT,okay .
MOT,"hey [/?] , that one was [/?] easy ."
MOT,that's a tough one .
MOT,what's the picture on this card ?
MOT,huh ?
MOT,what's the picture on this card ?
CHI,n@l .
MOT,"yeah , the letter n@l , but what's the picture ?"
CHI,nest .
MOT,"nest , right ."
MOT,who's in the nest ?
MOT,what kind of nest ?
CHI,egg .
MOT,"yeah , well , I don't see eggs , but there probably are [/?] eggs in there ."
MOT,what's in the nest now ?
CHI,nightingale .
MOT,"oh „ well , maybe that's a nightingale , maybe there's a nightingale ."
MOT,that could be [/?] .
CHI,eee [/?] !
MOT,oh „ did you stick yourself ?
MOT,"say , “it hurt” ."
CHI,hurt .
MOT,tell me it hurts .
MOT,can you say ouch@q instead of hollering ?
MOT,come on .
CHI,ouch .
MOT,ouch .
MOT,don't holler .
MOT,I don't like the hollering .
MOT,do the rest .
MOT,that was [/?] good .
MOT,can you think of some other n@l words while we're doing this ?
CHI,nest .
MOT,besides nest .
MOT,what else starts with n@l ?
MOT,what are some other n@l words ?
MOT,hm: [/?] ?
MOT,n@l is for +/.
CHI,nest .
MOT,besides nest .
MOT,I know you know more than that .
CHI,nightingale .
MOT,and nightingale .
MOT,what else ?
CHI,letter n@l .
MOT,that's right .
CHI,nnnnnnn [/?] .
MOT,back here .
MOT,can you do up your zipper on your pants please ?
