participant,sentence
MOT,you wanna open it ?
CHI,open .
MOT,yeah .
MOT,open .
CHI,cracker .
MOT,see what it is .
MOT,open .
MOT,ah [/?] !
MOT,"oh , !"
MOT,what's that ?
MOT,let me show you .
MOT,what's that ?
CHI,car .
MOT,"oh , nice !"
MOT,look at that .
MOT,let me see .
MOT,Stuart .
MOT,like this .
MOT,look .
CHI,cracker .
CHI,cracker .
MOT,Stuart look .
MOT,what do you +/.
CHI,cracker .
CHI,cracker .
MOT,what's this ?
CHI,xxx .
MOT,say music .
CHI,music .
CHI,cracker .
MOT,I love you Stuart .
CHI,cracker .
MOT,I love you .
CHI,I like that .
CHI,book .
CHI,book .
MOT,"Stuart , who's this ?"
CHI,bird .
MOT,Big_Bird .
CHI,Big_Bird .
MOT,"oh , good ."
MOT,you see that's nice .
MOT,and who's this ?
MOT,look .
MOT,Ernie .
MOT,say Ernie .
MOT,no .
CHI,cracker .
MOT,"Stuart , what's this ?"
CHI,hair .
MOT,"oh , good boy ."
MOT,I'm gonna sing .
MOT,you wanna sing with me ?
MOT,huh [/?] ?
MOT,you wanna sing ?
MOT,you better chew that .
MOT,chew it up .
MOT,all up .
MOT,"Stuart , let's sing ."
MOT,listen .
MOT,what did he call it ?
CHI,macaroni .
MOT,good boy !
MOT,you're so smart Stuart !
CHI,water !
CHI,water .
MOT,good boy .
MOT,what do you want Stuart ?
CHI,water .
MOT,there's only a little bit .
MOT,it spilled .
MOT,can I tickle you ?
MOT,tickle <tickle tickle> [/?] .
CHI,cracker .
CHI,cracker .
MOT,watch out !
MOT,don't fall .
MOT,mama tickle you ?
CHI,cracker .
MOT,you like these ?
MOT,you like crackers ?
CHI,cracker ?
MOT,more crackers .
CHI,more cracker .
MOT,good boy .
MOT,you're being good Stuart .
MOT,oop [/?] I'm going to take your sock off .
MOT,and I see your feet !
MOT,those are Stuart's feet .
MOT,look at that .
MOT,Stuart .
MOT,"<this little piggy went to the market , this little piggy stayed home , this little piggy had roast beef , this little piggy had none , and this little piggy cried wee wee wee all the way home> [/?] ."
MOT,you like it ?
MOT,what do you want ?
CHI,cracker .
MOT,"oh , !"
MOT,you don't want no more tickles ?
MOT,huh [/?] ?
MOT,you want more tickles ?
CHI,tickle .
CHI,no .
MOT,no ?
MOT,what do you want ?
CHI,cracker .
MOT,more crackers .
CHI,cracker .
CHI,more cracker .
CHI,cracker .
CHI,open cracker .
CHI,open .
MOT,more cracker .
CHI,more cracker .
MOT,good boy .
MOT,I see your feet Stuart .
MOT,you have fat feet .
MOT,good boy .
MOT,you're sitting nice .
CHI,xxx .
MOT,he wants to say hi .
CHI,hi .
MOT,say hi .
CHI,hi .
MOT,say hello .
MOT,hello Stuart .
MOT,hello Stuart .
MOT,you're going to make him do pattycake ?
CHI,pattycake .
MOT,sing pattycake .
CHI,pattycake .
CHI,xxx .
CHI,xxx .
CHI,xxx .
MOT,he says look I love you .
CHI,I like that .
MOT,I love you .
MOT,he wants a kiss .
CHI,kiss .
CHI,cracker .
MOT,"Stuart , kiss the doll ."
CHI,kiss doll .
CHI,cracker ?
CHI,want cracker ?
MOT,give mama a kiss .
MOT,thank you .
MOT,now kiss the doll .
MOT,okay good boy .
MOT,you like crackers ?
MOT,"you're gonna get a fat belly , you eat all those crackers ."
MOT,"Stuart , you eat too much ."
MOT,"what do you think , huh [/?] ?"
MOT,wanna do Row_Row_Your_Boat ?
CHI,row boat xxx .
MOT,"Stuart , you sing ."
MOT,let me hear you .
MOT,can you sing ?
CHI,row row .
CHI,cracker .
MOT,how about monkeys ?
CHI,monkey .
MOT,do we have monkeys ?
CHI,cracker ?
CHI,cracker ?
MOT,what are these Stuart ?
CHI,eye .
MOT,good boy .
MOT,what are these ?
CHI,arm .
MOT,good boy !
MOT,and what are these ?
CHI,ear .
MOT,good boy !
MOT,you're so smart Stuart .
MOT,you're a good boy too .
MOT,tickle tickle [/?] .
MOT,yay for Stuart .
MOT,yay !
MOT,good boy .
MOT,Stuart +/.
CHI,cracker ?
MOT,who's a good boy ?
CHI,me .
MOT,good boy !
MOT,you are .
CHI,water .
MOT,you want some water ?
CHI,water .
MOT,thirsty ?
CHI,thirsty .
MOT,here you go .
MOT,okay .
CHI,cracker .
MOT,yay Stuart .
CHI,cracker .
MOT,let me see you do monkeys .
MOT,you do .
CHI,do monkey .
CHI,do .
MOT,yay Stuart .
MOT,good boy .
CHI,cracker .
MOT,what is this Stuart ?
CHI,xxx .
MOT,book .
MOT,should we open it ?
CHI,open .
MOT,"oh , look at this !"
MOT,look down here .
MOT,what's this ?
CHI,picture .
MOT,"well , they're all pictures ."
MOT,look .
MOT,right here .
MOT,"Stuart , look here ."
MOT,look .
MOT,right there .
MOT,what is that ?
CHI,picture .
MOT,this is a bike .
CHI,bike .
MOT,you like bikes .
MOT,and look at this .
MOT,scissors .
CHI,scissor(s) .
MOT,yeah .
MOT,and a chair .
CHI,chair .
MOT,chair .
CHI,chair .
MOT,and a house .
MOT,dog .
MOT,see the dog ?
MOT,dog .
MOT,that's nice huh [/?] ?
MOT,and blocks .
MOT,Stuart .
MOT,blocks .
MOT,"what do you think of that , huh [/?] ?"
CHI,cracker .
MOT,what is this ?
CHI,cracker .
MOT,say phone .
CHI,phone .
CHI,phone .
MOT,say hello to papa .
CHI,papa .
CHI,papa .
MOT,say hello .
CHI,hello .
CHI,hello .
CHI,no !
CHI,cracker .
MOT,they're all_gone .
MOT,sit up .
CHI,sit up .
CHI,sit .
CHI,sit up .
MOT,"Stuart , what's that ?"
MOT,picture .
CHI,picture .
MOT,what is that ?
CHI,picture .
MOT,what do you wanna do ?
CHI,cracker .
MOT,"oh , look at this !"
MOT,who's that ?
CHI,Big_Bird .
MOT,"oh , good boy ."
MOT,let's see who else we can find .
MOT,who's that ?
CHI,cracker .
MOT,Ernie .
CHI,Ernie .
CHI,Ernie .
MOT,and Grover .
MOT,"oh , you wanna see Bert ?"
CHI,Bert .
MOT,Bert .
MOT,and Oscar .
CHI,Oscar .
MOT,Oscar .
MOT,"Stuart , you wanna count ?"
CHI,count .
MOT,let's count .
MOT,Stuart .
MOT,look .
MOT,one [/?] .
CHI,two [/?] .
MOT,one [/?] .
CHI,one [/?] .
MOT,two [/?] .
CHI,two [/?] .
MOT,three [/?] .
CHI,three [/?] .
MOT,four [/?] .
MOT,say four .
CHI,four [/?] .
MOT,five [/?] .
MOT,let me see you count .
CHI,"<one , two , three , five> [/?] ."
MOT,yeah !
MOT,good boy !
CHI,five .
MOT,you like to count ?
CHI,cracker .
MOT,"oh , you wanna say abcs ?"
CHI,<a@l b@l> [/?] .
MOT,<a@l b@l c@l> [/?] .
MOT,can you say a@l b@l c@l ?
CHI,<a@l b@l> [/?] .
MOT,you're a good boy .
MOT,I love you Stuart .
MOT,can you give mama a kiss ?
MOT,"oh , you're a good boy ."
CHI,water .
MOT,you're a good boy .
CHI,water .
MOT,you want water ?
MOT,sit down .
CHI,water .
MOT,okay .
CHI,water .
CHI,no .
MOT,Stuart .
CHI,sit up .
CHI,sit up .
MOT,sit down .
CHI,sit down .
MOT,Stuart do this .
MOT,do this .
CHI,no .
MOT,do this .
CHI,do this .
MOT,sit down .
CHI,sit down .
