participant,sentence
MOT,here's your car .
MOT,here we go .
MOT,rrr [/?] .
MOT,beep [/?] beep .
MOT,gonna bang .
MOT,here it comes .
MOT,what do you say ?
CHI,come .
MOT,re [/?] +/.
CHI,"ready , go ."
MOT,rrr [/?] .
MOT,you get me .
MOT,rrr [/?] .
CHI,&mm [/?] .
MOT,here it is [% uc] .
MOT,gonna drive up your leg .
MOT,rrr [/?] .
CHI,&mm [/?] .
MOT,that's the cars .
MOT,here's another one .
MOT,what are you gonna play with Stuart ?
MOT,book ?
MOT,you wanna read the book ?
MOT,let's see what's in here .
MOT,open it .
CHI,doggy .
MOT,"doggy , that's nice ."
MOT,there's two doggys .
MOT,"<one , two> [/?] ."
MOT,"<one , two> [/?] dogs ."
MOT,and these are +/.
MOT,look here .
MOT,what are those ?
CHI,xxx .
MOT,look here .
MOT,cats .
MOT,see the cats ?
CHI,cat .
MOT,cats .
CHI,coo [/?] +/.
CHI,cookie ?
MOT,you know what these are [% uc] ?
MOT,what's that ?
CHI,dog .
MOT,horse ?
CHI,horse .
MOT,horsie .
MOT,you're pushing the red one Stuart .
MOT,look at this .
MOT,this is red .
MOT,show me the red .
CHI,mommy .
MOT,rr [/?] red .
MOT,and there's the +/.
MOT,what color ?
CHI,blue .
MOT,yay [/?] !
MOT,good .
MOT,that's blue .
MOT,wanna play ?
MOT,that's nice playing .
MOT,you go push .
MOT,and count .
MOT,ready ?
CHI,"set , go ."
MOT,count .
MOT,one [/?] .
CHI,"ready , set , go ."
MOT,good .
MOT,"<one , two , three , four , five , six , seven , eight> [/?] ."
MOT,wanna [/?] Stuart ?
MOT,wanna sing The_Wheels_On_The_Bus ?
MOT,let me see how you do it .
MOT,look .
MOT,<the wheels on the bus go> [/?] +/.
CHI,round [/?] .
MOT,<round and round> [/?] .
MOT,<round and round> [/?] .
MOT,<the wheels on the bus go round and round> [/?] .
MOT,<all through the> [/?] +/.
CHI,town [/?] .
MOT,good boy Stuart .
CHI,yay [/?] .
MOT,you're being good .
MOT,you wanna look at some more books ?
MOT,Stuart ?
MOT,look .
MOT,do you wanna read the book ?
CHI,yeah .
MOT,okay .
MOT,can you tell me what these are [% uc] ?
CHI,block .
MOT,blocks .
CHI,drum .
MOT,what do you wanna do ?
MOT,drum .
MOT,that's right .
