participant,sentence
MOT,"Jack , tell momma ."
CHI,yeah .
MOT,who did you see in school today ?
CHI,Lynn .
MOT,you saw Lynn .
CHI,Lynn will be back .
MOT,and did you +/.
CHI,Alison .
MOT,did you say hello to Lynn ?
CHI,Alison said see you tomorrow .
MOT,did you say I'll see you tomorrow Lynn ?
CHI,here .
MOT,did Jack say good morning to Lynn ?
CHI,good morning to Lynn .
MOT,and did Jack have &-um [/?] social studies with Lynn ?
CHI,social studies .
MOT,did Jack +/.
CHI,hugging .
MOT,did Jack see +/.
CHI,me hug Lynn .
MOT,did you hug Lynn today ?
MOT,did you give Lynn a great big hug ?
MOT,"and did you say , I'll see you tomorrow Lynn ?"
CHI,okay .
MOT,when you hafta leave school ?
CHI,xxx leaving .
MOT,<&-um huh> [/?] .
MOT,"Jack , does good leaving now , huh ."
CHI,"<he's , he's> [/?] he's going on vacation ."
MOT,who's going on vacation ?
CHI,Lynn .
MOT,"oh , Lynn's going on vacation ?"
CHI,Katherine will be go on .
MOT,say it again .
CHI,Katherine will be go on .
MOT,and Katherine's going on vacation ?
CHI,Katherine's going on vacation .
MOT,she is ?
CHI,with Lynn .
MOT,Lynn's going on vacation .
CHI,Lynn and Katherine will be going on a adventure .
MOT,on an adventure ?
MOT,where are [/?] they going to go to on ?
CHI,Katherine will be go on .
CHI,&e [/?] Europe .
MOT,who went to Europe ?
CHI,Katherine .
MOT,Kathy and +/.
MOT,who [/?] who went xxx to go to Europe .
MOT,who went to Europe .
MOT,what teacher went to Europe on a vacation Jack ?
CHI,Katherine .
MOT,"Katherine , did ?"
MOT,I thought it was [/?] someone else .
MOT,who else did Jack see in school today ?
MOT,did Jack play with &-um [/?] +/.
CHI,Paul .
MOT,Paul .
MOT,Jack played with Paul ?
CHI,Paul's with Kay .
MOT,Paul was [/?] with Kay today .
MOT,and was [/?] Paul happy ?
CHI,okay .
MOT,he was [/?] ?
CHI,Paul's <with k@l is> [/?] with Kay .
MOT,Paul is with Kay .
MOT,and who was [/?] Jack with ?
MOT,Jack was [/?] with +/.
CHI,Bassillio and Nathaniel .
MOT,Bassillio and Nathaniel .
CHI,Nathaniel .
MOT,did Jack play with Bassillio ?
CHI,okay .
MOT,did Jack play with Nathaniel ?
MOT,come on over here with me .
MOT,come here .
MOT,Jack .
MOT,did Jack and Nathaniel play today ?
CHI,okay .
MOT,tell momma .
MOT,what did you play ?
CHI,okay .
MOT,what did you play ?
MOT,did Jack play &-um [/?] on the slide with Nathaniel ?
CHI,okay .
CHI,yeah .
MOT,yes ?
MOT,did Jack play on the swings with Nathaniel ?
CHI,okay .
MOT,you did ?
MOT,did Jack chase Nathaniel ?
CHI,yeah .
MOT,did you chase him around the yard ?
CHI,in the play+ground .
MOT,in the play+ground ?
MOT,good .
MOT,that was [/?] good .
CHI,Paul's with Kay .
MOT,and Paul was [/?] with Kay .
CHI,Paul's with Kay .
MOT,was [/?] Paul with Kay in the play+ground ?
CHI,no .
MOT,no ?
MOT,where was [/?] Paul with Kay ?
CHI,in special play .
MOT,"oh , at special play ."
MOT,"oh , at special play ."
CHI,Paul was with Kay .
MOT,was [/?] Paul happy today at school ?
CHI,okay .
MOT,"oh , good ."
MOT,<that's> [/?] was [/?] Paul smiling ?
CHI,okay .
MOT,"yeah , good ."
CHI,he gonna be back .
MOT,was [/?] Jack happy at school +/.
CHI,Paul's gonna be back .
MOT,yeah Paul will come back .
CHI,was Jack happy at school today ?
CHI,hey [/?] !
CHI,hey [/?] !
CHI,"<one , two , three> [/?] and around xxx ."
MOT,Jack .
MOT,did Jack do any reading at school today ?
CHI,xxx .
MOT,Jack .
MOT,"remember , no talking to yourself ."
MOT,who do you talk to ?
CHI,who Jack talk to ?
MOT,who does Jack talk to ?
CHI,mama .
MOT,"mama , and who else ?"
CHI,xxx .
MOT,Jack talks to other people .
MOT,Jack can talk to mama .
MOT,mama's in the room .
MOT,Jack can talk to Kathy .
MOT,Jack can talk to Helen .
MOT,okay ?
MOT,"but no talking to yourself , alright ?"
MOT,can Jack tell me what he +/.
CHI,xxx watch .
MOT,Jack .
MOT,"here , sit up ."
CHI,gonna watch .
MOT,turn around .
MOT,turn around .
MOT,"Jack , turn around and look at me ."
MOT,turn around .
CHI,okay .
MOT,tell me what you read about today in school .
CHI,okay .
MOT,Jack was [/?] reading +/.
CHI,a book .
MOT,a book .
MOT,"and , what did the book say ?"
CHI,Larry xxx .
MOT,the book was [/?] about Larry ?
CHI,yeah .
MOT,"Jack , when you were [/?] reading the book in school today , you were [/?] looking at the book with the teacher ."
MOT,what did the book say ?
MOT,does Jack remember ?
CHI,mommy .
MOT,hey [/?] come here .
MOT,sit and talk with mama .
CHI,no sitting here .
CHI,xxx .
CHI,okay .
CHI,easy does it .
MOT,"Jack , come on over here and talk with mama ."
MOT,okay ?
MOT,"doodle pads and pens , they stay right here ."
CHI,easy !
MOT,Jack talk to me just for a little while .
MOT,okay ?
MOT,"and the I'll let you write on your doodle pad , okay ?"
CHI,good morning .
MOT,good morning .
MOT,except it's afternoon .
MOT,can you say good afternoon .
MOT,can you say good afternoon ?
CHI,"mom , good afternoon ."
MOT,good afternoon Jack .
MOT,thank you for that kiss .
CHI,xxx .
MOT,Jack .
CHI,gonna take a movie .
MOT,<they take> [/?] that's right .
MOT,they wanna take a movie of Jack .
CHI,Lynn .
MOT,"no , just of Jack and mama ."
MOT,okay ?
MOT,"you know we just say Jack , mama , and joy on tv on the v_c_r ?"
CHI,put it on !
CHI,put it on !
MOT,"well , first they hafta take the picture ."
MOT,you know how mommy takes a picture with the camera ?
CHI,okay !
MOT,"well , that's what Kathy's doing with the camera ."
CHI,okay .
MOT,Kathy's taking a picture .
MOT,alright ?
MOT,you know what mama wants Jack to do ?
MOT,Jack ?
MOT,hey [/?] .
CHI,yeah .
MOT,"Jack , over here ."
CHI,no .
MOT,"Jack , in here ."
MOT,doodle pad is over here .
CHI,"oh , no !"
MOT,juice is over here .
CHI,goodbye .
MOT,and walk over to Helen and ask Helen what she's .
MOT,over here .
CHI,a kaleidoscope .
CHI,xxx .
CHI,this is for you .
MOT,"Jack , what's that ?"
MOT,"Jack , what's that ?"
CHI,xxx .
MOT,"Jack , do you want help opening that ?"
CHI,okay .
MOT,bring it over here .
MOT,I'll open it for you .
MOT,"oh , you're doing good ."
MOT,"oh , good ."
MOT,Jack opened that all by himself .
