participant,sentence
MOT,roger want some lunch ?
CHI,want lunch .
CHI,want some lunch .
MOT,hey [/?] .
MOT,come on .
MOT,let's have some lunch .
CHI,have some lunch .
CHI,have some lunch .
MOT,sit down .
MOT,sit in the chair .
MOT,what's this ?
CHI,hi guys .
CHI,hi Karen .
MOT,that's a camera .
MOT,taking Roger's picture ?
CHI,get lunch .
CHI,lunch .
CHI,lunch .
CHI,you work with Kenny .
CHI,xxx .
CHI,where's roger and Kenny Lucky_crunch ?
MOT,is that a camera ?
MOT,"what did you do in school today , roger ?"
MOT,did you see Tessie ?
MOT,hm: [/?] ?
MOT,who'd roger see at school ?
MOT,drink your juice .
CHI,get lunch .
MOT,what's this roger ?
CHI,lunch .
MOT,what kind ?
CHI,bread .
MOT,peanut butter and +/.
CHI,lunch .
CHI,what kind ?
MOT,hey [/?] .
MOT,use the napkin .
MOT,roger .
MOT,good boy .
MOT,hey [/?] .
MOT,what's this ?
MOT,don't do that .
MOT,use the napkin .
MOT,wipe your face .
CHI,xxx .
CHI,xxx .
CHI,xxx .
MOT,roger .
MOT,drink your juice .
MOT,roger drink your juice .
MOT,are you_all done ?
MOT,are you_all done ?
CHI,ah [/?] .
MOT,stop being silly .
MOT,okay .
MOT,get down .
MOT,get down .
CHI,roger get down .
MOT,okay roger come here .
MOT,roger .
MOT,"roger , present ."
MOT,look_it .
CHI,present .
MOT,present .
MOT,sit down and open the present .
CHI,present .
MOT,open it up .
CHI,open it up .
CHI,that's a present .
MOT,what's this ?
CHI,present .
MOT,that's right .
MOT,present for roger .
MOT,"okay , open ."
MOT,what's this on your finger ?
CHI,could these xxx .
MOT,whatever it is it's bothering him .
CHI,wipe these .
CHI,wipe these .
MOT,open it .
CHI,could these xxx .
CHI,hey [/?] prestos .
CHI,playing prestos .
CHI,xxx .
MOT,what's that ?
CHI,prestos .
CHI,play xxx .
CHI,play xxx .
MOT,what ?
CHI,xxx .
CHI,xxx .
MOT,what's this ?
CHI,horsie .
MOT,horsies ?
MOT,what's that ?
MOT,it's a cow .
CHI,cow .
MOT,let's open it roger .
CHI,ooh [/?] .
MOT,that's Ann .
MOT,say hi Ann .
CHI,say hi Ann .
CHI,dog .
CHI,bird .
MOT,what's this ?
CHI,xxx .
MOT,what's this ?
MOT,roger .
MOT,what's this ?
CHI,horsie .
MOT,right .
CHI,right .
