participant,sentence
MOT,Rick .
MOT,"Rick , come here ."
CHI,come here .
MOT,look .
MOT,you do .
MOT,make your house .
MOT,"good boy , you're drawing ."
MOT,that's nice Rick .
MOT,what else ?
CHI,xxx .
MOT,"yeah , that's right ."
MOT,that's the house .
MOT,you're doing good Rick .
CHI,good .
CHI,are you eraser ?
MOT,you wanna erase ?
MOT,good boy Rick .
MOT,what do you wanna do ?
MOT,"Rick , come here look ."
MOT,what's this ?
CHI,what's that ?
CHI,what's this ?
MOT,it's the fire engine .
CHI,fire engine .
MOT,wanna play ?
CHI,here it is .
CHI,make this .
MOT,"oops , oh , that's right ."
MOT,you got the other piece .
MOT,good boy .
MOT,can you put it on Rick ?
MOT,where does this piece go ?
MOT,"good boy , Rick ."
MOT,you plugging it in .
MOT,that's good .
MOT,"good boy , Rick ."
MOT,you plugged it in .
CHI,this .
MOT,what do you do ?
MOT,oops [/?] .
MOT,can you crank ?
MOT,Rick what's this ?
CHI,what's that ?
CHI,what's this ?
MOT,that's a crank .
MOT,you're beeping the horn .
MOT,good boy .
CHI,what's that ?
CHI,what's this ?
CHI,what's that ?
CHI,what's this ?
MOT,this is the light Rick .
MOT,good asking .
CHI,xxx .
MOT,that's a good boy .
CHI,xxx .
CHI,what's that ?
CHI,light .
MOT,the light .
MOT,"Rick , what do you do with this ?"
CHI,key .
MOT,turn the key .
MOT,good boy .
MOT,"you turn the key , huh ?"
CHI,turn .
CHI,light .
MOT,that's a light .
MOT,that's right .
CHI,a light broken ?
MOT,"no , don't touch ."
MOT,"Rick , no touch ."
MOT,"Rick , come here ."
MOT,look .
MOT,what's this ?
CHI,c@l .
MOT,good boy .
MOT,Rick what's this ?
CHI,j@l .
MOT,good boy Rick .
MOT,look at me .
MOT,look .
MOT,I'll make a face .
MOT,come here .
CHI,a seven .
MOT,"okay , Rick you do ."
MOT,make a face .
MOT,wait a minute .
MOT,first make the +/.
MOT,good boy !
MOT,what are these Rick ?
CHI,eyes .
MOT,what's this ?
MOT,Rick what's this here ?
MOT,look .
CHI,nose .
MOT,nose .
MOT,good boy !
MOT,Rick can you make a mouth ?
MOT,good boy !
MOT,how about eyebrows ?
MOT,give him some eyebrows .
CHI,nose please .
MOT,here .
MOT,is that sun in your eyes Rick ?
MOT,come here .
MOT,stand over here .
MOT,we'll do over here .
MOT,give him eyebrows .
MOT,good boy !
