participant,sentence
MOT,"Brett hey [/?] , Brett +/."
MOT,what are we gonna make ?
CHI,gonna make gingerbread .
MOT,"gingerbread , tastes delicious ."
MOT,"what goes on top , after ?"
CHI,whipped cream .
MOT,"yeah , who's gonna put it on ?"
CHI,I am .
MOT,because you're what ?
CHI,because I'm a big boy .
MOT,are you a smart guy ?
CHI,yeah .
MOT,are you a good cook ?
CHI,yeah .
CHI,this is whipped cream .
MOT,okay .
MOT,I want you to do something .
MOT,"Brett , I want you to do something ."
MOT,wh [/?] +/.
CHI,wh [/?] what mom ?
MOT,I want you to read .
MOT,I want you to read the ingredients that are [% uc] under [/?] underlined in red .
MOT,tell me what they say .
CHI,"three , five , zero ."
MOT,what's that say ?
CHI,<two &c> [/?] .
MOT,"honey , right here , Brett ."
MOT,it's got a red line under it .
CHI,cups .
MOT,cups .
MOT,"we need a measuring cup , the biggest measuring cup ."
MOT,that's nice reading Brett .
CHI,I'm gonna get cups .
CHI,I did it .
MOT,"thanks , okay ."
MOT,what else do you think we need ?
MOT,what's this first word say ?
MOT,right here .
CHI,&-um [/?] mix .
MOT,so what do you think we needta mix ?
CHI,the batter .
MOT,alright the batter's inside the box but what else do we need ?
MOT,we need the batter +/.
CHI,and &-um [/?] I don't know .
MOT,we gonna mix this on the floor ?
CHI,no .
MOT,we gonna mix it in the bath+tub ?
CHI,no .
MOT,"yeah , let's go mix it in the bath+tub ."
CHI,"no , we're not ."
CHI,joking me .
MOT,"yeah , I'm joking with you ."
MOT,where [/?] what do we needta mix it with ?
CHI,a bowl .
MOT,yes .
MOT,I see a bowl .
MOT,I see a y@l e@l l@l l@l o@l w@l [/?] bowl .
MOT,what did I spell ?
MOT,y@l [/?] +/.
CHI,yellow .
MOT,yellow .
MOT,"now , are we gonna mix it with our sneakers ?"
CHI,no .
MOT,tastes good .
MOT,we mix it with our shoes .
CHI,"no , we're not ."
MOT,<i'm gonna mi> [/?] I'm gonna +/.
CHI,it's only joking me .
MOT,"okay , and what do we need then ?"
CHI,a spoon .
MOT,good for you Brett .
CHI,a big spoon .
MOT,"yes Brett , that's right ."
CHI,that thing had a hole .
MOT,Brett .
CHI,it's fixed .
MOT,here's a good spoon .
CHI,is it fixed ?
MOT,here's a good spoon .
MOT,"no , this one's gonna be fixed on friday ."
MOT,here's a good spoon .
MOT,do you think this is a good spoon ?
CHI,yeah .
MOT,yeah .
MOT,let's +/.
CHI,that is not broken .
MOT,Brett what are we gonna talk about now ?
MOT,making what ?
CHI,make a +/.
CHI,cake .
MOT,making our gingerbread .
CHI,gingerbread .
MOT,gingerbread .
CHI,and [/?] and that didn't get a hole in it .
MOT,"Brett , what are we gonna talk about now ?"
CHI,gingerbread .
MOT,yeah .
MOT,okay Brett .
MOT,let's put the bowl on the counter here .
MOT,"okay , let's see ."
MOT,"let's find some more words , to tell us ."
MOT,what are these called ?
CHI,I don't know .
CHI,directions .
MOT,"directions , and what do directions do ?"
CHI,I don't know .
MOT,they tell you what to do .
MOT,<they tell you how> [/?] they tell you how to make the gingerbread .
CHI,yeah .
MOT,what +/.
MOT,"oh , I see one ."
MOT,<i see a> [/?] I see a direction you'll understand .
CHI,eggs .
MOT,how many ?
CHI,one [/?] .
MOT,that's right .
MOT,they're not up there Brett .
CHI,where are they ?
MOT,Brett .
CHI,<what mom> [/?] what mom ?
MOT,ask me the question .
CHI,where are eggs ?
MOT,nice looking at me .
MOT,they're right down here .
CHI,put the eggs up there .
MOT,"well , let's just take out the one you need right now and then we'll fix the rest of them later ."
MOT,okay .
MOT,wanna bring the egg over there ?
MOT,thank you .
MOT,thank you .
CHI,you're welcome .
MOT,let's see what else it says on here .
MOT,ooh [/?] uhoh [/?] look what it says .
MOT,what's that word say ?
CHI,"oh , ."
MOT,okay .
CHI,soder [/?] .
MOT,right there .
MOT,sound it out .
MOT,s [/?] +/.
CHI,stire [/?] .
MOT,stir .
CHI,stir .
MOT,nice try to sound it out .
MOT,but it says stir with what ?
CHI,with a fork .
MOT,did we get the right thing to stir with ?
CHI,no .
MOT,"no , it said stir with a fork ."
MOT,what did we get ?
CHI,a fork .
MOT,what did we get first ?
MOT,what did we get before ?
CHI,a spoon .
MOT,"yeah , this isn't right ."
MOT,okay .
MOT,come on up .
MOT,"thanks for getting the fork , Brett ."
MOT,what +/.
CHI,what is in this egg ?
MOT,what do you think is in here ?
CHI,yolk .
MOT,that's right .
MOT,<heat oven> [/?] .
MOT,I did that .
MOT,then what does it say ?
CHI,<mix egg> [/?] .
MOT,mix gingerbread .
CHI,mix [/?] .
MOT,okay .
MOT,excuse me .
CHI,I wanna take it apart .
MOT,I'm mixing it .
CHI,you're not .
CHI,"no , you're not ."
MOT,what am I doing ?
MOT,what am I +/.
CHI,open it .
MOT,what am I doing wrong ?
CHI,mixing it .
MOT,I'm mixing it .
MOT,it said mix it .
CHI,you open it .
MOT,what do I hafta do before I can mix it ?
CHI,open it .
MOT,yeah .
CHI,I can open it .
CHI,please can I open it ?
MOT,what ?
CHI,please can I open it ?
MOT,"sure , Brett ."
MOT,nice asking and nice looking .
MOT,you know what ?
CHI,what ?
MOT,"there's a little tag , see this ?"
MOT,"oh , you lift this up ."
MOT,lift this up and pull it back .
MOT,I'll hold the box while you pull .
MOT,pull it this way .
MOT,pull it to the left .
MOT,pull it .
MOT,"here Brett , pull it <towards you> [/?] towards you ."
MOT,"wait a minute , let me start it for you ."
MOT,"okay , now pull it towards you ."
MOT,good .
MOT,good for you .
CHI,when will I go play outside ?
MOT,when do you think you play outside ?
CHI,after we make food .
MOT,we're gonna make this gingerbread with whipped cream so I can have all of it for dessert for myself .
CHI,"no , I want it ."
CHI,okay .
CHI,what can I do it +/.
CHI,"what , mom ?"
MOT,thanks for helping me with the gingerbread so I can eat the whole thing for dessert .
CHI,you don't .
MOT,who does ?
CHI,I would .
MOT,do you want some ?
CHI,yeah .
MOT,what's that called ?
CHI,I don't know .
MOT,Brett .
CHI,what mom ?
MOT,"if you have some and I have some and Marshall has some and Shannon has some , what's that called ?"
CHI,"dessert , ours ."
CHI,<ah ah> [/?] .
MOT,but it's called shar(ing) +/.
CHI,sharing .
MOT,"sharing , good for you ."
MOT,we're going to share the gingerbread .
MOT,"now , what do you suppose we should do with this ?"
CHI,open it .
MOT,"alright , I opened it ."
MOT,now what ?
CHI,then put it in .
MOT,Brett +/.
CHI,then I put it in .
MOT,"okay , when do we put it in ?"
CHI,after .
MOT,after what ?
CHI,after egg .
MOT,after [/?] when do we put this in the bowl ?
MOT,after +/.
CHI,after we &o +/.
MOT,do we put it in the bowl before or after we open it ?
CHI,after we open it .
MOT,"yeah , here ."
MOT,put it in the bowl .
CHI,&a:h [/?] I wanna .
MOT,you can just use the whole box .
CHI,I can use the whole box .
MOT,you wanna take the bag out .
MOT,you are so fastidious .
MOT,okay .
CHI,I wanna .
MOT,"okay , whatever happened to please ?"
MOT,"in the bowl Brett , not around the bowl ."
MOT,"okay , wanna take your little hands out_of there , please ?"
CHI,yeah .
MOT,thank you .
CHI,yeah .
MOT,"Brett , don't touch it with your hands ."
CHI,I can flip it .
MOT,don't flip it with your hands .
MOT,that's why we have a fork .
MOT,now what do we needta do ?
CHI,&-um [/?] throw it away .
MOT,what do we needta do on [/?] on here ?
CHI,mix .
CHI,I don't know .
MOT,"we hafta read the directions , Brett , to find out +/."
CHI,we hafta read the directions .
MOT,"yeah , why do we hafta read the directions ?"
MOT,we hafta find out what's next ?
CHI,yeah .
MOT,so why are we going to read the directions ?
CHI,"so , I don't know ."
CHI,what is next .
MOT,to find out what's +/.
CHI,next .
MOT,it says mix gingerbread with what ?
CHI,one [/?] .
MOT,<and a quarter> [/?] .
CHI,<and a quarter> [/?] .
CHI,<one and a quarter> [/?] .
CHI,one and a cups of quarter .
MOT,of what ?
CHI,of water .
MOT,"good , Brett ."
MOT,that was nice work .
CHI,I wanna .
MOT,"alright Brett , I hafta measure , and then you can put it in ."
CHI,want hot water .
