participant,sentence
MOT,that's good .
CHI,have a diet coke at the refrigerator ?
CHI,a milk_ball ?
MOT,no .
CHI,have milk_ball please ?
CHI,I want milk_ball .
CHI,a milk_ball please .
CHI,I want milk_ball .
CHI,I want milk_ball .
MOT,I want a milk_ball .
CHI,I want a milk_ball .
MOT,good asking .
CHI,milk_ball goes in the xxx .
MOT,what color is the milk_ball ?
CHI,it's white .
MOT,what shape is it ?
CHI,circle .
MOT,"round , huh [/?] ?"
CHI,round .
MOT,round .
MOT,can I have a milk_ball ?
CHI,no .
MOT,gonna have one anyway .
CHI,hafta have a +/.
MOT,what did you do in school ?
CHI,diet coke .
MOT,what did you do in school today ?
CHI,did work with Peggy at school .
MOT,who did ?
CHI,I did work .
MOT,I did work ?
CHI,I did work .
MOT,you did your work ?
MOT,what did you eat for lunch ?
CHI,eat .
MOT,a +...
MOT,what did you eat for lunch ?
MOT,did you have a peanut_butter and jelly sandwich ?
MOT,don't touch that .
MOT,that's hot .
MOT,"oh , !"
MOT,can you say thank you ?
CHI,thank you .
CHI,xxx .
MOT,<look at the little> [/?] look at the little animals .
CHI,take out the animals off .
MOT,why ?
MOT,what do you want ?
CHI,take the plastic off .
MOT,what do you want ?
CHI,take the plastic off .
MOT,what do you want ?
CHI,take the plastic off please .
MOT,do you want me to help you ?
CHI,yes .
MOT,how do you ask ?
CHI,help you please .
CHI,help you please .
MOT,say “will you help me” .
CHI,will you help me ?
MOT,I will help you .
CHI,I will help you .
MOT,will you help me ?
CHI,will you help me ?
MOT,yes I will .
MOT,okay .
MOT,look_it .
MOT,"oh , Brett !"
CHI,xxx .
MOT,look at the little animals .
CHI,hafta have cardboard .
CHI,cardboard .
MOT,"Brett , I want you to look at the little animals ."
MOT,let's see them .
MOT,I want you to look at them .
MOT,look at the little fence .
MOT,look at the fence .
MOT,look at the little gate .
MOT,we can make a little gate .
CHI,gate .
MOT,yeah .
CHI,xxx .
CHI,it's hot .
MOT,now look .
MOT,oh „ don't touch that .
MOT,oh „ do you know that this animal +...
MOT,you know what these animals are ?
MOT,what are those ?
MOT,who are these ?
MOT,they go +...
MOT,"no , what are these white animals ?"
CHI,white animals go up the gate .
MOT,"can you tell me <what kind of animals> [/?] , what kind of birds ?"
CHI,gate .
CHI,the gate .
MOT,chicken .
CHI,gate .
MOT,what noise does a chicken make ?
CHI,<those are> [/?] that's the gate .
MOT,what noise +...
MOT,Brett !
CHI,gate .
CHI,the gate .
CHI,the gate .
MOT,what noise does a chicken make ?
CHI,chicken make cluck@o cluck@o .
MOT,very good !
MOT,what's this ?
CHI,a horse !
MOT,right !
CHI,<hafta have> [/?] hafta have a cardboard .
MOT,wait a minute .
MOT,what animal is this ?
CHI,the animal .
MOT,what animal ?
CHI,the animal .
MOT,what kind of animal ?
CHI,animals .
MOT,it's a horse .
CHI,horse .
MOT,what noise does a +...
MOT,do you know what +...
MOT,a horse goes neeee [/?] .
MOT,what's this ?
MOT,what's this ?
CHI,that's the horse .
MOT,that's a bull .
CHI,bull .
MOT,this is a +/.
CHI,go in the gate .
CHI,don't go in the gate .
MOT,do you know what this is ?
CHI,it's a cow .
CHI,don't go in the gate .
MOT,what does a cow make ?
CHI,a cow make woof woof .
MOT,no .
MOT,that's a dog .
CHI,meow [/?] .
MOT,that's a cat .
MOT,moooo [/?] .
CHI,cat .
CHI,moooo [/?] .
MOT,moooo [/?] .
CHI,moooo [/?] .
MOT,look_it .
MOT,we gotta put this +...
MOT,this is a farm .
MOT,the horse goes neeee [/?] .
CHI,moooo [/?] .
MOT,can you do cow noise ?
MOT,"no , that's a parakeet or something ."
MOT,tell me what +...
MOT,tell +...
MOT,what's that ?
CHI,Bugs_Bunny .
MOT,Bugs_Bunny ?
CHI,hafta take +/.
MOT,"oh , Brett ."
CHI,hafta put the movie on .
MOT,do you want a milk_ball ?
CHI,yes .
MOT,come here then .
MOT,come here .
CHI,I want a milk_ball please .
CHI,milk_ball please .
CHI,I want a milk_ball please .
MOT,first tell me what noise does the teakettle make ?
MOT,very good .
MOT,come here .
CHI,hafta look at that .
CHI,take a movie .
CHI,put the movie on .
MOT,sit down .
MOT,here's your milk_ball .
MOT,come here .
MOT,sit down .
MOT,good Brett .
MOT,good sitting .
MOT,good sitting .
MOT,what did he say ?
MOT,what did he say ?
CHI,"+"" in my opinion +..."
CHI,hafta look at this .
MOT,Brett .
MOT,"Brett , come here ."
MOT,sit down .
CHI,I don't wanna .
CHI,put it away .
CHI,put it away please .
CHI,I wanna put it away .
CHI,put it away .
CHI,put it away .
MOT,"oh , !"
MOT,will you get your shells ?
MOT,can we look at your shells ?
CHI,look at the movie .
CHI,look at that .
CHI,look at the movie .
MOT,Brett .
MOT,Susan doesn't want you to touch the movie .
MOT,Susan doesn't want you to .
CHI,look_it with the eyes .
MOT,for one +...
MOT,you can look for one minute and then we're gonna look at the shells .
CHI,hafta put the movie on .
MOT,okay .
MOT,sit up .
MOT,Brett .
CHI,gates .
CHI,gates .
CHI,gates .
MOT,Brett .
MOT,sit down .
CHI,look at the gates .
MOT,you wanna look at the gate ?
CHI,yes .
CHI,wanna hold the gate .
MOT,it shuts .
MOT,and does what ?
CHI,open .
MOT,yeah .
CHI,the gate's open .
MOT,that's right .
CHI,have those .
MOT,xxx .
MOT,what noise is that ?
MOT,what noise is that ?
CHI,have cardboard .
MOT,maybe we'll make this be the ground .
MOT,this will be the ground that the little animals stay on .
MOT,xxx .
MOT,see ?
CHI,meow [/?] !
MOT,I don't see a cat .
CHI,meow [/?] !
CHI,meow [/?] !
MOT,<i see a> [/?] I see an animal that says +/.
CHI,meow [/?] !
CHI,meow [/?] !
MOT,moooo [/?] .
CHI,meow [/?] !
CHI,meow [/?] !
CHI,meow [/?] !
CHI,meow [/?] !
CHI,meow [/?] !
MOT,what ?
CHI,meow [/?] !
CHI,meow [/?] !
CHI,meow [/?] !
MOT,Brett .
CHI,meow [/?] !
MOT,what noise does this horse make ?
CHI,baaa [/?] .
MOT,that's a sheep .
CHI,baaa [/?] .
CHI,baa [/?] .
MOT,that's a sheep sound .
CHI,first one's the right one .
CHI,"the left , right ."
MOT,see [/?] see the horse running .
CHI,look at the Susan .
MOT,see [/?] the horse running .
MOT,the horse is running .
MOT,the horse is running to you .
MOT,here comes the horse .
CHI,look at the gate .
CHI,don't go in the gate .
MOT,what color is the gate ?
CHI,it's grey .
MOT,what ?
CHI,the fence .
MOT,what color is the fence ?
CHI,brown .
MOT,right !
CHI,"<br , br , br> [/?] ."
MOT,what color are the chickens ?
CHI,don't go in the gate .
CHI,don't go in the gate .
MOT,Brett .
MOT,what color are the chickens ?
MOT,"three , four +..."
MOT,four chickens .
MOT,what color are the chickens ?
CHI,those are grey .
MOT,see them ?
CHI,white .
MOT,yeah !
MOT,very good !
CHI,ha[/?] .
MOT,what color ?
CHI,<haha > [/?] .
CHI,put the gate in the placemats .
MOT,sit up .
CHI,gate .
MOT,no .
CHI,I want the gate in the placemats .
MOT,okay .
MOT,good asking .
CHI,place +...
CHI,have cardboard .
MOT,"no , I want you to play with the animals right now ."
CHI,put the cardboard .
CHI,gonna get +/.
MOT,do you think +...
MOT,see make the bull jump over the fence ?
MOT,yeah .
MOT,the bull jumps over the fence .
MOT,that's right .
MOT,back and forth .
CHI,in the sky .
MOT,is he in the sky ?
CHI,yes .
MOT,the bull is in the sky ?
MOT,was he flying ?
CHI,xxx .
MOT,please put that down .
CHI,the thread .
CHI,don't touch the sewing .
MOT,please don't touch the sewing .
CHI,sewing machine .
CHI,sewing machine .
MOT,whose sewing machine is that ?
CHI,it's not a sewing machine .
MOT,whose sewing machine is that on the floor ?
CHI,the sew +/.
MOT,whose is it ?
CHI,the sewing machine is on the floor .
MOT,whose ?
CHI,yours .
MOT,right !
MOT,very good Brett !
MOT,very good answering !
MOT,that's right !
MOT,I'm gonna put the cow right here .
CHI,I don't wanna put him right here .
CHI,put the cow in [/?] in the gate .
CHI,the cow in the gate please .
CHI,I want the cow at the gate .
MOT,I want the cow .
CHI,I want the cow .
MOT,I want the cow .
CHI,I want the cow .
MOT,that's right .
CHI,the horsie .
MOT,who wants the horsie ?
MOT,I'm gonna get the horsie right here .
CHI,I want it right there .
CHI,I don't want those .
MOT,okay .
MOT,do you want this horse right there ?
CHI,no .
MOT,do you want the chickens right here ?
CHI,no .
CHI,I don't want the chickens !
CHI,I want [/?] don't want the chickens right here .
MOT,alright .
MOT,we'll put +...
MOT,where +...
MOT,you put them where you want .
MOT,let me see you put them where you want .
MOT,where do you want the cow ?
CHI,in the gates .
MOT,what color is the cow ?
CHI,that's xxx .
MOT,what ?
CHI,xxx .
CHI,the gate .
MOT,what color is the cow ?
CHI,the gate .
MOT,Brett ?
CHI,it's hot .
MOT,what color is the cow ?
CHI,orange .
MOT,that's right .
