participant,sentence
MOT,what are you doing ?
CHI,I'm taking all m [/?] +/.
MOT,"say , I'm building ."
CHI,I am building .
CHI,wanna <&-um wawa> [/?] +/.
MOT,"no roger , you hafta put them on +/."
MOT,let's see if we can do this .
MOT,"momma's not sure , but +/."
CHI,mom xxx .
MOT,roger .
CHI,roger .
CHI,roger .
CHI,how was swimming at the Boys_Club ?
MOT,who do you go swimming at the Boys_Club with ?
CHI,roger .
MOT,"no , Ann ."
CHI,Ann .
MOT,does Ann take you swimming ?
CHI,Ann take you swim +/.
MOT,roger look .
MOT,what do you do at the Boys_Club ?
CHI,it's +/.
MOT,look at me .
MOT,what do you do at the Boys_Club ?
CHI,it's swimming .
MOT,"say , I go swimming ."
CHI,I go swimming .
CHI,where ?
CHI,"where's the marbles , mamma ?"
MOT,they're coming .
CHI,mamma .
MOT,the marbles are coming .
CHI,Ma [/?] marbles are coming .
MOT,oop [/?] .
CHI,down .
MOT,oop [/?] what are you doing ?
CHI,I'm fell !
MOT,it fell .
CHI,fell .
MOT,"mommy doesn't know how to do this too good , huh [/?] ?"
MOT,you wanna make it bigger ?
CHI,make it bigger ?
MOT,where's all the pieces roger ?
MOT,oop [/?] what are you doing ?
CHI,I'm make a marble .
MOT,okay .
CHI,do you want a fixed ?
CHI,<oh oh> [/?] .
MOT,oop [/?] that's wrong .
CHI,get [/?] get a fixed .
CHI,there .
MOT,"oh , it's fixed ."
MOT,put it right here .
CHI,do you want a fix ?
CHI,want a get a green ?
CHI,"<oh , green> [/?] green ."
MOT,"oh , okay ."
MOT,"boy , what are you doing roger ?"
MOT,this is really crazy .
MOT,wow [/?] .
MOT,look at that .
MOT,okay .
MOT,"oh , let's see if we can +/."
MOT,nice building !
CHI,marble .
MOT,"roger , what do you wanna do ?"
MOT,"roger , put it in here ."
MOT,look .
MOT,what are you doing ?
CHI,I'm playing marble .
MOT,"good , okay ."
MOT,"okay , let go of the marble ."
MOT,put it right here .
MOT,"no , it's not gonna come through roger ."
MOT,put it right there .
CHI,&mm [/?] .
MOT,"okay , let go ."
CHI,gonna go to General_Hospital ?
CHI,General_Hospital .
MOT,you're gonna go where ?
CHI,gonna go to General_Hospital .
MOT,for what ?
CHI,General_Hospital .
MOT,and do what ?
