participant,sentence
MOT,green eyes .
MOT,good boy .
CHI,Potato_Head put eyes on .
MOT,he's standing beside his car .
MOT,"he's next to the car , Rick ."
CHI,take a shoes off .
MOT,okay .
MOT,good boy .
MOT,nice taking the shoes off .
CHI,put ears on .
MOT,alright .
MOT,there's one ear .
CHI,there's one .
MOT,two ears .
CHI,five ears .
MOT,"Rick , how many ears ?"
CHI,"<one , two> [/?] ."
MOT,good boy .
MOT,"Rick , how many hats ?"
CHI,one .
MOT,one hat .
MOT,good boy .
MOT,what color ?
CHI,red .
MOT,that's a red hat .
CHI,eyes .
CHI,<white eyes> [/?] white eyes .
MOT,good boy .
MOT,Rick ?
MOT,count his eyes .
CHI,"<one , two> [/?] ."
MOT,good boy .
MOT,good boy .
CHI,count one ?
MOT,one nose .
MOT,good boy .
MOT,what color is his nose ?
CHI,mustache .
CHI,mustache .
MOT,"Rick , what color is the nose ?"
CHI,red .
MOT,good boy .
MOT,"Rick , what's this ?"
CHI,mustache .
MOT,mustache .
MOT,good boy .
CHI,this is teeth .
MOT,those are his teeth .
CHI,xxx .
CHI,xxx .
MOT,put his teeth in .
MOT,can you count his teeth ?
CHI,"oh , <one , two> [/?] +/."
MOT,"no , his teeth Rick ."
CHI,one [/?] .
CHI,"<one , two , three , four> [/?] ."
MOT,"<two , three , four> [/?] ."
MOT,four teeth .
CHI,put shoes on .
CHI,put shoes on .
MOT,is he going for a ride in the car ?
CHI,yes .
MOT,he can't ride with his shoes .
CHI,touch the car .
CHI,Potato_Head's car .
MOT,he's going for a ride in the car .
MOT,that looks nice Rick .
CHI,Potato_Head's car .
MOT,you did a good job .
MOT,Rick ?
MOT,look .
MOT,"Rick , what's this ?"
CHI,fireman .
MOT,good .
MOT,fire engine .
MOT,what's this ?
CHI,light .
MOT,do you need your hat ?
MOT,put on your fire hat .
CHI,found it .
MOT,there it is .
CHI,warm hat .
MOT,put it on .
CHI,kitty+cat ?
MOT,kitty's here .
CHI,kitty's here .
CHI,kitty+cat shut off .
CHI,shut schwa [/?] off .
CHI,shut schwa [/?] off .
MOT,alright .
MOT,get down here .
MOT,sit down here Rick .
MOT,"Rick , what's this ?"
CHI,antenna .
MOT,pull it up .
MOT,pull the antenna up .
MOT,good boy .
MOT,Rick .
CHI,shut off a tv .
CHI,shut off .
MOT,"oh , no , they're +/."
MOT,Ben's watching tv .
MOT,he wants to watch .
MOT,you stay here with mommy .
MOT,we're gonna play .
MOT,Rick look .
MOT,can you do this ?
MOT,"Rick , look ."
MOT,there you go .
MOT,good boy .
CHI,xxx .
MOT,"Rick , your hat's on backwards ."
MOT,it goes this way .
MOT,there .
MOT,that's better .
CHI,it go find it .
CHI,it go found it .
MOT,"oh , what goes in there ?"
MOT,does this go in there ?
CHI,make put lights are on .
MOT,okay .
MOT,"Rick , can you beep the horn ?"
MOT,good boy .
MOT,turn the key .
MOT,turn on the fire engine .
MOT,can you drive down the street ?
MOT,you can drive .
MOT,see ?
MOT,with your steering wheel .
MOT,drive like daddy .
MOT,good boy .
MOT,you're driving nice Rick .
MOT,that's good .
MOT,"Rick , what's this ?"
CHI,light .
MOT,"no , what's this ?"
CHI,xxx .
MOT,that's the radio .
MOT,that's a radio .
MOT,you can +/.
MOT,Rick look .
MOT,you can talk into the radio .
MOT,say hello .
CHI,hello radio .
MOT,this way .
