participant,sentence
MOT,do you wanna play with your helicopter too ?
CHI,share .
MOT,right .
MOT,joy's gonna share with Jack .
CHI,no screaming .
MOT,joy's not screaming .
MOT,joy's playing nice .
MOT,were you and joy playing earlier ?
MOT,were you playing a game ?
MOT,were you playing a running game ?
MOT,and chasing game ?
MOT,and hiding game ?
MOT,what does that say Jack ?
MOT,let's read that .
CHI,open it .
MOT,the +/.
CHI,<book mouse> [/?] .
MOT,the book mouse ?
CHI,house [/?] .
MOT,house .
CHI,okay .
MOT,do you want me to open it for you ?
CHI,okay .
MOT,okay .
MOT,wait a minute .
CHI,Mister_Flinstone .
MOT,here's a crayon .
MOT,"okay , Jack here's your book ."
MOT,"let's put this down , okay ."
MOT,that's the microphone .
MOT,this is the present that Helen brought you this time .
MOT,do you wanna read it ?
MOT,can Jack put down the helicopter ?
MOT,and read this .
MOT,the book Mouse_House .
MOT,"oh , this looks great ."
MOT,it says +/.
MOT,what does this say Jack ?
CHI,<what's inside book> [/?] .
MOT,right .
MOT,let's find out what's inside .
MOT,it says <inside was a calico cat that was small> [/?] .
MOT,and let's open it up .
MOT,here's a kleenex Jack .
MOT,do you wanna read this ?
MOT,here's a kleenex .
MOT,that's it .
MOT,blow your nose .
MOT,look Jack .
MOT,what's that say ?
CHI,xxx .
MOT,awoke [/?] ?
MOT,"Jack , look ."
MOT,I think you'll like this .
MOT,Jack .
MOT,look at the book .
MOT,"<look , look> [/?] look ."
MOT,watch this .
MOT,look_it .
CHI,did she hit you ?
MOT,these come out +/.
MOT,no .
MOT,joy's right here .
MOT,she's being very nice .
MOT,look at this Jack +/.
CHI,did she touch you ?
MOT,"oh , she can touch you ."
MOT,"oh , look_it ."
MOT,Jack .
MOT,look .
MOT,what's hiding inside ?
MOT,look_it .
MOT,you can open the +/.
MOT,open the pictures .
MOT,Jack .
MOT,look .
MOT,<look look> [/?] look .
MOT,"over here , look ."
MOT,Jack .
MOT,move over .
MOT,you look at the book with mama .
MOT,move over .
MOT,Jack look .
MOT,here .
MOT,turn around .
MOT,look .
MOT,you can open the pictures Jack .
MOT,&is [/?] (is)n't that great ?
MOT,look .
MOT,let's open this one .
MOT,"oh , what's that say ?"
CHI,gum [/?] .
MOT,gum .
MOT,bubble gum .
MOT,let's open up another one .
MOT,"oh , ."
MOT,"what does this say , Jack ?"
CHI,bear [/?] .
MOT,what's that say ?
CHI,<hidden bear> [/?] .
MOT,hidden bear .
CHI,did she touch you ?
MOT,"oh , joy can touch you ."
MOT,<hidden there was> [/?] +/.
MOT,an [/?] +/.
CHI,<animal zoo> [/?] .
MOT,<animal zoo> [/?] .
MOT,and look_it .
MOT,it was an animal zoo .
MOT,let's open another one .
MOT,wait a minute .
MOT,right here .
MOT,see the +/.
MOT,can you see where they open ?
MOT,"oh , ."
MOT,what's that say ?
CHI,<inside was a toy kangaroo> [/?] .
MOT,<inside was a funny toy kangaroo> [/?] .
MOT,and there's another one over here .
MOT,look Jack .
MOT,can you open that ?
MOT,good .
MOT,what's that say over there .
MOT,I didn't even see it .
MOT,what's that say ?
MOT,Jack .
MOT,what does that say ?
MOT,<inside were> [/?] .
MOT,"can you read that right there , hon ?"
MOT,crayons [/?] .
MOT,<and a jar of glue> [/?] .
CHI,I need a +/.
MOT,you need what ?
CHI,new kleenex .
MOT,another one ?
MOT,"okay , here ."
MOT,here sit up .
MOT,blow your nose .
MOT,here blow .
MOT,blow your nose .
MOT,blow your nose .
MOT,here's a kleenex .
MOT,"here , here's another one here ."
CHI,did she scratch you ?
MOT,"oh , she didn't scratch you ."
MOT,she's just sitting right beside you .
MOT,"oh , ."
MOT,give joy a nice hug .
MOT,what a nice brother .
MOT,oop [/?] .
MOT,"<easy , easy , easy , easy> [/?] easy ."
MOT,what were you doing to joy ?
MOT,what were you doing to joy ?
MOT,what were you doing ?
MOT,you were you tickling each_other .
MOT,come on back here Jack .
MOT,and sit with us .
MOT,Jack .
MOT,"Jack , come on in here ."
MOT,"oh , no ."
MOT,you and joy can play that game after .
MOT,let's sit and read the book together .
CHI,I needta open the door .
CHI,I needta go to the closet .
MOT,you sit down .
MOT,"yeah , you and joy can play afterwards ."
MOT,after we finish here Jack .
MOT,okay ?
MOT,okay .
MOT,see all these surprises Jack ?
