participant,sentence
MOT,who's wearing a green sweater ?
CHI,she's wearing the green sweater .
MOT,that's right .
MOT,what am I doing ?
CHI,I'm doing .
MOT,no .
MOT,what am I doing ?
MOT,you +/.
CHI,you are putting lemon .
MOT,close enough .
MOT,I am stuffing the artichoke .
MOT,what is Jenny doing ?
CHI,Jenny's doing .
MOT,where is Jenny ?
CHI,in the stool .
MOT,where is Jenny ?
CHI,in the stool .
MOT,speak louder .
CHI,in [/?] Jenny's in the floor .
MOT,on the stool .
CHI,on the stool .
CHI,xxx .
MOT,what is Jenny doing ?
CHI,Jenny's on the stool .
MOT,is she sitting on the stool ?
CHI,yes .
MOT,where is Shannon ?
CHI,&mm [/?] .
MOT,where is Shannon ?
CHI,in school .
MOT,good .
MOT,good answering .
MOT,where's daddy ?
CHI,in daddy's house .
MOT,in his house ?
CHI,yes .
MOT,where is daddy's house ?
CHI,in [/?] outside .
MOT,"well , you got me on that one ."
MOT,I can't +/.
MOT,is it on Cape_Cod ?
CHI,yes .
MOT,is daddy's house on Cape_Cod ?
CHI,yes .
MOT,"good working on that puzzle , Brett ."
MOT,you're doing a good job .
CHI,hafta watch a movie .
MOT,watch a movie after you work on your puzzle .
CHI,I don't wanna talk .
MOT,good working .
MOT,good job on that puzzle .
MOT,you are doing a good job on that puzzle !
MOT,good job on that puzzle !
MOT,yeah .
CHI,baby .
MOT,that's a baby isn't it ?
MOT,cute baby .
CHI,has a dress on .
MOT,sure does .
MOT,what color is the dress ?
CHI,blue and red and white .
MOT,that's right .
MOT,that's right Brett .
MOT,do you wanna go outside later on ?
CHI,no .
MOT,"oh , ."
MOT,do you wanna go to the ice_cream store after supper tonight ?
CHI,"no , I don't wanna have chicken and peas ."
CHI,I want meat .
MOT,do you wanna have ice_cream later on ?
CHI,no .
CHI,eat ice_cream .
MOT,and you know what you hafta do to get it .
MOT,hm: [/?] .
MOT,okay .
MOT,do you want +/.
CHI,"yeah , xxx ."
MOT,do you want Marshall to come and visit you later on ?
CHI,no shouting .
CHI,shouting .
MOT,I'm not shouting .
MOT,do you wanna go to the ice_cream store after dinner ?
CHI,no .
CHI,I don't want dinner .
CHI,I don't want dinner .
CHI,mommy ?
MOT,yes ?
