participant,sentence
MOT,"Stuart , you're playing with your drum ."
MOT,good boy .
MOT,you punching the balloon ?
MOT,Stuart ?
MOT,see how you punch it .
MOT,punch .
MOT,Stuart's punching the balloon .
MOT,good boy .
CHI,xxx .
MOT,how about we blow ?
MOT,good boy .
MOT,you blow the balloon .
MOT,good .
MOT,"now , it's big ."
MOT,it's a big balloon .
CHI,<pee bah ah> [/?] !
MOT,sit down .
MOT,Stuart .
MOT,what's this ?
CHI,catch .
CHI,ball .
MOT,that's right !
MOT,wanna play catch ?
CHI,yeah .
MOT,do you wanna play catch ?
CHI,no .
CHI,no .
MOT,Stuart ?
CHI,I like it .
MOT,do you wanna play catch ?
MOT,say yes .
MOT,yeah .
MOT,ready ?
CHI,catch .
CHI,go .
MOT,good boy Stuart .
MOT,you caught the ball .
MOT,here it comes .
MOT,yey [/?] !
MOT,Stuart .
MOT,Stuart caught the ball !
MOT,no mouthing .
MOT,Stuart ?
MOT,"look , throw the ball ."
CHI,throw the ball .
MOT,yey [/?] good throwing .
CHI,get it .
MOT,good boy .
CHI,a [/?] air [/?] airplane .
MOT,it's an airplane .
CHI,xxx .
MOT,"no , fold your hands ."
CHI,bo [/?] .
CHI,bo [/?] .
CHI,bo [/?] .
MOT,put your hands down .
MOT,we have the xylophone .
MOT,play the xylophone .
MOT,press .
MOT,press the buttons .
MOT,that's nice playing .
MOT,that's the red one .
MOT,red .
MOT,and here's blue .
MOT,good boy Stuart .
MOT,you're playing the xylophone .
MOT,you gotta press them .
MOT,press .
CHI,wowowwowo [/?] .
CHI,ah [/?] .
MOT,you needta stay in here .
CHI,<ba ba> [/?] .
CHI,mommy .
MOT,Stuart .
MOT,look .
MOT,touch your eyes .
CHI,touch your eye .
MOT,touch your ears .
CHI,touch your ear .
MOT,touch your arms .
CHI,touch your arm .
MOT,"okay , you're quiet now ."
MOT,do you wanna play with me ?
MOT,Stuart do you wanna play ?
CHI,yeah .
MOT,"okay , let's open it ."
CHI,open .
MOT,take the cover off .
CHI,off .
MOT,"oh , good boy , you pulled it off ."
MOT,dump them .
CHI,dump them .
MOT,dump them out .
MOT,like this .
MOT,dump them .
MOT,"oh , there's all the blocks ."
CHI,horsie .
MOT,and what's this ?
CHI,want the horsie .
MOT,"yes , good ."
MOT,you wanna put them in ?
CHI,yeah .
MOT,put them in .
MOT,"okay , you needta turn it ."
CHI,turn .
MOT,that's a boy .
MOT,push it .
MOT,ride the horse .
MOT,and how about this ?
MOT,Stuart ?
CHI,candy .
CHI,you want candy ?
MOT,what's this ?
CHI,what this ?
CHI,horsie .
MOT,no .
MOT,this is a cow .
CHI,cow .
MOT,do you wanna put the cow in ?
CHI,yeah .
MOT,okay .
CHI,xxx .
MOT,"oh , good milk the cow ."
MOT,how about +/.
MOT,"Stuart , do you wanna put the blocks on ?"
CHI,yeah .
MOT,build a tower .
MOT,put them on .
MOT,look here .
CHI,push [/?] push .
MOT,"oh , good ."
MOT,more .
MOT,on .
MOT,push .
MOT,good boy Stuart .
MOT,you're making a tower .
CHI,go on .
MOT,nice job pushing .
MOT,good boy Stuart .
MOT,it's a tower .
MOT,Stuart's building a tower .
MOT,good job Stuart .
MOT,nice trying .
MOT,push .
MOT,good boy .
MOT,here's more .
MOT,hold it .
MOT,and push .
MOT,"oh , nice job ."
MOT,"Stuart , what's this ?"
CHI,what [/?] tower .
MOT,tower !
MOT,and you made it .
MOT,good boy Stuart .
CHI,egg .
CHI,want egg .
MOT,what do you want ?
CHI,egg .
MOT,"well , we don't have any eggs right now ."
CHI,egg [/?] egg .
MOT,later .
MOT,later for lunch .
MOT,can have it for lunch .
MOT,okay ?
MOT,hey [/?] let's call papa .
MOT,wanna call papa ?
CHI,hi .
MOT,"Stuart , fold your hands ."
CHI,fold !
CHI,want papa .
CHI,papa .
MOT,put your hands down .
MOT,you needta pick up the phone first .
MOT,pick it up .
MOT,pick it up .
MOT,you pick it up .
CHI,pick it up .
MOT,"say , hello papa ."
CHI,hello papa .
MOT,how you doing ?
CHI,how you do [/?] do ?
MOT,did he say fine ?
CHI,xxx fine .
CHI,bye .
MOT,"say , goodbye papa ."
CHI,hi papa .
MOT,"say , bye papa ."
CHI,bye papa .
MOT,okay .
MOT,hang it up .
MOT,you talked on the phone Stuart .
MOT,we have +/.
MOT,what's this ?
MOT,books .
CHI,book .
MOT,would you like mama to read you the book ?
CHI,yeah .
MOT,put your hands down Stuart .
MOT,"oh , look ."
MOT,who's that ?
CHI,Big_Bird .
MOT,"Big_Bird , that's right ."
MOT,and see the bed .
MOT,you sleep on the bed Stuart .
MOT,and the goldfish .
MOT,and flower .
MOT,see Grover .
MOT,he's a toothbrush .
MOT,so he can brush his teeth .
MOT,you brush your teeth with the tooth brush .
CHI,brush your teeth .
MOT,"yes , you do ."
MOT,put your hands down .
MOT,"see , he's putting his clothes on ."
MOT,the clothes on .
MOT,"Stuart , he's washing his hands ."
MOT,you wash your hands .
MOT,in the water .
MOT,you wash your hands with the soap .
MOT,we rub them .
MOT,and then you dry them .
MOT,"oh , look Stuart ."
MOT,he's in bed .
MOT,his mommy's kissing him .
MOT,he's gonna go night_night in the bed .
MOT,he gets a kiss .
MOT,"oh , good boy Stuart ."
MOT,you kissed him good_night .
MOT,it's the horsie .
MOT,you're pushing the horsie .
MOT,ride the horsie .
MOT,yeah .
CHI,candy .
MOT,put your hands down Stuart .
CHI,put your hand down .
MOT,he's gonna go home now .
MOT,see the kitty .
CHI,xxx .
MOT,"Stuart , you needta sit nice ."
MOT,see they're eating supper .
MOT,see the salad .
MOT,and spaghetti and meatballs .
MOT,and milk .
MOT,that's supper .
MOT,Grover's eating supper .
CHI,bad .
MOT,"Stuart , they're eating supper ."
CHI,supper [/?] supper .
CHI,xxx .
MOT,"Stuart , see them playing with the blocks ?"
MOT,they're gonna make a tower .
MOT,like you made .
MOT,they put them on .
CHI,need toilet .
MOT,Stuart .
MOT,what's this ?
MOT,blocks .
CHI,block .
MOT,that's right .
MOT,Stuart ?
MOT,do you wanna be all done ?
CHI,yeah .
MOT,look at me .
CHI,want a grape ?
MOT,Ma [/?] +/.
CHI,"mama , all done ."
MOT,good !
MOT,that's nice saying all done Stuart .
MOT,do you need the toilet ?
CHI,no [/?] no toilet .
CHI,toilet .
CHI,toilet .
MOT,Stuart .
MOT,look .
MOT,toilet .
MOT,toilet .
MOT,Stuart .
MOT,look at me .
MOT,do you need the toilet ?
CHI,yeah .
MOT,come on .
MOT,"Stuart , you're playing with the puzzle ."
CHI,puzzle .
CHI,hey [/?] xxx .
MOT,Stuart's putting them in .
MOT,you're putting the pieces in .
MOT,"that's a nice job , Stuart ."
CHI,toilet xxx .
CHI,stop it .
CHI,xxx bad .
MOT,"Stuart , you're being quiet now ."
MOT,you're being a good boy .
CHI,<haha [x 2]> [/?] .
MOT,and you're doing your puzzle nicely .
CHI,xxx .
CHI,Stuart bad .
CHI,bad .
MOT,"yeah , you're putting them all in ."
MOT,Stuart's gonna finish his puzzle .
CHI,xxx .
CHI,"<poo , poo> [/?] ."
CHI,stop .
CHI,hi Stuart .
CHI,hi Stuart .
CHI,all done .
MOT,"oh , that's nice telling me all done ."
MOT,you did a good job on your puzzle Stuart .
CHI,xxx .
CHI,xxx .
MOT,"Stuart , look we have a present ."
CHI,"oh , ."
MOT,what do you say ?
CHI,thank you .
MOT,good .
MOT,that's nice saying thank you .
CHI,peepeepee [/?] .
MOT,should we open it ?
CHI,open .
MOT,open .
MOT,take the paper off .
MOT,good .
MOT,pull it .
MOT,pull ah [/?] .
MOT,good .
MOT,good taking +/.
MOT,"oh , look at that ."
MOT,"Stuart , you can write with this ."
MOT,let's take it out .
MOT,you can take it out .
MOT,there you go .
MOT,you needta hold it nicely .
MOT,good writing .
MOT,"oh , here we go round and round ."
MOT,let's see you do round .
MOT,round .
MOT,nice trying .
MOT,around .
MOT,I know you can do this .
MOT,wait a minute .
MOT,put your hands down .
CHI,xxx .
MOT,"Stuart , I know you can make a line ."
MOT,look_it .
MOT,Stuart .
MOT,do this .
MOT,a straight line .
MOT,good .
MOT,like mine .
MOT,straight .
MOT,good boy .
CHI,xxx .
MOT,you writing ?
MOT,you wanna make dots ?
MOT,"<dot , dot , dot , dot , dot> [/?] dot ."
CHI,"<dot , dot> [/?] dot ."
MOT,you needta hold it nice .
MOT,dot .
CHI,dot .
MOT,"<dot , dot , dot , dot , dot> [/?] dot ."
CHI,dot .
CHI,"<dot , dot> [/?] dot ."
MOT,hold it right .
CHI,dot .
CHI,dot .
CHI,dot .
MOT,make a straight line .
MOT,like this .
MOT,straight .
MOT,you do it .
MOT,straight .
CHI,straight .
MOT,good boy .
MOT,that's a straight line .
MOT,and this is a +/.
MOT,put your hands down Stuart .
MOT,look .
MOT,this is a circle .
MOT,circle .
MOT,you make a circle .
CHI,make a cir [/?] +/.
MOT,circle .
CHI,make !
CHI,circle .
MOT,dadada [/?] .
CHI,xxx .
MOT,put your hands down Stuart .
CHI,hands down .
MOT,look .
MOT,touch your legs .
CHI,touch le [/?] leg .
MOT,Stuart .
MOT,touch your legs .
CHI,touch l [/?] leg .
MOT,look at me .
MOT,touch your head .
CHI,touch your head .
MOT,touch your shoulders .
CHI,touch your shoulder .
CHI,shoulder .
MOT,that's alright .
MOT,where's your shoulders ?
CHI,where's your shoulder ?
MOT,good .
MOT,Stuart .
MOT,this is a circle .
MOT,Stuart make a circle .
CHI,circle .
MOT,that's a circle .
CHI,<be boy> [/?] .
MOT,gonna push the truck Stuart .
MOT,let's push it .
CHI,bebebebe [/?] .
MOT,nice pushing .
MOT,you push it Stuart .
CHI,xxx push .
MOT,sit up .
MOT,there you go .
MOT,push .
MOT,that's good pushing the truck with Big_Bird in it .
MOT,good job Stuart .
CHI,xxx .
CHI,push .
MOT,Stuart .
MOT,the airplane's gonna go up .
MOT,up .
CHI,airplane .
CHI,airplane .
CHI,airplane .
MOT,look at me .
CHI,airplane .
CHI,"mama , I want airplane ."
MOT,nice asking me .
MOT,there you go .
MOT,good playing .
MOT,make it go up .
CHI,up .
MOT,"alright , up ."
MOT,up .
MOT,"there it goes , way up ."
MOT,it's gonna come down .
MOT,down .
MOT,good boy Stuart .
CHI,no .
CHI,no .
CHI,Big_Bird .
MOT,Big_Bird ?
MOT,there's Big_Bird .
MOT,he's in the truck .
CHI,Big_Bird [/?] Big_Bird .
MOT,he's sitting in the truck .
MOT,Big_Bird's sitting in the truck .
CHI,Big_Bird .
MOT,"yeah , that's Big_Bird ."
CHI,okay ?
MOT,you're alright .
CHI,xxx .
MOT,"no , it's okay ."
MOT,Stuart .
MOT,look at me .
MOT,touch your eyes .
CHI,touch your eye .
MOT,that's right .
MOT,"Stuart , touch your back ."
CHI,touch ba [/?] back .
MOT,good .
MOT,Stuart .
MOT,Stuart .
MOT,touch your back .
CHI,touch your back .
MOT,touch your teeth .
CHI,touch your teeth .
MOT,touch your nose .
CHI,touch your nose .
MOT,good .
MOT,"okay , you're quiet now , Stuart ."
MOT,want mama to sing ?
CHI,yeah .
MOT,<the wheels on the bus go> [/?] +/.
CHI,round [/?] +/.
MOT,"<round and round , round and round , round and round> [/?] ."
MOT,<the wheels on the bus go> [/?] +/.
CHI,<round and> [/?] +/.
MOT,"<round and round , all through the town> [/?] ."
MOT,good boy .
MOT,<and the people on the bus go> [/?] +/.
CHI,<up and> [/?] +/.
MOT,<and down> [/?] .
MOT,"<up and down , up and down> [/?] ."
MOT,<the people on the bus go up and down all through the town> [/?] .
MOT,yey [/?] Stuart .
MOT,that was [/?] pretty good .
MOT,I think we should clap for Stuart .
MOT,clap for Stuart .
CHI,clapping Stuart .
MOT,"yeah , he's a good boy ."
MOT,"what , do you wanna sing some more ?"
CHI,yeah .
MOT,what should we sing ?
CHI,Jingle_Bells .
MOT,Jingle_Bells ?
CHI,Jingle_Bells .
MOT,"<jingle bells , jingle bells , jingle all the way> [/?] ."
CHI,<oh way way> [/?] .
MOT,"<oh what fun , it is to ride , in a one horse open sleigh> [/?] ."
CHI,<jingle bells> [/?] .
MOT,"yeah , that's nice singing ."
MOT,do you know some more songs ?
MOT,<the driver on the bus says> [/?] +/.
CHI,<sit right down> [/?] .
MOT,that's it .
MOT,"<sit right down , sit right down> [/?] ."
MOT,<the driver on the bus says> [/?] +/.
CHI,<sit down> [/?] .
MOT,"<sit right down , all through the town> [/?] ."
CHI,open xxx shut .
MOT,you're clapping .
MOT,open xxx shut birdie .
MOT,what are you saying Stuart ?
CHI,open xxx shut birdie .
MOT,the birdie ?
MOT,what's the birdie say ?
MOT,bir [/?] +/.
CHI,birdie .
CHI,birdie .
CHI,birdie .
CHI,bir [/?] +/.
MOT,Stuart ?
MOT,look .
MOT,what's the birdie say ?
CHI,what a boy .
MOT,the birdie whistles .
CHI,whistle .
MOT,yeah .
MOT,sure Stuart .
MOT,do you wanna read your book ?
MOT,Stuart picks up the book .
MOT,you gonna open it ?
MOT,you opened the book Stuart .
MOT,and we'll look at the pictures .
MOT,you hold the book .
MOT,see the pictures ?
MOT,see the shoes .
MOT,shoes .
MOT,and the brush .
MOT,to brush your hair .
MOT,"Stuart , see the spoon ."
MOT,and the fork and the dish .
MOT,so you can eat .
MOT,and the cup to drink .
CHI,drink [/?] drink .
CHI,drink [/?] drink .
CHI,drink .
MOT,Stuart .
MOT,look it's a clock .
MOT,what does the clock do ?
CHI,tick tock .
MOT,that's right .
MOT,goo [/?] +/.
CHI,okay .
CHI,okay .
CHI,hi .
CHI,hi .
CHI,xxx .
MOT,put your hands down Stuart .
CHI,hand down .
MOT,look at me .
CHI,mama .
MOT,touch your knees .
CHI,touch your knee .
MOT,knees .
CHI,touch your knee .
MOT,Stuart .
MOT,touch your teeth .
MOT,touch your teeth .
MOT,touch your knees .
CHI,touch your knee .
MOT,touch your eyes .
CHI,touch your eye .
MOT,okay .
MOT,you're quiet now .
MOT,do you wanna read the book ?
CHI,yeah .
MOT,see the ball ?
CHI,yeah .
MOT,we play catch with the ball .
CHI,catch the ball .
MOT,and the drum .
MOT,we bang .
CHI,"<bang , bang> [/?] bang ."
MOT,with the drum .
MOT,and the blocks .
MOT,make a tower .
CHI,tower .
MOT,"sure , that's nice ."
MOT,"Stuart , do you wanna read the book ."
MOT,"say , no ."
CHI,no .
MOT,okay .
MOT,here's Cookie_Monster .
CHI,cookiemon [/?] +/.
MOT,"Stuart , let's take them out ."
MOT,out .
MOT,you take it out .
CHI,take it out .
MOT,good .
CHI,xxx .
MOT,open it up .
MOT,there you go .
CHI,xxx .
MOT,put them in .
MOT,goes over here .
MOT,good boy .
MOT,oop [/?] you pushed it in .
MOT,that's a heart .
MOT,you gonna push the heart in ?
MOT,good boy Stuart .
MOT,you have the star .
MOT,star goes in .
MOT,make him eat it up .
MOT,he ate them all up .
MOT,where are they ?
CHI,xxx .
MOT,they're in there .
MOT,there they are [% uc] .
CHI,two .
CHI,want two .
MOT,what do you want ?
CHI,two .
CHI,"mama , I want candy ."
MOT,"no , I don't have any ."
MOT,not right now .
CHI,want candy .
CHI,I want +/.
CHI,no bad .
CHI,no .
CHI,xxx .
CHI,pee_pee toilet .
CHI,toilet .
CHI,"<toilet , toilet> [/?] toilet ."
CHI,"<toilet , toilet , toilet> [/?] toilet ."
CHI,toilet .
CHI,toilet [/?] toilet .
CHI,toilet [/?] toilet .
CHI,toilet .
CHI,toilet .
MOT,Stuart .
MOT,look at me .
MOT,touch your head .
CHI,touch your head .
CHI,touch your +/.
CHI,touch your head .
MOT,look at me .
MOT,touch your knees .
CHI,touch your knees .
MOT,good boy .
MOT,touch your shoulders .
CHI,touch your shoulder .
MOT,"okay Stuart , you're quiet now ."
MOT,do you wanna play your drum ?
CHI,yeah .
MOT,here you go .
MOT,you gonna hit the cymbals ?
MOT,bang .
MOT,you're banging on the drum .
CHI,"<bang , bang> [/?] bang ."
CHI,candy .
MOT,playing nice .
MOT,playing the cymbal .
MOT,Stuart's playing with his drum .
MOT,"<bang , bang> [/?] bang ."
CHI,candy ?
MOT,how about a piano ?
MOT,have the piano .
MOT,play the piano .
CHI,piano .
MOT,Stuart .
MOT,look .
MOT,do you wanna play the piano ?
CHI,no .
MOT,okay .
CHI,piano .
CHI,piano mama .
CHI,toy .
CHI,my toy .
CHI,toy .
CHI,my toy .
CHI,no .
MOT,you're playing with your toys Stuart .
CHI,want toy .
CHI,toy .
MOT,which [/?] what do you want ?
MOT,what toy ?
CHI,yeah .
MOT,what do you want ?
CHI,candy .
