participant,sentence
MOT,"yeah , come on , let's go over and talk to Helen for a few minutes ."
CHI,nah [/?] .
MOT,"yeah , come on ."
CHI,don't do that .
MOT,"come on , let's come on over here ."
MOT,look what we have here .
MOT,Helens has [/?] a nice gift for you .
MOT,let's see what it is [% uc] .
MOT,come on .
CHI,no .
MOT,"and then af [/?] when Helen leaves , we can watch Return_Of_The_Jedi ."
CHI,I don't care .
MOT,alright ?
MOT,come on over here .
CHI,I don't care .
MOT,come and sit .
MOT,sit with mom .
CHI,I don't care .
MOT,come on and sit with momma .
CHI,I don't care .
MOT,take a deep breath and relax .
MOT,come on .
MOT,"here , Helen's not leaving now ."
MOT,alright ?
MOT,we're gonna stay inside .
MOT,"Jack , close the door ."
MOT,come on let's go .
MOT,in the house .
MOT,so much for doing what you're told ?
CHI,"no [/?] , no ."
MOT,"I know , Jack ."
CHI,xxx .
MOT,Jack .
MOT,xxx after Helen leaves .
CHI,xxx no .
MOT,"okay , after Helen leaves ."
CHI,it's up there .
MOT,xxx .
MOT,"listen to mama talk , alright ?"
MOT,listen .
CHI,no .
MOT,xxx okay ?
MOT,"just relax , okay ?"
CHI,no .
MOT,no needta get upset .
MOT,just relax .
MOT,xxx .
CHI,no .
MOT,relax and take it easy .
CHI,don't .
MOT,let's just go and open the present .
CHI,no .
MOT,"okay , come on ."
MOT,let's see what Helen brought us .
MOT,let's go .
CHI,no .
MOT,come on .
CHI,"&a:h [/?] oh , ."
MOT,"come on , you haven't seen Helen in a long time ."
CHI,no .
MOT,you haven't seen Helen and you don't know Theresa .
MOT,you haven't seen her .
MOT,"alright , we're just gonna sit here for a little while ."
CHI,no .
MOT,and I was [/?] gonna tell you +/.
MOT,why don't you tell Helen where you are going in a couple of weeks .
CHI,no .
MOT,"<are we gonna get> [/?] , are [/?] we gonna drive to Logan airport ?"
MOT,and then we're gonna get on a plane and then we're gonna fly fly up in the air and where we gonna go ?
CHI,Walt_Disney .
MOT,to where ?
CHI,tonight .
MOT,where we gonna go ?
CHI,"to [/?] &-um [/?] , next month ."
MOT,"next month , we're gonna go and fly up in the air , in that airplane ."
MOT,"and [/?] and , where we gonna go ?"
CHI,in the car .
MOT,"in the car , and go to the airport and fly up in the sky and then where we gonna go to ?"
CHI,down .
MOT,and .
MOT,where are [/?] we gonna go ?
MOT,to Walt +/.
CHI,I don't wanna go up in the plane .
CHI,I wanna go in the car .
MOT,I thought you wanted to go to Walt_Disney_World ?
CHI,I wanna go in the car .
MOT,and see all the characters ?
MOT,"you can get in a car down there , down in Florida ."
MOT,do you wanna do that ?
CHI,no .
MOT,do you wanna go on all the rides ?
MOT,go on Space_Mountain and see all [/?] all the characters down there ?
MOT,"oh , boy , that looks great ."
CHI,yeah .
MOT,what's that Jack ?
