participant,sentence
MOT,here's the farm .
MOT,here .
MOT,can you set this up Rick ?
MOT,here .
CHI,I want Arnold .
MOT,"Rick , look ."
MOT,look .
CHI,I want +/.
MOT,"look , set the farm up ."
CHI,"<one , two , three , four> [/?] ."
MOT,good boy .
CHI,are you opening <the door> [/?] the door ?
CHI,are you opening ?
MOT,what else ?
MOT,"Rick , where's the sheep ?"
CHI,the sheep can not go in the house .
MOT,he's going in the house .
MOT,he's up in the hayloft .
MOT,see the hay ?
CHI,xxx the house out .
MOT,where does he belong ?
CHI,"mommy , gonna try again ?"
MOT,there goes the dog .
MOT,what's the doggie doing ?
CHI,in [/?] in the house .
MOT,he's in the house and the +/.
CHI,I got egg fall .
MOT,what ?
CHI,broke it .
CHI,egg fall .
CHI,a egg .
CHI,I close it .
MOT,"you closed the doors , good boy ."
MOT,"Rick , let's set up the fence ."
MOT,here .
CHI,are you open it ?
MOT,there goes the chicken .
MOT,putting all the animals up in the hayloft .
MOT,"Rick , what are you doing ?"
CHI,I putting the animals .
MOT,<what are you> [/?] where are you putting them ?
CHI,I put in the farm .
MOT,"in the farm , good boy ."
CHI,away [/?] away .
MOT,"okay , let's set up the fence ."
CHI,a rooster .
MOT,"oh , the rooster too ."
CHI,rooster .
MOT,what are you doing Rick ?
MOT,"Rick , look ."
CHI,I playing farm .
MOT,you're playing with the farm .
MOT,good boy .
MOT,that's nice talking .
CHI,xxx .
CHI,all_gone .
MOT,you shut the doors .
CHI,xxx .
MOT,"Rick , I'm gonna set up this fence ."
MOT,"good boy , you're doing a good job ."
MOT,you taking the fence apart .
MOT,"Rick , look ."
CHI,"fence , take apart ."
MOT,you're taking it apart .
MOT,good boy .
MOT,what are you gonna make ?
MOT,"Rick , what are you making ?"
CHI,make .
MOT,Rick look .
MOT,what are you making ?
CHI,making .
CHI,making .
CHI,fence .
CHI,put the fence in .
MOT,"oh , you're putting it in ."
CHI,through the door .
MOT,you put it in the door .
MOT,now you can't shut the door .
CHI,I fence pull apart .
CHI,apart .
MOT,you pulled it apart .
CHI,pull .
MOT,now you're fixing it .
MOT,"there , fence goes around the barn , huh [/?] ?"
MOT,"looks nice , good boy ."
MOT,"honey , that looks nice ."
MOT,you're doing a good job .
MOT,looks good Rick .
MOT,what else ?
MOT,what's this Rick ?
CHI,a horse .
MOT,no .
MOT,"Rick , what's this ?"
CHI,a cow .
MOT,a cow .
MOT,that's right .
MOT,where does the cow go ?
MOT,he's walking over .
MOT,where are you gonna put him ?
CHI,put him the farm .
MOT,put him in the farm .
MOT,good boy .
MOT,you fixing his legs ?
MOT,he's gonna walk over to the fence .
MOT,there he is .
MOT,what's this Rick ?
CHI,<a hor> [/?] a horse .
MOT,a horse .
MOT,good boy .
MOT,he's walking over with the cow .
MOT,good boy .
MOT,"Rick , what else ?"
CHI,i [/?] I work on the house .
MOT,<you're gonna> [/?] with the ladder ?
MOT,you put the ladder in the house ?
MOT,"Rick , how about the cowboys ?"
MOT,where do they go ?
MOT,they're gonna ride .
MOT,where are they gonna ride ?
CHI,put the tub in .
MOT,"oh , the tub ."
MOT,what's that for ?
MOT,what do you put in the tub ?
CHI,drink some milk .
MOT,milk for the horse to drink .
MOT,"oh , those horses like milk , Rick ?"
CHI,drink a milk .
CHI,a cup .
MOT,"as a cup , yeah ."
MOT,is the horse thirsty ?
MOT,what's the horse doing Rick ?
CHI,xxx .
CHI,"that , put a house ."
MOT,"Rick , look ."
MOT,what does the horse do ?
CHI,drinking a milk .
MOT,he's drinking the milk .
MOT,how many horses Rick ?
MOT,count them .
CHI,"<one , two> [/?] ."
MOT,good boy .
MOT,two horses and two cowboys .
MOT,that's nice .
MOT,there's another horse .
MOT,he's riding over .
MOT,how many horses now Rick ?
CHI,"<one , two , three , four> [/?] ."
MOT,"no , count them again ."
CHI,"<one , two three> [/?] ."
MOT,"good boy , three horses ."
CHI,"<one , one> [/?] ."
MOT,three horses and two cowboys .
MOT,you taking the animals out ?
MOT,"yeah , there goes another one in ."
MOT,what about these animals Rick ?
