participant,sentence
MOT,xxx .
CHI,Cookie_Monster .
MOT,"well , <can I put him in> [/?] can I give him a ride ?"
CHI,ah [/?] no .
MOT,where's the table and chairs ?
MOT,what are you doing ?
CHI,let's fix the bed .
MOT,"oh , okay ."
MOT,"oh , ."
CHI,where Ernie xxx bed .
MOT,where's Ernie going ?
CHI,to bed .
MOT,is he tired ?
CHI,yeah .
MOT,what's the matter ?
CHI,Ernie .
CHI,Cookie_Monster's going bed .
CHI,"good_night , everybody ."
MOT,"oh , good_night ."
CHI,I'll see you tomorrow .
MOT,what about Big_Bird ?
CHI,Big_Bird I'll put you bed .
MOT,where's Big_Bird ?
MOT,"oh , it's time for Big_Bird to eat supper ."
MOT,where is he ?
CHI,"here , put and eat ."
MOT,there he is .
CHI,place to sit .
MOT,let's do it right here .
MOT,"oh , nice !"
CHI,chair .
CHI,it's time for breakfast .
MOT,are you making breakfast ?
MOT,"what are you doing , roger ?"
CHI,setting a chair .
CHI,Cookie_Monster is +/.
CHI,it's time for ride a car .
CHI,Ernie .
MOT,what's Cookie_Monster doing ?
CHI,sitting down .
MOT,"oh , good ."
MOT,he's a good boy .
CHI,sit up and eat .
MOT,you tell him .
CHI,"sit up and eat or have time+out , Cookie_Monster ."
MOT,he hasta eat all his dinner .
CHI,"oh , get back here , Cookie_Monster !"
CHI,"come back here , Cookie_Monster !"
MOT,come back here .
CHI,come back here .
MOT,come on +/.
MOT,"roger , come here please ."
CHI,"come back here , Cookie_Monster ."
CHI,come back here .
CHI,sit down and eat .
CHI,"you sit down and eat , or have time+out again ."
MOT,"that's right , you tell him ."
CHI,"Cookie_Monster , go time+out again ."
MOT,oop [/?] .
CHI,sit in against the wall .
CHI,right here .
CHI,don't behave again .
CHI,"oh , Kathy ."
MOT,sit down by mommy .
MOT,"<hey , hey> [/?] turn around this way , this way ."
MOT,that's it .
MOT,that's nice sitting .
MOT,fold your hands .
MOT,good boy .
MOT,that's nice sitting .
CHI,"you wanna watch the video , Kathy and Ann ?"
MOT,we can watch the video later .
MOT,"roger , what did you do in school today ?"
CHI,&-um [/?] ah [/?] Ann come into school .
MOT,"ah [/?] that's right , Ann came to school ."
MOT,"but what did you do with Jane , in school today ?"
CHI,I do some work and [/?] for Jane .
CHI,I have gum .
MOT,you had gum ?
CHI,"oh , give me hug ."
MOT,"oh , okay ."
MOT,did you do good work for Jane ?
CHI,yeah .
MOT,what kind of work did you do ?
CHI,&-um [/?] marshmallow .
MOT,did you do coloring ?
CHI,yeah .
MOT,you did ?
CHI,"oh , ."
MOT,roger .
CHI,present !
MOT,what do you say to Helen ?
CHI,"thank you , Helen ."
CHI,xxx open it .
