participant,sentence
MOT,Laura and who else ?
MOT,auntie +/.
CHI,Mary .
MOT,right !
MOT,that was good .
MOT,very [/?] very good .
CHI,bye Mary .
MOT,that's right .
MOT,we said goodbye to Auntie_Mary just a little while ago huh [/?] ?
CHI,don't be [/?] a baby .
MOT,"and we said we'll see you real soon , we'll come down and visit ."
CHI,laugh .
CHI,we laugh .
MOT,you laughed at the show .
MOT,you had lots_of fun .
CHI,boy !
MOT,and they slept over last night .
MOT,easy with the camera honey .
MOT,Jack .
MOT,"Jack , did you say thank you to Helen ?"
CHI,thank you Helen .
MOT,"ohboy [/?] , what does that say , Jack ?"
MOT,what's the name of that ?
CHI,Garfield .
MOT,Garfield .
MOT,and what's that say right there ?
CHI,<big fat hairy deal> [/?] .
MOT,yeah !
MOT,"Jack , do you like Garfield ?"
MOT,do you like Garfield ?
CHI,yeah .
MOT,yeah ?
MOT,"Jack , what's right here ?"
MOT,what's this ?
CHI,dog .
MOT,wanna pick the dog up and put him over here and the rug ?
CHI,Dena .
MOT,is that his name ?
CHI,Dena .
CHI,xxx .
MOT,"you might be right , I don't know ."
CHI,xxx .
MOT,you can make a +/.
MOT,see the dog sitting over there in the corner over there ?
CHI,argh [/?] .
MOT,"yeah , and that's what it says , argh ."
MOT,gonna put some little mice in the room .
CHI,argh is argh .
MOT,that's right .
MOT,and what does this say up here ?
CHI,argh [/?] .
MOT,right .
MOT,put that on there .
CHI,argh .
MOT,can you put Garfield chasing the little mouse in the room ?
MOT,see how Garfield's chasing that little mouse .
MOT,"I have nails , Jack ."
MOT,you want some help ?
CHI,one .
MOT,and what's that ?
CHI,kite .
MOT,"no , that's +/."
CHI,kite .
MOT,that's &-um [/?] a ball of string .
MOT,can you say that ?
MOT,that's string ?
CHI,a ball of string .
MOT,right .
MOT,and what's that ?
MOT,what's this up here ?
CHI,&a:h [/?] .
MOT,what's this right there ?
CHI,&a:h [/?] .
MOT,"no , right there ."
CHI,cream .
MOT,what is it ?
CHI,ice_cream .
MOT,"right , an ice_cream ."
CHI,<not by the hair of your chinnychinchin> [/?] .
MOT,an ice_cream cone .
MOT,does Jack like ice_cream cones ?
MOT,does Jack like ice_cream cones ?
MOT,say yes .
CHI,okay .
MOT,and what does this say down here ?
MOT,Jack .
MOT,Jack .
MOT,what's that say right there ?
MOT,and a little teddy_bear right there .
MOT,"and what's this , Jack ?"
MOT,Jack ?
MOT,what's this over here ?
MOT,Jack .
MOT,Jack .
MOT,look at mama .
MOT,look .
MOT,what's this right here ?
MOT,what's that ?
MOT,do you know what this is ?
MOT,what's this ?
MOT,this is a +/.
MOT,can you say flowers ?
MOT,what's this right here ?
MOT,Jack .
MOT,can you say flowers ?
MOT,do you wanna have Garfield chase the little mouse like this right here ?
MOT,see Garfield chasing the mouse ?
CHI,on the road .
MOT,right here there's a little mouse right there .
MOT,Jack .
MOT,there's a little mouse right there .
MOT,two Garfields .
MOT,"Jack , you know what that is right there ?"
MOT,that looks like a turkey leg .
MOT,and that goes in the refrigerator .
MOT,and what's this right here ?
CHI,Garfield .
MOT,that's right and that's his dinner .
CHI,my card son .
CHI,I told you .
MOT,"Jack , what's this right here ?"
MOT,what's that ?
CHI,seat .
MOT,that's right .
MOT,that's a chair .
MOT,does a chair go up in the window ?
CHI,no .
MOT,no .
CHI,get in the seat .
MOT,the chair goes on the +/.
CHI,rug .
MOT,"well , it goes on the floor ."
MOT,in this right here .
MOT,you can put it on the rug there if you want .
MOT,that's good .
MOT,and what's this here ?
CHI,balls .
MOT,what's this ?
CHI,ah [/?] in the hand .
MOT,what does this look like Jack ?
MOT,Jack .
MOT,what's that ?
CHI,tennis .
MOT,right .
MOT,that's good .
CHI,ball .
MOT,"and that's a tennis ball , good ."
MOT,do you wanna put the tennis racquet in Garfield's hand ?
CHI,tennis .
MOT,put the tennis racquet and put it right in his hand .
MOT,yeah .
MOT,and you can put the ball [/?] the tennis ball in his other hand .
MOT,you wanna put the tennis ball in his other hand so then he's has [/?] the tennis racquet and the tennis ball .
MOT,in his little hand right there ?
MOT,"Jack , look ."
MOT,wanna put the tennis ball in his other hand ?
CHI,Nanny_Bartlane .
MOT,Nanny_Bartlane .
MOT,what's Nanny_Bartlane hafta do with this ?
CHI,Bartlane .
MOT,what's this right here ?
MOT,"Jack , what's this right here ?"
MOT,Jack .
MOT,what's that right there ?
CHI,birthday .
MOT,"that's a birthday cake , that's right ."
MOT,and who just had their birthday ?
CHI,xxx .
MOT,who just had their birthday ?
MOT,Jack .
MOT,who just had their birthday ?
CHI,Garfield .
MOT,Jack just had his birthday .
MOT,and how old were you ?
MOT,Jack was +/.
MOT,how old are you Jack ?
MOT,Jack is +/.
CHI,six years old .
MOT,"no , you just turned +/."
CHI,ten .
MOT,"no , look at mama ."
CHI,one [/?] .
MOT,count them .
CHI,"<one , two , three , four , five , six , seven> [/?] ."
MOT,"that's right , you're seven years old , and you just had a birthday and turned seven and we had a birthday cake that we put on the table +/."
CHI,Nikes .
MOT,and everyone sat around and wished Jack a happy birthday .
MOT,that's right .
CHI,birthday .
MOT,Jack come on back .
MOT,Jack come on over here .
MOT,come on over here .
CHI,Helen .
MOT,say hi Helen .
CHI,hi Helen .
MOT,do you wanna +/.
CHI,ah [/?] !
MOT,wanna do flash_cards ?
MOT,Jack let's do these .
CHI,Helen .
MOT,"Jack , tell Helen what's that up there ?"
CHI,r@l [/?] .
MOT,"that's an r@l [/?] , and what's that picture of ?"
MOT,what is that ?
CHI,a bird .
MOT,a bird and what does a bird do ?
MOT,an owl goes <hoot hoot> [/?] that's right .
MOT,you know what this is right here ?
CHI,pants .
MOT,"well , that's a skirt ."
CHI,skirt .
MOT,that's a dress .
CHI,on .
MOT,what is that ?
CHI,ladder .
MOT,a ladder .
MOT,and what do you do with a ladder ?
CHI,xxx .
MOT,"Jack , what does daddy do with the ladder ?"
CHI,xxx .
MOT,Jack .
MOT,time to talk to mama .
CHI,hi .
MOT,no talking to yourself .
MOT,what does that say ?
MOT,I mean what do you do with the ladder ?
CHI,you climb .
MOT,that's right .
MOT,that's good and what's that a picture of right there .
CHI,lion .
MOT,a tiger .
CHI,xxx .
MOT,that's a tiger .
MOT,see the stripes ?
CHI,look like Daniel_Tiger .
MOT,does he look like Daniel_Tiger ?
MOT,from Mister_Rogers_Neighborhood .
MOT,that's right .
MOT,do you know what this is up here ?
CHI,g@l [/?] .
MOT,that's the letter g@l [/?] that's right .
MOT,do you know what that's a picture of Jack ?
MOT,Jack .
MOT,look at mama .
MOT,what's that a picture of ?
MOT,what's that ?
CHI,dolly .
MOT,it looks like a doll but it's a gingerbread [/?] gingerbread man .
CHI,gingerbread .
MOT,and what's this down here ?
CHI,giraffe .
MOT,what is it ?
CHI,a giraffe .
MOT,"a giraffe , that's right ."
MOT,and what's that a picture of ?
CHI,orange .
MOT,what's that a picture of ?
CHI,fire .
MOT,"fire , that's right ."
MOT,and what are these right here ?
CHI,ice .
MOT,"that's right , those are ice_cubes ."
MOT,does Jack know what this is ?
MOT,Jack .
MOT,look at mama .
MOT,what's that ?
MOT,what's that ?
CHI,bee .
MOT,a bee .
MOT,what does a bee say ?
MOT,what does a +/.
MOT,that's right .
MOT,that's good .
MOT,what are those ?
MOT,what are these right here ?
MOT,Jack .
MOT,what's this a picture of ?
MOT,what's this a picture of ?
CHI,toes .
MOT,"there are toes there , yeah ."
MOT,those are feet .
MOT,can you say feet ?
MOT,Jack .
MOT,can you say feet ?
CHI,yeah .
MOT,"oh , yeah !"
MOT,say feet .
MOT,okay .
MOT,I know you can say this .
CHI,"oh , ."
MOT,Jack what's this ?
CHI,f [/?] .
MOT,"that's the letter f [/?] , and what's that a picture of ?"
CHI,fish .
MOT,a fish .
MOT,and what's that ?
CHI,four .
MOT,that's right .
MOT,that's the number +/.
CHI,and Fred xxx .
MOT,say that again .
CHI,Fred .
MOT,"oh , for Fred ."
MOT,"f [/?] is for Fred , like Uncle_Fred ."
MOT,that's right .
CHI,Fred .
CHI,Fred .
MOT,do you know what that is ?
CHI,wheel .
CHI,whiskers .
MOT,that's a wheel .
MOT,do you know what this is up here ?
MOT,you might not +/.
CHI,whistle .
MOT,a what ?
CHI,whistle .
MOT,a whistle .
MOT,good .
MOT,that's a whistle .
MOT,that's very good .
CHI,he sing .
MOT,you're gonna sing a little song for us ?
MOT,you like +/.
CHI,Scooby_Doo .
MOT,Jack likes to sing Scooby_Doo .
MOT,that's right .
MOT,Scooby Scooby_Doo [/?] .
MOT,what's this a picture of Jack ?
CHI,dog .
MOT,that's a picture of a +/.
CHI,dog .
MOT,a dog .
MOT,and what's this ?
CHI,doll .
MOT,a doll .
MOT,that's good .
MOT,what's that ?
MOT,do you know what that is ?
MOT,Jack .
MOT,look at that .
CHI,r@l [/?] .
MOT,that's <a r@l> [/?] .
MOT,do you know what +/.
CHI,<a r@l> [/?] .
MOT,that's a scarf .
MOT,can you say scarf ?
CHI,scarf .
CHI,scarf .
MOT,good .
CHI,scarf .
MOT,do you know what this is right here ?
MOT,easy with that sweetheart .
MOT,you really can't touch that .
MOT,okay ?
MOT,do you know what this is right here ?
CHI,r@l [/?] .
MOT,"no , what's that a picture of ?"
CHI,scarf .
MOT,that's a scarf .
CHI,r@l [/?] .
MOT,and what's down here ?
CHI,n@l [/?] .
MOT,what's that ?
MOT,that's a barn .
MOT,can you say a +/.
CHI,barn .
MOT,barn ?
CHI,nannybarn [/?] Nanny_Bartlane .
MOT,good !
MOT,Nanny_Bartlane .
MOT,"well there's an ar [/?] in Bartlane , so +/."
MOT,that's good .
MOT,okay .
MOT,what's that Jack ?
CHI,r@l [/?] .
CHI,nightmared@n .
MOT,"no , what's that right there ?"
CHI,<o@l r@l> [/?] .
MOT,that isn't <o@l r@l> [/?] but what's +/.
CHI,nightmared@n .
MOT,what is it ?
CHI,nightmared@n .
MOT,"well , what's this a picture of ?"
CHI,picture [x 2] nightmare .
MOT,what is that a picture of ?
CHI,fork .
MOT,right Jack !
MOT,that's good !
MOT,and what's this a picture of ?
MOT,what's that ?
MOT,what's that right there ?
MOT,that's a picture of a +/.
CHI,bo [/?] boat .
MOT,that's a horn .
CHI,horn .
MOT,right .
CHI,Nanny_Bartlane .
MOT,"see look_it , horn ."
