participant,sentence
MOT,can I do one ?
CHI,yes .
CHI,Brett do .
CHI,have the big yellow one .
CHI,give the +/.
CHI,mommy .
CHI,mommy .
MOT,what Brett ?
CHI,can I give the big yellow one to me ?
MOT,can I have the big yellow one .
CHI,can I have big yellow one to me .
MOT,yeah .
MOT,we're gonna get the blue out first .
MOT,we're gonna get the blue stuff out first .
MOT,and then you can play with <the color> [/?] the color yellow .
MOT,do you like this toy ?
CHI,yes .
MOT,who gave this to you ?
CHI,I gave this to me .
MOT,no .
MOT,who gave it to you ?
CHI,you +/.
CHI,mommy gave this to me .
MOT,nope .
MOT,Shannon .
CHI,Shannon gave this to me .
MOT,that's right .
MOT,okay .
MOT,we're gonna make +/.
MOT,look_it .
MOT,look_it Brett .
MOT,we're gonna make three blue dots .
MOT,"oh , what a nice thing you made ."
CHI,three blue +/.
MOT,push it through .
MOT,yeah .
CHI,I don't want it to break .
MOT,good Brett .
CHI,I don't want the machine to break .
CHI,it broke .
MOT,"oh , look at that br [/?] +/."
MOT,whoa [/?] .
MOT,look at that Brett .
CHI,look at that .
MOT,what are we gonna do with this ?
CHI,I wanna play with the [/?] the +/.
CHI,I wanna play with the [/?] the +/.
MOT,what are we going to make ?
MOT,look at me .
CHI,I'm gonna make the +/.
MOT,what are we gonna make ?
CHI,these .
MOT,you wanna make swirls ?
CHI,yes .
CHI,want three swirls .
MOT,alright .
MOT,let me see you make a swirl .
CHI,xxx .
MOT,I'll show you .
MOT,watch .
MOT,see ?
MOT,put it in there .
MOT,and turn it around .
MOT,like +/.
MOT,whoops [/?] .
CHI,it breaked .
MOT,we'll fix it .
CHI,I don't want it to be broken .
MOT,okay .
MOT,we'll fix it .
MOT,okay .
MOT,let me see if you can make the last swirl .
MOT,copy .
MOT,look at this swirl .
CHI,I don't wanna copy the letters .
MOT,those aren't letters .
MOT,those are swirls .
CHI,mommy .
MOT,"here , I'll help you ."
CHI,mommy .
MOT,what Brett ?
CHI,can you open it and hafta hold the big one to me ?
MOT,what Brett ?
CHI,wanna hold it to me .
MOT,talk right .
CHI,mommy .
MOT,what Brett ?
CHI,can I hafta me ?
CHI,can I hafta me ?
MOT,what do you want Brett ?
CHI,I want the big play_dough to me ?
CHI,I wanna give it .
MOT,I want +/.
CHI,to give it .
CHI,can you open it ?
MOT,good talking .
CHI,open .
MOT,can you open it for me ?
CHI,yes .
MOT,no .
CHI,can you open it +/.
CHI,can you open it for me ?
MOT,yes .
MOT,good talking .
MOT,maybe not .
MOT,gee whiz look_it .
MOT,whoa [/?] .
MOT,here's a nice big yellow one .
MOT,do you wanna put another design in ?
CHI,no thanks .
MOT,no thanks ?
MOT,do you want a new design in here ?
MOT,Brett .
MOT,what are you doing ?
CHI,I'm playing .
CHI,that bigger .
CHI,want xxx .
CHI,want the knife .
CHI,want the knife .
CHI,mommy .
CHI,mommy .
MOT,look at me .
CHI,mommy .
MOT,what Brett ?
CHI,where is the plastic knife ?
MOT,I think it's in the yellow box .
MOT,good talking .
MOT,bring the yellow box over here Brett .
CHI,gonna have a biggest plastic knife .
MOT,Brett ?
MOT,where is the yellow box ?
CHI,over there .
MOT,over where ?
CHI,where yellow box ?
MOT,Brett ?
MOT,where is the big yellow box ?
CHI,over there .
MOT,where ?
CHI,mommy ?
MOT,what ?
CHI,where is the yellow box ?
MOT,Brett ?
MOT,do you know where the yellow box is ?
CHI,over there .
MOT,no .
MOT,I +/.
CHI,I don't know .
MOT,where's the yellow box ?
CHI,I don't know .
MOT,okay .
MOT,good .
MOT,it's right there .
CHI,can I have a plate ?
CHI,thanks .
MOT,you're welcome .
CHI,don't repeat you're welcome .
CHI,no thanks .
CHI,thanks .
MOT,you're welcome .
CHI,thank you .
CHI,thanks .
MOT,you're welcome .
MOT,good boy .
CHI,I don't want the no .
MOT,okay .
MOT,we're gonna make +/.
MOT,let's make a different shape .
MOT,"oh , ."
MOT,let's make all the little +/.
MOT,do you wanna make +/.
MOT,Brett ?
MOT,you wanna make all the little circles ?
CHI,yes .
CHI,get the big .
MOT,let's make a bunch of little circles .
CHI,"no , I don't wanna work with Peggy ."
MOT,Peggy's not coming here today .
CHI,Peggy .
MOT,Peggy only came for your birthday .
MOT,what did peg +/.
MOT,why did Peggy come ?
CHI,to your birthday .
MOT,no .
MOT,to +/.
CHI,my birthday .
MOT,that's right .
MOT,why did Peggy come ?
MOT,Peggy came to my birthday party .
CHI,Peggy came to my birthday party .
MOT,why did Peggy come ?
CHI,Peggy came to my birthday party .
MOT,that's right .
MOT,what color's this ?
CHI,white .
MOT,what color's this play_dough ?
CHI,white .
CHI,yellow .
MOT,right .
CHI,xxx .
MOT,I want that .
CHI,I don't want that .
MOT,I do .
MOT,I want it .
MOT,what are you making ?
CHI,the bumps .
MOT,I am +/.
CHI,making the play_dough .
MOT,are you making a shape with the play_dough ?
CHI,yes .
MOT,who's coming to see you today ?
CHI,Peggy .
MOT,no .
MOT,who's coming to visit today ?
CHI,Marshall's coming .
MOT,Marshall's already here .
CHI,nana .
MOT,nana is coming to see you .
MOT,nana and Georganne .
MOT,and Tory .
MOT,and Annette .
MOT,look_it Brett .
MOT,look at it coming .
MOT,"oh , ."
CHI,wanna hold it .
MOT,wait a minute .
MOT,my turn .
MOT,I like this .
MOT,I like this .
MOT,what does it look like ?
CHI,these .
MOT,looks like +/.
CHI,circles .
MOT,hair .
MOT,"kinda looks like hair , doesn't it ?"
CHI,want the hair .
CHI,wanna hold the hair .
MOT,I +/.
CHI,I want the hair .
MOT,"oh , no ."
MOT,don't put it on your head .
MOT,no .
CHI,that's a hair .
MOT,no .
MOT,it looks like hair .
MOT,it's clay .
MOT,just looks like +/.
MOT,looks like spaghetti .
MOT,let's make spaghetti .
MOT,let's make spaghetti .
MOT,see ?
CHI,don't want spaghetti .
MOT,yeah .
MOT,"yeah , we're gonna make it look like spaghetti ."
MOT,you crushed it all up .
MOT,now I hafta make some more .
MOT,we're gonna make some spaghetti .
MOT,and blue meatballs .
CHI,mommy ?
MOT,yes Brett .
CHI,can I go outside ?
MOT,in a little while .
CHI,don't bend the knife .
MOT,no .
MOT,don't do that .
MOT,play with it right .
MOT,"Brett , how old are you ?"
CHI,I'm six years old .
MOT,good .
MOT,where do you live ?
CHI,I live in cape .
MOT,no you don't .
CHI,I live in cod .
MOT,where do you live ?
CHI,I live at the +/.
CHI,I live at the store .
MOT,no you don't .
CHI,I live at that .
MOT,I live in Marshfield .
MOT,where do you live Brett ?
CHI,I live at Marshfield .
MOT,I live in Marshfield .
CHI,I live in Marshfield .
MOT,Brett .
MOT,where do you live ?
CHI,I live in Marshfield .
MOT,good talking .
MOT,that's right .
CHI,I don't wanna do some work .
MOT,it's not work Brett .
MOT,that's just good talking .
CHI,<i wanna> [/?] I don't wanna talk to you !
MOT,"oh , well ."
CHI,mommy .
CHI,mommy .
CHI,mommy .
MOT,what Brett ?
CHI,I don't wanna talk to you .
MOT,"oh , ."
MOT,look at the spaghetti .
MOT,here comes the spaghetti .
CHI,I don't wanna talk to you !
CHI,don't talk .
CHI,you .
MOT,get it together enough for that don't you ?
MOT,when you wanna protest something .
MOT,xxx .
CHI,the hair .
CHI,it's a big hair .
CHI,big hair .
MOT,this is gonna be spaghetti .
CHI,I don't want it to be spaghetti .
MOT,that's mine .
CHI,&-um [/?] Brett .
MOT,no make it +/.
CHI,yours .
MOT,that's right .
MOT,make your own .
CHI,I don't want yours .
MOT,shh [/?] look_it Brett .
MOT,<let's> [/?] let's make a dish for the spaghetti .
MOT,with the blue play_dough .
MOT,Brett .
CHI,mine .
MOT,give that to me .
MOT,Brett .
MOT,give that to me .
CHI,mine .
MOT,sit up here .
CHI,mommy .
CHI,I don't want Richard .
MOT,Brett ?
MOT,Brett ?
MOT,can you make circles with your play_dough ?
MOT,stinker .
CHI,stinker .
MOT,who's a little stinker ?
CHI,I'm a little stinker .
MOT,yes .
MOT,you are .
MOT,who ruined mommy's spaghetti ?
CHI,mommy .
MOT,who wrecked my spaghetti ?
CHI,you wrecked +/.
MOT,no .
CHI,your spaghetti .
MOT,I wrecked your spaghetti .
CHI,I wrecked your spaghetti .
MOT,who wrecked my spaghetti ?
CHI,you +/.
CHI,I wrecked your spaghetti .
MOT,good talking .
MOT,"but , you did wreck my spaghetti ."
CHI,gonna fix the clay .
MOT,Brett .
MOT,can you do this ?
MOT,can you make a cir [/?] +/.
CHI,I don't wanna do this .
MOT,look_it .
MOT,look_it the nice +/.
MOT,I can make a ball .
MOT,I can make a ball with my clay .
MOT,can you ?
CHI,I don't wanna can you .
CHI,I don't wanna talk to you .
CHI,only when I hafta .
CHI,don't wanna hafta .
MOT,do you wanna go to the amusement park this week ?
CHI,yes .
MOT,what do you wanna do at the amusement park ?
CHI,I'm gonna go on the Whippen .
MOT,look at me .
MOT,I'm gonna ride on the whip .
MOT,what are you gonna ride on in the amusement park ?
CHI,I'm gonna ride on the whip .
MOT,what +/.
CHI,whip .
MOT,look at me .
MOT,what are you going to drive at the amusement park ?
CHI,I'm gonna go in the Whippen .
MOT,what are you gonna drive though ?
MOT,look at me .
CHI,I'm gonna go on the Whippen .
MOT,okay .
MOT,but what else ?
MOT,look_it .
MOT,what are you going to drive drive [/?] when you go to the amusement park ?
CHI,I'm gonna drive at the bumping cars .
MOT,I'm gonna drive the bumper cars .
MOT,that's right .
MOT,when you go to the amusement park .
MOT,Brett listen .
MOT,when you go +/.
MOT,when you go +/.
MOT,look at me .
CHI,xxx .
MOT,when you go to the amusement park what are you gonna go inside ?
CHI,I'm gonna go in the bumper cars .
MOT,but what are you gonna go inside ?
MOT,"but , what's the big orange thing you're gonna go inside ?"
CHI,gonna go in the ferris_wheel .
MOT,you gonna go inside the pumpkin ?
CHI,yes .
MOT,<what are> [/?] what are you gonna go inside when you go to the +/.
CHI,I'm gonna go in the pumpkin .
MOT,yeah .
MOT,what else are you gonna ride on ?
MOT,you gonna ride on the train ?
CHI,yes .
MOT,tell me .
MOT,what else are you gonna ride on at the amusement park ?
CHI,I'm gonna ride +/.
CHI,I'm gonna go on the pumpkin .
MOT,"and then , you're gonna ride on +/."
CHI,the ferris_wheel .
MOT,the ferris_wheel ?
CHI,I'm gonna go on the ferris_wheel .
MOT,are you gonna ride on the helicopters ?
CHI,yes .
MOT,are you gonna slide down the slide ?
CHI,yes .
CHI,I'm gonna +/.
MOT,are you gonna ride on the +/.
MOT,look at me .
MOT,are you gonna ride on the rollercoaster ?
CHI,yes .
CHI,I don't wanna go on the rollercoaster .
MOT,what ?
CHI,I don't wanna go on the rollercoaster .
MOT,okay .
MOT,no rollercoaster .
MOT,are you going to +/.
MOT,look at me .
MOT,what else ?
MOT,is there a train there ?
CHI,no .
MOT,is there a little silver train ?
CHI,yes .
MOT,what are +/.
MOT,look at me .
MOT,what are you gonna do in that train ?
CHI,I'm gonna go to the amusement park .
MOT,and +/.
CHI,I'm gonna go in the helicopter .
MOT,I'm going to the amusement park and I'm going to ride on the rides .
CHI,gonna ride on the rides .
MOT,so tell me .
MOT,where are you going ?
CHI,on the helicopter .
MOT,<i'm going> [/?] I'm going to the amusement park to ride on the rides .
CHI,to ride on the rides .
MOT,I'm go +/.
CHI,I'm going to ride on the rides .
MOT,I'm going +/.
MOT,look_it .
MOT,I'm going to the amusement park to ride on the rides .
MOT,what are you going to do ?
CHI,I'm going to go to the amusement park and [/?] and going on the rides .
MOT,good talking .
MOT,good talking .
MOT,ride on the rides .
CHI,I'm going +/.
CHI,I want amusement park .
MOT,pretty soon .
CHI,the amusement park .
MOT,Brett ?
MOT,who's holding the blue clay ?
CHI,you are holding the blue clay .
MOT,good talking .
MOT,who's holding the blue stick ?
CHI,I'm holding the blue stick .
MOT,yeah .
MOT,and Brett .
MOT,Brett ?
MOT,who's sitting down ?
CHI,we sitting down .
MOT,yeah .
MOT,Brett ?
CHI,I don't want some work .
MOT,Brett ?
MOT,who's sitting down now ?
CHI,we're sitting .
MOT,Brett ?
MOT,look .
CHI,we're sitting down .
MOT,no .
CHI,I'm sitting down .
MOT,okay .
CHI,mommy .
CHI,I don't wanna do we .
MOT,alright we're not gonna do we anymore .
MOT,you're right .
CHI,the cardboard .
MOT,does this bounce ?
CHI,yes .
CHI,I want the clay .
CHI,thanks .
MOT,you're welcome .
CHI,don't repeat you're welcome .
CHI,thanks .
MOT,you're welcome .
MOT,good boy .
CHI,thanks .
MOT,you're welcome .
MOT,good boy .
CHI,xxx .
CHI,thanks .
MOT,you're welcome .
MOT,let's make some blue spaghetti .
CHI,not red spaghetti .
MOT,no .
MOT,wanna make some blue spaghetti .
CHI,want red spaghetti .
MOT,we don't have red play_dough .
CHI,red play_dough's away .
MOT,where's the red play_dough ?
MOT,where's Alfie ?
CHI,over there .
MOT,no .
MOT,where did you leave your Alfie toy ?
CHI,over +/.
MOT,what do you say ?
CHI,thanks .
MOT,a present for Brett .
CHI,play with these new play_dough .
CHI,a new play_dough .
CHI,new +/.
MOT,"oh , what color is the play_dough ?"
CHI,red .
MOT,Brett look at this play_dough .
CHI,look .
MOT,nice red pl [/?] +/.
MOT,"oh , fluorescent ."
MOT,do you wanna make some red ?
MOT,do you wanna make some red shapes ?
CHI,yes .
MOT,okay .
MOT,let's clean this out .
