participant,sentence
MOT,who now ?
CHI,<a a> [/?] a Cookie_Monster .
MOT,what ?
CHI,a Cookie_Monster .
MOT,Cookie_Monster .
MOT,what's he doing ?
CHI,Ernie .
MOT,Ernie .
CHI,a car .
MOT,Rick you're doing that nice and quietly .
MOT,that's good .
MOT,playing nice .
CHI,see I shut this ?
CHI,Sherlock .
MOT,Sherlock Hemlock ?
MOT,good boy .
MOT,did you come to the count yet ?
CHI,yes .
MOT,let's see .
MOT,see if we can find +/.
MOT,"oh , there's the count !"
MOT,lemme see .
MOT,what's he counting ?
MOT,huh [/?] ?
MOT,Rick look .
MOT,can mommy see ?
MOT,Rick look at me .
MOT,Rick .
MOT,can mommy see ?
MOT,"Rick , let me see ."
MOT,ah [/?] that's the count .
MOT,what's he counting ?
MOT,Rick look .
MOT,is he counting numbers ?
CHI,yes .
MOT,"okay , good boy ."
MOT,Rick what are the numbers he's counting ?
MOT,can you count them ?
CHI,one [/?] +/.
MOT,count the numbers .
CHI,"<one , two , three , four , five , six , seven , eight , nine , ten , eleven , twelve , thirteen , fourteen> [/?] ."
MOT,good boy Rick .
MOT,you're counting .
MOT,that's good .
MOT,good job .
CHI,miss a count .
CHI,what are you doing ?
MOT,what happened to the count ?
MOT,is he gone ?
CHI,yes .
MOT,"oh , ."
CHI,it's missing .
MOT,"oh , ."
CHI,<it's> [/?] I have a count .
CHI,it's missing .
MOT,"okay , let's do something else Rick ."
CHI,<i do I go> [/?] I go do this ?
CHI,"oh , do Viewmaster ?"
MOT,"alright , one more ."
MOT,do one more Rick and then we're gonna put it away .
CHI,xxx .
MOT,which one do you wanna do ?
CHI,xxx [/?] a count .
MOT,alright .
CHI,xxx .
MOT,he's on this one too .
MOT,do you wanna see the one with the bats ?
MOT,see ?
MOT,put that one in .
MOT,"Rick , what are you doing ?"
CHI,I put in .
MOT,good boy .
CHI,count .
MOT,Rick what are you doing ?
CHI,"a count , gone ."
MOT,he's gone ?
MOT,that's because you have your hand over the light .
MOT,look .
MOT,now see .
MOT,is he there ?
CHI,yeah .
MOT,what's he doing ?
CHI,light .
CHI,count's all_gone .
CHI,a count is gone .
CHI,I have it .
CHI,a count's gone .
MOT,try this one .
CHI,new stars .
MOT,what do you see in this ?
MOT,see xxx .
MOT,ah [/?] look !
MOT,xxx the stars are on that one .
MOT,see ?
MOT,"Rick , what are you doing ?"
CHI,it's a +/.
CHI,a count's gone !
MOT,Rick look .
MOT,look .
MOT,what's the count doing ?
CHI,"a count , a stars ."
MOT,he's counting stars ?
MOT,Rick look .
MOT,"say , counting stars ."
CHI,counting stars .
MOT,good boy .
MOT,"alright Rick , after that one then we're gonna put those away ."
MOT,then we hafta do something else .
MOT,go ahead .
MOT,Rick no .
MOT,hand [/?] hand down .
CHI,a count .
MOT,put them +/.
CHI,<i took> [/?] I do a light .
MOT,Rick look .
MOT,do the click .
MOT,turn the picture .
CHI,&mm [/?] .
CHI,&mm [/?] .
MOT,good boy .
CHI,&mm [/?] .
MOT,good boy .
MOT,"okay , time to put them in the bag ."
MOT,put it in the bag .
MOT,nice putting away Rick .
MOT,good boy .
MOT,nice and quiet .
CHI,what's Stan ?
MOT,Stan's at work .
CHI,I come back later ?
MOT,yup .
MOT,Rick look .
MOT,what are these ?
CHI,blocks .
MOT,blocks .
CHI,this can [/?] xxx +/.
MOT,"no , Rick ."
CHI,"Rick , there's no touching that ."
MOT,"Rick , look at mommy ."
MOT,that's for grownups .
MOT,there's no touching .
MOT,look at mommy .
MOT,look .
MOT,let's play with blocks Rick .
MOT,look .
MOT,Rick look .
MOT,let's spell your name .
MOT,o@l [/?] .
MOT,what do we need ?
CHI,n@l [/?] .
MOT,we need an r@l .
CHI,I play Muppet_Babies .
MOT,boy you snapped them together .
MOT,that's good .
MOT,okay where's r@l ?
MOT,let's find r@l on here Rick .
MOT,can you find one that says r@l ?
CHI,Rick don't take the paper off .
MOT,does that say r@l ?
CHI,yes .
MOT,no .
MOT,"here's one , look ."
CHI,put away ?
CHI,"put away , later ."
MOT,"Rick , sit down ."
CHI,xxx .
MOT,look .
MOT,there's r@l o@l +/.
MOT,you found n@l !
MOT,snap them together .
MOT,"no , just those [/?] those three ."
CHI,no Rick don't touch .
MOT,what does that say Rick ?
CHI,spells .
MOT,"nope , come here ."
MOT,look .
CHI,I go up ?
MOT,no you needta wait .
MOT,Rick look .
MOT,look at me .
MOT,"Rick , what does that say ?"
MOT,read the word .
CHI,word .
MOT,what is that word ?
CHI,<r@l o@l n@l > [/?] .
MOT,what does it say ?
CHI,n@l [/?] .
MOT,"no , the whole word ."
MOT,what does that word say ?
CHI,word .
MOT,Rick look .
MOT,what does that word say ?
MOT,Rick look .
MOT,Rick [/?] .
MOT,Rick look at me .
MOT,Rick .
CHI,hm: [/?] .
MOT,read the word .
CHI,<n@l o@l> [/?] .
MOT,"no , this way ."
MOT,r@l [/?] +/.
CHI,<r@l o@l n@l> [/?] .
MOT,what does that spell ?
CHI,Rick !
MOT,"Rick , good boy ."
MOT,that's right .
MOT,good boy .
CHI,I put away ?
MOT,"Rick , hand me five ."
CHI,"<one , two , three , four , five> [/?] ."
CHI,five blocks .
MOT,good [/?] that's good boy .
MOT,can you hand me one ?
CHI,one [/?] .
MOT,what'd I say ?
CHI,two [/?] .
MOT,"no , Rick look ."
MOT,hand me one .
CHI,one [/?] +/.
MOT,that's all .
CHI,two [/?] .
MOT,Rick look .
MOT,hand me one .
CHI,one [/?] +/.
MOT,that's all .
MOT,"Rick , look at me ."
MOT,hand me one .
CHI,one [/?] .
MOT,good boy .
MOT,that was good listening that time .
CHI,i [/?] I play .
CHI,Muppet_Babies ?
CHI,color forms .
MOT,"Rick , put the blocks in ."
MOT,Rick what are you doing ?
CHI,I putting away .
MOT,that's good .
MOT,good boy Rick .
CHI,I pick a pineapples .
MOT,did you pick pineapples with Kim ?
MOT,"come here , sit down ."
CHI,a pineapples .
CHI,xxx .
CHI,a not a green one .
MOT,oh good .
CHI,a that one ?
MOT,did you pick a whole bunch ?
CHI,yes .
MOT,yeah that's nice .
CHI,a [/?] that one ?
CHI,I pick a green one .
MOT,green one ?
MOT,"oh , ."
CHI,a [/?] not a real one .
CHI,Rick you turn a fan .
MOT,"Rick , look at me ."
MOT,Rick .
MOT,who's your teacher ?
MOT,do you know ?
CHI,&o [/?] Old_Nab_School .
MOT,"Rick , look ."
MOT,who's your teacher at school ?
MOT,sit down .
CHI,"Rick , don't touch <a xxx> [/?] a school ."
MOT,"Rick , who's your teacher at school ?"
CHI,Diane ?
MOT,no .
MOT,those are your other teachers .
MOT,this summer .
MOT,who's your teacher this summer at school ?
CHI,yes .
MOT,"Rick , look ."
MOT,no .
MOT,Denise .
CHI,Denise .
MOT,"Denise , and who else ?"
CHI,Kim .
MOT,"yeah , good boy !"
MOT,good remembering .
MOT,"and Rick , who else ?"
MOT,put your hands down .
MOT,Rick look .
MOT,who else ?
MOT,ju [/?] +/.
CHI,Juliette .
MOT,Juliette !
MOT,that's a good boy !
CHI,where's Kermit ?
CHI,where's Kermit ?
MOT,Rick look .
MOT,who's in your class ?
MOT,what kids are in your class ?
MOT,hm: [/?] ?
CHI,kids ?
MOT,what are the kid's names ?
CHI,kid's names .
MOT,Ben .
CHI,Ben .
MOT,and who else ?
CHI,Rick !
MOT,"Rick , and who else ?"
CHI,no .
MOT,huh [/?] ?
CHI,Rick a [/?] put train ?
MOT,Rick look .
MOT,who else is in your class ?
CHI,Rick [/?] I put it away ?
MOT,"Rick , look ."
MOT,name the kids .
CHI,name kids .
MOT,what kids ?
MOT,what are their names ?
CHI,kids .
CHI,"done , <choo choo choo choo> [/?] ."
MOT,Rick look .
MOT,Robbie .
MOT,remember Robbie ?
CHI,yes .
MOT,and who else ?
MOT,j [/?] +/.
CHI,Diane .
MOT,j@l [/?] +/.
CHI,joy .
CHI,and Kim .
MOT,"no Rick , look at mama ."
MOT,remember all the kids in your class ?
MOT,there's Rick and Ben and Robbie and jo [/?] +/.
CHI,Jonathan .
MOT,Jonathan .
MOT,good boy .
MOT,who else ?
CHI,Erin .
MOT,"yeah , good boy !"
MOT,and ri [/?] +/.
CHI,Ricky .
MOT,good boy !
MOT,that's right !
MOT,"there's lots_of kids in your class , huh [/?] ?"
MOT,that's good .
CHI,xxx wow [/?] go home .
MOT,"Rick , look ."
MOT,Rick .
MOT,what's the name of your school ?
MOT,huh [/?] what school do you go to ?
CHI,I go a Old_Nab_School .
MOT,the Old_Nab_School .
MOT,good boy Rick .
CHI,have lunch a Old_Nab_School .
MOT,that's good .
MOT,Rick look .
CHI,yeah .
MOT,sit down .
CHI,I have lunch .
MOT,"Rick , what did you take for lunch today ?"
CHI,&-uh [/?] bologna meat .
MOT,good boy .
MOT,and what did you have for dessert ?
CHI,a [/?] a cake ?
MOT,cake .
CHI,"plate , a [/?] throw away ."
MOT,Rick look .
MOT,you know where that cake came from ?
CHI,right .
MOT,<you know> [/?] you know where that cake came from ?
CHI,what ?
CHI,Stan's birthday .
MOT,that's right .
MOT,Stan's birthday .
MOT,Rick look .
MOT,sit down .
MOT,come on .
MOT,Rick where did we go sunday ?
MOT,remember ?
CHI,sunday .
MOT,remember the cook+out ?
CHI,yes .
MOT,what did you do at the cook+out ?
CHI,a green pool .
MOT,you went in the pool .
CHI,a green p [/?] +/.
MOT,sit down .
MOT,put your hands down .
CHI,a green alligator .
CHI,open +/.
CHI,a [/?] Stan a [/?] helped you .
MOT,Stan helped you with that big alligator .
MOT,remember that ?
CHI,"and , alligator , put in the water ."
MOT,you put it in the water .
CHI,"alligator , I fall off ."
MOT,"and you fell off , that's right ."
MOT,sit down .
CHI,"a [/?] alligator , I take it out ."
MOT,"yeah , that was fun ."
CHI,alligator .
MOT,wasn't that fun ?
CHI,alligator will bite you .
MOT,Rick look .
CHI,will bite +/.
MOT,<what did> [/?] what did you wear ?
CHI,wear ?
CHI,bathing+suit .
MOT,your bathing+suit .
MOT,and what else +/.
CHI,"Rick , a [/?] no kid insides ."
MOT,Rick look .
CHI,Rick don't touch a hose .
MOT,what else +/.
MOT,what else did you +/.
CHI,Stan's sprinkles .
MOT,what else did you wear ?
MOT,did you put on a &t [/?] +/.
CHI,bathing+suit .
MOT,a bathing+suit .
MOT,that's right .
MOT,you did .
MOT,you put on a bathing+suit .
CHI,Ben a [/?] taking a ride .
MOT,a p [/?] +/.
MOT,a [/?] taking +/.
MOT,Rick look .
MOT,how about the tube ?
