participant,sentence
MOT,"right , <and what , how> [/?] what do you hafta do to earn this card ?"
CHI,"be good or , happens if I'm loud on my bed ?"
MOT,nothing .
CHI,so close the door .
MOT,yeah .
CHI,happens if I'm loud while the door is closed ?
MOT,we talked about that xxx .
MOT,you wanna write about it ?
MOT,Brett .
CHI,what ?
MOT,you just like to write ?
CHI,no .
MOT,okay .
MOT,"hay [/?] I want you to tell me , did Vicky take you to the play+ground today ?"
CHI,yeah .
CHI,and then I run very fast and then I going [/?] hit the fence and stopped .
MOT,you did ?
MOT,<did you> [/?] did you meet any new kids ?
CHI,"yeah , because +/."
CHI,Ann and Katie .
MOT,you did ?
CHI,and Janet .
CHI,"mommy , can I open up my present [/?] present ?"
MOT,"in a minute , sure ."
MOT,"Brett , keep your feet still ."
CHI,xxx .
MOT,"Brett , <did you meet any> [/?] did you meet any boys ?"
MOT,what were their names ?
CHI,I don't wanna talk to you .
MOT,"I'll put them right here , so you can see them , okay ?"
MOT,so you don't forget .
MOT,did you meet any boys Brett ?
CHI,yeah .
MOT,"<do you> [/?] Brett , do you remember their names ?"
CHI,yeah .
MOT,what +/.
CHI,no .
MOT,"Brett , is it time to play with the strings on your coat ?"
CHI,no .
MOT,what's it time to do ?
CHI,I wanna talk +/.
CHI,I wanna talk to you .
MOT,what's it time to do ?
CHI,talk .
MOT,how ?
CHI,quiet .
MOT,yeah .
MOT,"Brett , <what did you> [/?] what did you play with in the play+ground ?"
CHI,kids .
MOT,were there any toys or anything ?
CHI,yes .
MOT,"Brett , sit up and talk ."
CHI,I don't wanna talk to you .
CHI,I don't wanna talk .
CHI,I don't wanna talk .
MOT,that's what you're doing right now .
CHI,I wanna get it .
MOT,this is what you're earning right now .
CHI,I wanna earn it .
MOT,you wanna earn this one ?
CHI,yeah .
MOT,"then , what do you +/."
MOT,Brett .
CHI,what ?
MOT,what do you hafta do then ?
CHI,be quiet .
MOT,are you behaving well ?
CHI,no .
MOT,how are you behaving ?
CHI,loud .
MOT,and +/.
CHI,bad .
MOT,badly .
CHI,badly ?
MOT,you are gonna have +/.
MOT,<i'll get> [/?] Brett .
CHI,what ?
MOT,you have one more chance .
MOT,"if you yell again , you are gonna earn the bad card , the sad card ."
CHI,I won't get +/.
CHI,you'll get the sauce .
MOT,nothing .
CHI,you'll get the sauce .
MOT,"no , but you get nothing ."
CHI,happens if I'm loud in my bed ?
MOT,"Shanon will have dessert and Shanon will snuggle in her popcorn , and I'll snuggle in her popcorn because I earned my privileges and you will not ."
MOT,and you will feel like this guy right here .
CHI,"and then , <if I'm> [/?] what happens if I'm loud at my bed ?"
MOT,"okay Brett , what would you like to do ?"
CHI,have the sadness .
MOT,you want the sad card ?
CHI,happiness .
CHI,happiness .
MOT,"okay , how ?"
CHI,quiet .
MOT,right Brett .
MOT,would you like to open this up and see what's in it ?
CHI,yeah .
MOT,good boy .
MOT,"<can you come up> [/?] , let's sit to the end here , here ."
CHI,I wanna xxx make designs .
MOT,you can do whatever you want .
MOT,"< you want just> [/?] just draw whatever you want , Brett ."
CHI,"yeah , designs ."
MOT,you want front designs ?
MOT,about taking off +/.
CHI,I wanna take my coat off .
MOT,"Brett , take off your jacket until it's time +/."
CHI,coat off .
CHI,"<i want> [/?] oh , I want +/."
MOT,Brett .
MOT,Brett .
MOT,"put the markers down please , for a minute ."
MOT,"put them down Brett , quietly ."
MOT,Brett .
MOT,quietly put the markers down .
MOT,okay Brett .
CHI,what ?
MOT,do it quietly .
CHI,oh „ I'll practice .
MOT,do it one more time quietly Brett .
MOT,that was nice quiet putting down the markers .
MOT,Brett .
CHI,what ?
MOT,you are inside right now .
MOT,you can put your coat on when it's time to go outside .
CHI,I want it .
CHI,I want it .
MOT,"Brett , stand up ."
MOT,Brett .
CHI,I want a present .
MOT,"Brett , stand up ."
MOT,"Brett , stand up and quietly take off your coat ."
MOT,quietly take your coat off Brett .
MOT,"Brett , stand up quietly ."
CHI,< &a:h> [/?] .
MOT,"Brett , stand up quietly ."
MOT,that's better Brett .
CHI,<happen if I> [/?] +/.
MOT,"I hadta resort to that , but I really have <it better> [/?] +/."
CHI,what happens if I didn't take my coat off ?
MOT,okay Brett .
CHI,what ?
MOT,"you see a nice mix , some nice designs in the paper and tell me about it ."
MOT,"okay , what are we talking about right now , though , Brett ?"
CHI,designs .
MOT,"someone said hello to you , Brett ."
CHI,"hi , Shanon ."
MOT,"actually , that might be kind of nice to see ."
MOT,Brett .
MOT,Brett .
CHI,what ?
MOT,what do you do with your eyes when someone's talking to you ?
CHI,look .
MOT,Brett .
CHI,what ?
MOT,wanna ask Shanon if she'd like to draw with you ?
CHI,no .
MOT,I think Shanon should have a piece of +/.
CHI,I love it too .
MOT,Brett .
CHI,what ?
MOT,"share a piece of paper with Shanon , so she can draw with you ."
CHI,of +/.
MOT,paper .
MOT,Brett .
CHI,what ?
MOT,can Shanon have a piece of your paper ?
CHI,yeah .
MOT,"yeah , tell her +/."
CHI,xxx .
MOT,why don't you tell her ?
CHI,I love you .
MOT,Brett .
CHI,what ?
MOT,why don't you tell her about the paper though ?
MOT,Brett .
MOT,talk to Shanon about the paper .
CHI,I'm making designs .
MOT,unusual pattern for Brett .
MOT,Brett .
CHI,what ?
MOT,look .
CHI,"a snowflake , like a knows [/?] snowflake ."
MOT,"yes , that's like a nice snowflake ."
MOT,can Shanon draw with you ?
CHI,yeah .
CHI,mommy .
MOT,what ?
CHI,what happens if I'm loud and didn't take my coat off or what ?
MOT,I'm not gonna talk about this .
MOT,you know what happens .
CHI,it get bad .
CHI,<you get> [/?] that's pepper .
CHI,can I see it ?
MOT,"no , you don't needta see it because we already talked about it , didn't we ?"
CHI,no we didn't .
MOT,Brett .
CHI,what ?
MOT,did we talk about it ?
CHI,yeah .
CHI,I wonder when I'll have chocolate milk .
MOT,I don't know .
MOT,when do you think you'll have it ?
CHI,I don't know .
CHI,after +/.
MOT,"after what , Brett ?"
CHI,after I'm doing my things .
MOT,what kinds of things you're doing ?
CHI,making designs .
MOT,"all right , let's turn the page ."
MOT,Shanon can fit +/.
CHI,can make one design .
MOT,can you make a different kind of a design ?
CHI,take the paper off so you can see better .
MOT,"Brett , we are not gonna talk about that , though ."
CHI,why ?
MOT,(be)cause we don't needta .
MOT,"it's not important right now , because you're being a nice quiet guy ."
CHI,xxx .
MOT,what are you gonna make in this ?
CHI,happens if I'm a bad boy ?
MOT,Brett .
CHI,what ?
MOT,you wanna write about it ?
CHI,no .
MOT,did we already talk about it ?
CHI,yeah .
CHI,and write about it .
MOT,make a design about it .
MOT,can you make a different kind of a design ?
MOT,what's that a picture of ?
CHI,a pretty design .
CHI,how's that ?
CHI,that's a design .
MOT,what kind of a design ?
CHI,pretty design .
MOT,you know what would look nice ?
CHI,what ?
MOT,"what do you think would look nice on that , Brett ."
CHI,signs don't have xxx .
MOT,Brett .
CHI,what [/?] what ?
MOT,what do you think would look nice on that ?
CHI,I don't know .
CHI,a snowflake .
MOT,all right .
MOT,"boy , that's a good looking snow , Brett ."
MOT,with xxx is right under the wire .
CHI,that's a snowflake .
MOT,is it ?
CHI,can I color in your snowflake ?
CHI,ah [/?] .
CHI,balloon .
CHI,&mm [/?] white and black .
MOT,but [/?] you don't have white .
MOT,"but you do have black , where is it ?"
MOT,<where is the black> [/?] where is the black one ?
MOT,Brett .
CHI,in there .
MOT,in where ?
CHI,oh „ no .
MOT,is this mine ?
CHI,no .
CHI,mine .
MOT,do you want it ?
CHI,yeah .
MOT,well +/.
MOT,"about taking your fingers out_of your mouth , please ."
MOT,what's the correct way ?
CHI,"please , can I have it ?"
MOT,"sure Brett , I like the way you ask ."
MOT,"boy , you are making it very nice ."
CHI,&mm [/?] .
MOT,what's the matter Brett .
CHI,&mm [/?] I didn't have it .
MOT,you didn't have what ?
CHI,"<ah , ah> [/?] ."
MOT,Brett .
CHI,what ?
MOT,what's wrong ?
CHI,it's over there .
MOT,did you want the blue marker ?
CHI,yeah .
MOT,"oh „ boy , Brett , can you draw a picture of me ?"
MOT,draw a picture of mommy ?
MOT,is that a picture of me ?
CHI,yeah .
