participant,sentence
MOT,that's right .
MOT,do you wanna talk ?
MOT,what did you make at school today ?
MOT,did you make something in school today ?
MOT,can you look at me when I'm talking to you ?
MOT,fix your mouth .
MOT,did you make something in school today ?
MOT,what did you make ?
MOT,something to eat ?
MOT,did you make brownies in school today ?
CHI,no .
MOT,no ?
CHI,make +/.
MOT,make what ?
CHI,make cake .
MOT,you made pancakes ?
CHI,strawberry shake .
MOT,"oh , you made strawberry cakes ?"
MOT,"oh , ."
MOT,"oh , strawberry shakes didn't you ?"
MOT,to drink or eat ?
CHI,eat .
MOT,"oh , you ate ."
MOT,<alright maybe> [/?] okay .
MOT,maybe that's what you meant .
MOT,okay .
MOT,who made them ?
MOT,who made them ?
MOT,did Claire make them ?
CHI,no .
MOT,no .
MOT,who made them ?
MOT,you're getting +/.
MOT,"fix your mouth , you're stuck ."
CHI,Miss_Jillson .
MOT,Miss_Jillson .
MOT,full sentence .
CHI,Miss_Jillson made .
MOT,made what ?
CHI,xxx .
MOT,made what ?
MOT,I can't hear you .
CHI,made strawberry shake .
MOT,"made strawberry cakes , that's right ."
MOT,let's look at these pictures first and you can tell me what we see .
MOT,what's this ?
CHI,Big_Bird .
MOT,what's Big_Bird doing ?
MOT,Mark ?
MOT,look at the picture .
MOT,what is Big_Bird doing ?
CHI,holding cupcakes .
MOT,he's holding cupcake .
MOT,is [/?] there +/.
MOT,show me the little bird .
CHI,right here .
MOT,what's the little bird doing ?
CHI,that xxx .
MOT,huh [/?] ?
MOT,what is the little bird doing ?
CHI,fly sky .
MOT,he's flying in the sky .
MOT,in the sky .
CHI,in the sky .
MOT,yeah .
MOT,who's gonna eat the cupcake ?
MOT,who ?
CHI,Big_Bird .
MOT,you think Big_Bird's gonna eat the cupcake ?
MOT,I think you're right .
MOT,I think +/.
MOT,what kind of cupcake is it ?
CHI,strawberry .
MOT,yeah .
MOT,strawberry cupcake .
MOT,it is [% uc] .
MOT,does it taste good or does it taste yucky ?
CHI,good .
MOT,yeah .
MOT,full sentence .
CHI,yucky .
MOT,no .
MOT,full sentence .
CHI,taste good .
MOT,"it tastes good , yes ."
MOT,xxx .
MOT,what's this one ?
MOT,what's this picture ?
MOT,huh [/?] ?
MOT,tell me .
MOT,you're silly .
MOT,what's this picture ?
MOT,huh [/?] ?
CHI,Ernie and Bert .
MOT,Ernie and Bert .
MOT,what do they have ?
CHI,hotdog .
MOT,no .
MOT,that's not a hot dog .
MOT,what is it ?
CHI,xxx .
MOT,what is that called ?
CHI,xxx .
MOT,it's called a &s [/?] +/.
CHI,sa [/?] +/.
MOT,san [/?] +/.
CHI,sandwich .
MOT,"yes , a sandwich ."
MOT,is [/?] it a little sandwich or a big sandwich ?
CHI,big sandwich .
CHI,little sandwich .
MOT,no .
MOT,which one is it ?
MOT,little or big ?
CHI,big .
MOT,that's right .
MOT,it's a big sandwich .
MOT,what do you see inside the sandwich ?
MOT,what's that ?
CHI,cheese .
MOT,cheese .
MOT,what else is inside the sandwich ?
CHI,tomato .
MOT,"tomatoes , yup ."
MOT,what's that ?
CHI,xxx .
MOT,that [/?] that's probably me [/?] +/.
CHI,me [/?] +/.
MOT,"meat , yes ."
MOT,what's that ?
MOT,what's that ?
MOT,what's this right here ?
MOT,what's this green stuff ?
CHI,what that ?
CHI,what that ?
MOT,I think that's meat .
MOT,what's that ?
MOT,do you know what that is [% uc] ?
MOT,it's green .
MOT,what's that called ?
CHI,lettuce .
MOT,that's right .
MOT,that's lettuce .
MOT,are [/?] they under the sandwich or inside the sandwich ?
CHI,inside .
MOT,full sentence .
CHI,under sand [/?] +/.
MOT,"no , full sentence ."
CHI,in the sandwich .
MOT,"in the sandwich , yes ."
MOT,who's going to eat the sandwich ?
MOT,can I eat the sandwich ?
CHI,yes .
MOT,I don't think so .
MOT,who's going to eat the sandwich ?
MOT,who's going to eat the sandwich ?
CHI,Bert .
MOT,Bert's going to eat it ?
CHI,yes .
MOT,"yeah , I think so ."
MOT,what are you looking .
MOT,what are you looking at ?
MOT,what do you see ?
MOT,is [/?] Bert's face round or oval ?
CHI,oval .
MOT,full sentence .
CHI,the Bert is oval .
MOT,the Bert is oval .
MOT,how about Ernie ?
MOT,what is the shape of Ernie's face ?
CHI,circle .
MOT,full sentence .
MOT,come on .
MOT,try it again .
CHI,circle .
MOT,Ernie's +/.
CHI,Ernie face is circle .
MOT,right .
MOT,Ernie's face is circle .
MOT,what's this ?
MOT,what do we have here ?
CHI,here .
MOT,huh [/?] ?
CHI,here .
MOT,who is this ?
CHI,Oscar .
MOT,Oscar .
MOT,and +/.
CHI,xxx .
MOT,what's he drinking ?
CHI,milk .
MOT,no .
MOT,it says +/.
MOT,what does that say ?
CHI,mu [/?] +/.
MOT,it says mud .
CHI,mud shake .
MOT,"mud shake , yes ."
CHI,mud shake .
MOT,that's yucky .
MOT,who's this ?
CHI,cookie .
MOT,what is cookie doing ?
CHI,Cookie_Monster doing ?
MOT,yeah .
MOT,what is Cookie_Monster doing ?
CHI,he's eating cookie .
MOT,he's eating cookies .
MOT,yes .
MOT,how many cookies ?
CHI,"<one , two , three , five , six , seven , eight> [/?] ."
MOT,okay .
MOT,those are pieces of cookies .
MOT,alright .
MOT,but two cookies .
MOT,these are little pieces of cookies .
MOT,two big cookies .
MOT,okay ?
MOT,what is on Oscar's head ?
CHI,trash+can .
MOT,trash+can &c [/?] +/.
MOT,cover .
CHI,cover .
MOT,full sentence .
CHI,trash+can cover .
MOT,where is the trash+can cover ?
CHI,right here .
MOT,"yes , it is right there ."
MOT,but <is it> [/?] is [/?] Oscar standing on the cover ?
MOT,huh [/?] ?
MOT,it's +/.
CHI,on .
MOT,you're not with this .
MOT,it's +/.
CHI,on .
MOT,on what ?
MOT,on +/.
CHI,the cover .
MOT,on [/?] no .
MOT,on his head .
CHI,on his head .
MOT,what's this ?
MOT,what's this one ?
MOT,fix your mouth .
MOT,you have a nice mouth .
CHI,fish .
MOT,"that's a fish , yup ."
CHI,xxx .
MOT,what's this ?
CHI,xxx .
MOT,what do you think that is [% uc] ?
CHI,there .
MOT,what do you think ?
MOT,what kind of animal is that ?
CHI,a dragon .
MOT,not a what ?
CHI,what that ?
CHI,what that ?
CHI,what that ?
MOT,that's his nose .
MOT,that's a wa [/?] +/.
CHI,wa [/?] +/.
MOT,I think it's a walrus .
MOT,I'd call that a walrus .
MOT,what's this one ?
MOT,what's that animal ?
CHI,dragon .
MOT,dragon .
MOT,yup .
MOT,let's look at some of your pictures and you give me sentences .
MOT,what is that ?
CHI,water .
MOT,okay .
MOT,give me a full sentence with water .
CHI,water swim .
MOT,"oh , no that's not a good sentence ."
MOT,a better sentence .
CHI,water on floor .
MOT,water on floor ?
MOT,how about who swims in the water ?
CHI,people .
MOT,full sentence .
CHI,people swim water .
MOT,yeah .
MOT,swim in the water .
MOT,come on .
CHI,swim in water .
MOT,in the water .
MOT,okay .
MOT,what color is water ?
MOT,sometimes .
MOT,what color do you want water to be ?
CHI,blue .
MOT,blue ?
MOT,is [/?] water wet or dry ?
CHI,dry .
CHI,wet .
MOT,that's better .
MOT,okay .
MOT,how about another one ?
MOT,what animals live in the water ?
MOT,and I want a full sentence .
CHI,fish in water .
MOT,yeah .
MOT,fish are in the water .
CHI,duck in water .
MOT,huh [/?] ?
CHI,duck in water .
MOT,and ducks in the water .
MOT,yup .
MOT,what else ?
CHI,turtle in water .
MOT,turtles in the water .
CHI,duck in water .
MOT,what ?
MOT,what's that one ?
CHI,seal in water .
MOT,yeah .
MOT,seals in the water .
MOT,yeah .
CHI,xxx in water .
MOT,wait a minute .
MOT,I can't hear you .
MOT,what ?
MOT,"you said seals , fish , duck in water ."
MOT,huh [/?] ?
MOT,what else ?
MOT,huh [/?] ?
MOT,can you think of any more animals in the water ?
MOT,no ?
CHI,no .
MOT,okay .
MOT,how about another picture ?
CHI,hose .
MOT,hose .
MOT,give me a sentence with hose .
CHI,hose turn water .
MOT,wait a minute .
MOT,what [/?] what ?
CHI,hose turn water .
MOT,hose turn water ?
CHI,yes .
MOT,let's change that around .
CHI,xxx .
MOT,turn the water +/.
CHI,on .
MOT,"on in the hose , I guess ."
MOT,who uses a hose ?
CHI,mom .
CHI,Kristin .
MOT,Kristin use +/.
MOT,what does she do with the hose ?
CHI,turn the water on the hose .
MOT,that's right .
MOT,<turn the wa> [/?] that was [/?] better .
MOT,turn the water on .
MOT,does she spray you with the hose ?
MOT,does she spray you ?
MOT,you're not looking good .
MOT,does she spray you with the hose ?
CHI,yes .
MOT,yes .
MOT,was [/?] the water hot or cold ?
MOT,was [/?] the water hot or cold ?
MOT,huh [/?] ?
MOT,the water in the hose was [/?] +/.
CHI,cold .
MOT,cold .
MOT,I +/.
MOT,<what man> [/?] or what type of men use hoses ?
MOT,I don't think you'll get this one .
MOT,I don't think I'm asking it right .
CHI,xxx .
MOT,they drive in big red trucks .
MOT,and they have hoses .
MOT,do you know what kind that is [% uc] ?
MOT,they put out fires .
MOT,what kind of man is that ?
CHI,fire .
MOT,fire +/.
CHI,man .
MOT,yeah .
MOT,does he use a hose ?
CHI,yes .
MOT,yes .
MOT,big hoses .
MOT,yeah .
MOT,okay .
MOT,another sentence .
CHI,hippo .
MOT,a hippo ?
CHI,hippo swim in water .
MOT,hippo swims in water ?
CHI,hippo .
MOT,that's a pretty good sentence .
CHI,xxx hippo .
MOT,what ?
MOT,can you talk a little louder ?
MOT,huh [/?] ?
MOT,look at me .
MOT,can you talk louder ?
CHI,louder [/?] .
MOT,huh [/?] ?
MOT,and clearer ?
MOT,clearer .
MOT,yeah louder .
MOT,is [/?] the hippo an animal or a fish ?
CHI,animal .
MOT,yeah .
MOT,a big animal or a little animal ?
CHI,big animal .
MOT,full sentence .
CHI,hippo is big .
MOT,hippo is big .
MOT,yes .
MOT,what's this ?
CHI,fire .
MOT,fire what ?
CHI,fire .
MOT,full [/?] full sentence .
MOT,fire pl [/?] +/.
CHI,place .
MOT,yes .
MOT,fireplace .
MOT,can you give me a nice sentence with that word ?
CHI,fire is hot .
MOT,yeah .
MOT,how about another one ?
MOT,how many fireplaces do we have ?
CHI,two .
MOT,yeah .
CHI,two fireplace .
MOT,two fireplaces .
MOT,where are the fireplaces ?
MOT,Mark ?
MOT,where are our fireplaces ?
MOT,can you tell me ?
MOT,are [/?] they in the bed+room ?
CHI,no .
MOT,no .
CHI,living +/.
MOT,huh [/?] ?
CHI,in living_room .
MOT,yeah .
MOT,where else ?
CHI,dining room .
MOT,is [/?] there a fireplace in the dining room ?
CHI,no .
MOT,where else ?
MOT,in the +/.
CHI,&fa [/?] .
MOT,what do we call this room &fa [/?] ?
CHI,&fa [/?] .
CHI,&fa [/?] .
CHI,&fa [/?] .
CHI,family room .
MOT,"family room , yes ."
MOT,family room .
MOT,when do we use the fireplace ?
MOT,"in the summer , in the spring , or the winter ?"
MOT,do you know ?
MOT,what season ?
CHI,summer .
MOT,do we use the fireplace in the summer ?
CHI,no .
MOT,"no , it's too +/."
CHI,too hot .
MOT,hot .
MOT,when do we use the fireplace ?
CHI,in spring .
MOT,sometimes .
MOT,but usually in the +/.
MOT,when the weather is cold we use the fireplace .
MOT,when is that ?
MOT,what season is the weather cold ?
MOT,in the summer ?
CHI,no .
MOT,no .
MOT,what ?
MOT,in the +/.
MOT,what season ?
MOT,can you answer that one ?
MOT,in the wi [/?] +/.
CHI,winter .
MOT,yes .
MOT,in the winter .
MOT,that's right .
MOT,when the weather is +/.
CHI,cold .
MOT,cold .
MOT,yeah .
MOT,can you give me a full sentence ?
MOT,huh [/?] ?
MOT,you wanna do another one ?
MOT,what's that word ?
CHI,watermelon .
MOT,give me a sentence with watermelon ?
CHI,watermelon fruit .
MOT,"watermelon is fruit , yeah ."
MOT,want another sentence ?
CHI,watermelon eat .
MOT,better sentence .
CHI,watermelon [/?] eat the watermelon .
MOT,yeah .
MOT,eat watermelon .
MOT,who eats watermelon ?
CHI,Mark .
MOT,full sentence .
CHI,Mark eat watermelon .
MOT,do you like watermelon ?
CHI,yes .
MOT,full sentence .
CHI,I like watermelon .
MOT,yeah ?
MOT,how about another one ?
MOT,Mark ?
MOT,do another one ?
CHI,no .
MOT,yeah .
MOT,who's that coming ?
MOT,who's that ?
MOT,what is it ?
MOT,say +/.
CHI,it gift .
MOT,"it's a gift , yes ."
MOT,but how [/?] what do you say ?
CHI,thank you .
MOT,let's see what we could do with this .
MOT,"oh , you'll like this ."
MOT,you could draw and do some stuff .
MOT,some magic .
MOT,now easy .
MOT,let me show you .
MOT,I haven't used one of these for a while .
MOT,see ?
MOT,what do you wanna draw ?
MOT,can you draw me something ?
MOT,I'll help but you draw it .
MOT,look_it .
MOT,line .
MOT,line gone .
MOT,okay .
MOT,draw me something .
MOT,what are you doing ?
MOT,the line is +/.
MOT,sentence .
MOT,talk .
CHI,line .
CHI,line is +/.
CHI,no .
MOT,what do you mean no ?
MOT,"oh , ."
MOT,okay .
MOT,what did you do ?
MOT,what's that ?
MOT,what did you write ?
CHI,double .
MOT,okay .
MOT,"oh , now you do two sheets ."
MOT,"oh , ."
MOT,now they're +/.
CHI,gone .
MOT,gone .
CHI,no number .
MOT,"no numbers , no ."
MOT,you gonna draw some more ?
MOT,"oh , your numbers are getting a_lot better ."
MOT,now they're +/.
CHI,gone .
MOT,they're gone .
MOT,is [/?] that fun ?
