participant,sentence
MOT,wanna play with some clay ?
CHI,yeah .
MOT,"yeah , that would be fun ."
MOT,"I brought you some , not play +/."
MOT,yeah !
MOT,whose clay is that ?
CHI,mine .
MOT,is it old or is it new ?
CHI,new .
MOT,wait a minute please give me the clay +/.
CHI,i [/?] I don't want you squish it .
CHI,<ow ow ow> [/?] .
MOT,<when you're> [/?] when you're quiet we can play with the clay .
CHI,how about if I'm loud ?
MOT,that's nice being quiet .
MOT,now we can play with the clay .
CHI,I don't want you to do it .
MOT,excuse me +/.
CHI,mommy can I do it ?
CHI,you +/.
MOT,you wanna open the clay ?
CHI,yeah .
MOT,what do you want ?
CHI,me to open the clay .
CHI,what if I rip the box ?
MOT,do it neatly .
CHI,help me .
MOT,what ?
CHI,help me mom .
MOT,help me +/.
CHI,"please help me , mom ."
MOT,sure Brett .
CHI,can I +/.
MOT,excuse me .
CHI,can I play with the clay ?
MOT,"now , I hafta tell you something about the clay before you play with it ."
MOT,okay ?
CHI,why don't you tell me &s [/?] +/.
MOT,I'm going to .
CHI,going to .
MOT,we're gonna play with the clay very neatly .
MOT,I don't want the clay on the furniture or on the rug .
MOT,where do I want you to keep the clay ?
CHI,on my trunk .
MOT,right .
CHI,what if I keep it on xxx ?
MOT,"but , you hafta sit ."
MOT,if the clay goes on the trunk where do you go ?
CHI,sitting .
MOT,what color are you gonna let me play with ?
CHI,mine .
MOT,"okay , which color are you gonna have ?"
CHI,blue .
MOT,"oh , nice ."
CHI,xxx gonna break this .
MOT,"alright , what color are you having ?"
MOT,wait a minute let me show you .
MOT,let me show you how .
CHI,"oh , I'm having blue ."
MOT,you want blue .
CHI,I wanna squish it .
MOT,<what col> [/?] can I have green ?
CHI,"yes , you can ."
MOT,thank you .
CHI,yellow .
MOT,"tell [/?] oh , Brett , tell Kathy what are you ?"
CHI,a treasure .
MOT,and how do you feel when you're the treasure ?
CHI,embarrassing xxx xxx .
MOT,look_it .
MOT,this is how you separate it .
MOT,you bend it .
MOT,what am I doing to the clay ?
CHI,can +/.
MOT,"oh , wow [/?] ."
CHI,can I have blue and red ?
CHI,can I have two ones ?
MOT,don't mix them together or they'll turn into <a yuck> [/?] a real awful gray color .
CHI,happens if it turns into a gray color ?
MOT,it will be gray .
CHI,how about if it will be gray ?
MOT,"oh oh , ."
CHI,how about if it will be gray ?
MOT,you won't have four colors anymore .
CHI,ohooo [/?] .
CHI,I wanna squish them .
CHI,I don't wanna squish them .
CHI,no .
MOT,look what I have .
MOT,a string .
MOT,hey [/?] what does my clay look [/?] look like ?
CHI,green .
MOT,"no , but what does it look like now ?"
CHI,a line .
MOT,a little worm .
CHI,what's the clay called ?
MOT,plasticine .
CHI,plasticis [/?] xxx this clay smell .
MOT,how do you think it smells ?
CHI,plasticine .
CHI,clay .
CHI,play .
MOT,sound it out .
CHI,ploud@c .
MOT,sound it out .
MOT,p@l [/?] .
CHI,<p@l l@l a@l> [/?] .
MOT,sound it out .
CHI,<plas@k> [/?] +/.
MOT,sounds like what ?
CHI,<f@l I@l> [/?] .
CHI,what's this play_dough smell ?
MOT,it's not play_dough .
MOT,it's clay .
CHI,what's the clay smell ?
MOT,like ?
CHI,plasticine .
CHI,plasticine .
MOT,does it smell like plasticine ?
CHI,yes it does .
MOT,what does plasticine smell like ?
CHI,this .
MOT,"okay , Brett ."
MOT,good boy .
MOT,snail trail .
CHI,snail trail .
MOT,"oh , what's that look like ?"
CHI,snake .
CHI,the snake .
MOT,good for you Brett .
MOT,"Brett , what are you gonna make with your clay ?"
CHI,a fan .
MOT,"oh , that's hard to believe ."
CHI,this is a j@l .
CHI,xxx j@l .
CHI,it's a j@l !
CHI,this a j@l .
CHI,can I cut the play_dough with that thing ?
MOT,"oh , Brett , what did I make ?"
CHI,a duck .
MOT,"yeah , what are you gonna make ?"
CHI,a j@l .
MOT,you gonna make a j@l ?
CHI,how about if I do it ?
CHI,do it .
CHI,how about if I mix colors ?
MOT,"well , what'll you think will happen Brett ?"
CHI,it'll get gray .
MOT,do you want them to be gray ?
CHI,no .
CHI,yes .
CHI,yes they will .
MOT,they will ?
MOT,are you sharing really nicely ?
CHI,yes .
CHI,"no , I don't want them to be gray ."
MOT,"okay , are you sharing ?"
CHI,no .
MOT,"yes , you are ."
MOT,you're sharing your clay with whom ?
CHI,mommy .
MOT,and +/.
CHI,Marshall .
MOT,"yeah , that's nice sharing ."
CHI,xxx .
CHI,marsh .
CHI,mommy ?
MOT,what Brett ?
CHI,gonna get the play_dough ?
MOT,no .
MOT,no play_dough in the house .
CHI,this .
CHI,can't cut this .
MOT,"yes , you can get the play_dough tool ."
CHI,xxx get the play_dough .
MOT,what are you gonna do with that ?
CHI,&-um [/?] .
CHI,"with the play [/?] play_dough tool , cut it tool , cutting ."
CHI,a [/?] the [/?] the fan .
CHI,xxx .
CHI,fan .
CHI,what does the fan do ?
