participant,sentence
MOT,are [/?] you ready Stuart ?
MOT,huh ?
MOT,what do you have Stuart ?
MOT,what's this ?
CHI,balloon .
MOT,yeah .
CHI,"momma , I want balloon ."
MOT,what ?
CHI,balloon .
MOT,look at me .
CHI,"I want balloon , please ."
MOT,okay .
MOT,here you go .
MOT,sit down near mama .
MOT,"oh , ."
MOT,hey .
CHI,fine .
MOT,what's your name ?
CHI,Stuart_Vicari .
MOT,good boy .
MOT,and how are [/?] you ?
CHI,fine .
MOT,good boy .
MOT,do you wanna clap ?
CHI,clap .
MOT,"yeah , good boy ."
MOT,Stuart's a good boy .
MOT,and what's this ?
MOT,look .
CHI,xxx .
MOT,say book .
MOT,book .
CHI,book .
MOT,good boy .
MOT,you needta sit up .
MOT,look at this .
MOT,and do you know what this is [% uc] ?
MOT,what is [/?] it ?
CHI,xxx .
MOT,toy .
MOT,we're gonna do beep .
MOT,"<beep , beep> [/?] beep ."
MOT,do you wanna play with it ?
MOT,use two hands .
MOT,you like that ?
MOT,Stuart ?
MOT,you like it ?
MOT,look .
MOT,do you like it ?
CHI,like it .
MOT,"yeah , it's nice ."
MOT,it's a toy .
MOT,Stuart's toy .
MOT,"Stuart , look ."
MOT,hi .
MOT,hi .
CHI,hi .
CHI,fine .
MOT,hi .
CHI,hi .
MOT,mama .
CHI,mama .
MOT,hi .
MOT,you're a good boy Stuart .
MOT,what are [/?] these ?
CHI,block .
MOT,"yeah , beautiful ."
MOT,and mama's putting them on .
MOT,right ?
MOT,see that ?
CHI,xxx .
MOT,yeah .
MOT,you need help ?
CHI,help .
MOT,help .
MOT,"oh , good boy ."
MOT,"oh , you're opening them ?"
MOT,and put them on .
MOT,you squeeze them .
MOT,"oh , squeeze them ."
CHI,Stuart good boy .
MOT,you're a good boy .
MOT,Stuart's a good boy .
MOT,that's nice .
MOT,yeah .
MOT,wanna sing ?
MOT,sing a song ?
CHI,sing song .
MOT,come here .
MOT,how about we sing rock_a_bye_baby ?
CHI,rock_a_(bye)_baby .
MOT,how does it go ?
MOT,look at me .
MOT,you sing for me .
CHI,<the cradle will rock> [/?] .
MOT,sing Rock_A_Bye_Baby .
CHI,<rock a baby top> [/?] .
MOT,<rock a bye baby on the tree top> [/?] ?
MOT,huh ?
MOT,how about the school song ?
MOT,you wanna sing wheels on the bus ?
MOT,Stuart ?
MOT,<the wheels on the bus> [/?] .
CHI,<wheel on bus> [/?] .
MOT,what do they do ?
MOT,they go +/.
CHI,wheel .
MOT,<the wheels on the bus go> [/?] +/.
MOT,you do .
CHI,<round and round> [/?] .
MOT,that's right .
MOT,good boy .
MOT,<and the driver on the bus says> [/?] +/.
CHI,<sit right down> [/?] .
MOT,<sit right down> [/?] .
MOT,yeah .
MOT,"<and the mommy's on the bus say , sh@si sh@si sh@si > [/?] ."
MOT,yeah .
MOT,right ?
MOT,right ?
MOT,huh ?
MOT,do you want mama squeeze you ?
MOT,wanna squeeze ?
CHI,squeeze .
MOT,huh ?
MOT,ready ?
MOT,ready ?
CHI,squeeze .
MOT,ready ?
CHI,"ready , get ."
MOT,squeeze .
CHI,squeeze .
MOT,what do you want ?
CHI,squeeze .
MOT,look at me .
MOT,what do you want ?
CHI,I want squeeze .
MOT,look at me .
MOT,Ma [/?] +/.
CHI,mama I want squeeze .
MOT,"oh , ."
MOT,you like that ?
MOT,huh ?
MOT,good boy Stuart_Vicari .
MOT,you are a good boy .
MOT,let's see what I have .
MOT,what do I have for you ?
MOT,"oh , who's that ?"
CHI,Big_Bird .
MOT,"yep , Big_Bird ."
MOT,hi .
MOT,"he says hi , Stuart ."
