participant,sentence
MOT,no [x 2] she doesn't wanna sit up maybe we can sit her on here .
MOT,try and sit her on here and see if she sit up .
MOT,wanna sit her on here ?
MOT,oh there she goes .
MOT,now she sits .
MOT,xxx .
MOT,oh no maybe put her here .
MOT,put the baby here next to the girl and it'll stay up .
MOT,like that .
MOT,oh now this one's xxx +...
MOT,okay like that here .
MOT,"are you gonna put the, plates ?"
MOT,xxx plates .
MOT,cups ?
MOT,where do the cups go ?
CHI,right here .
MOT,you wanna put them there or you wanna put them on the plate ?
CHI,xxx on plate .
MOT,"put the, tea+pot goes on the plate ?"
CHI,mhm .
MOT,a cup there okay .
MOT,and is this one for the baby ?
CHI,mhm .
MOT,maybe the baby wants some milk .
MOT,give the baby milk .
MOT,let's see does it have a hole in its mouth ?
MOT,look this one has a hole in its mouth so we can put the milk inside you see ?
CHI,xxx .
MOT,try and stick it inside there .
MOT,you think it goes in ?
MOT,ah (o)kay oh she's drinking .
MOT,this one to brush her hair .
MOT,not your hair the doll's hair &=laughs .
MOT,you wanna comb your hair ?
CHI,yeah .
MOT,this is her little hat I think for the baby .
MOT,hm: keep the baby's head warm .
CHI,baby cold .
MOT,yeah baby cold if we don't put the hat on .
MOT,okay there you go .
MOT,what about these ones ?
MOT,what are we gonna do with these ones ?
CHI,xxx .
MOT,hm: ?
CHI,play with them .
MOT,put it back there okay .
MOT,okay these one what do you wanna do with these ones ?
CHI,xxx .
MOT,play with them ?
CHI,xxx .
MOT,do you think we can give them some tea ?
CHI,xxx .
MOT,your phone ?
CHI,mhm .
MOT,who you gonna call ?
CHI,they going to call Daddy and +...
MOT,you gonna call Daddy .
CHI,&an .
MOT,and who ?
CHI,Daddy .
MOT,Daddy and ?
CHI,hi Daddy !
CHI,hi Daddy !
CHI,I'm fine .
CHI,&-um xxx .
CHI,where Daddy ?
MOT,I don't know he's probably at work .
CHI,you're at work .
CHI,okay .
MOT,now who we gonna call ?
MOT,who else ?
CHI,we're gonna call Hallil .
MOT,Hallil ?
MOT,where's Hallil ?
CHI,little daycare .
MOT,he's at the daycare oh .
MOT,okay did you call him ?
MOT,did you dial his number ?
CHI,0 .
MOT,okay so is it ringing ?
CHI,"hi &Hal, huh ?"
MOT,is it ringing ?
CHI,0 .
CHI,hi Hallil xxx at the daycare okay .
CHI,&do [x 2] byebye oh what you doing ?
CHI,(o)kay bye [x 2] .
MOT,bye .
CHI,bye .
MOT,do you wanna give the dolls some tea now ?
CHI,hm: ?
MOT,wanna give them some tea ?
CHI,xxx .
MOT,okay we're gonna pour it in the cup .
MOT,pour it .
CHI,here ?
MOT,yeah pour some in the cup .
MOT,"yeah okay take the spoon out, pour some tea ."
CHI,&dri .
MOT,okay now we're gonna mix it .
MOT,"there you put some sugar, you can pretend this is sugar here ."
MOT,pretend there's some sugar here &ch [x 3] .
MOT,"okay mix, mix [x 3] ."
MOT,okay now you can give it to the dollie to drink .
MOT,but do it slowly (be)cause it might be hot .
CHI,xxx .
MOT,yeah .
MOT,slowly .
MOT,mm: I think she likes it .
MOT,what about some tea for you ?
CHI,xxx .
MOT,ah the tea+pot's upside-down maybe we lost all the tea .
CHI,hm: ?
MOT,the tea+pot's upside-down maybe all the tea came out .
CHI,no .
MOT,no there's still some inside ?
CHI,mhm .
MOT,okay .
CHI,xxx going to be done okay .
MOT,okay .
CHI,&b now I'm done .
MOT,okay so now you're gonna mix it ?
MOT,you need some sugar ?
MOT,here's some sugar .
MOT,sugar's over here .
MOT,take some sugar and pretend there's some sugar here .
CHI,that the sugar .
MOT,that's the sugar ?
MOT,oh okay that's the sugar so put in in +...
CHI,&ts xxx .
MOT,"okay, are you gonna &mi, mix your sugar inside your tea ."
CHI,woah [x 2] xxx .
MOT,where's the spoon .
CHI,here .
MOT,okay so mix [x 3] .
MOT,oh so yummy .
MOT,and what about for me ?
MOT,do I get some tea ?
CHI,xxx &ts .
MOT,sugar ?
MOT,sugar for Momma ?
MOT,where's my sugar ?
MOT,thank_you &=sips .
MOT,so yummy .
CHI,&he .
CHI,&-um [x 2] xxx .
MOT,what about what ?
CHI,xxx .
MOT,what about what ?
CHI,xxx .
MOT,me ?
CHI,yeah .
MOT,what about me ?
CHI,<and me> [x 2] .
MOT,me and you ?
CHI,yeah .
MOT,we're both gonna have some tea ?
CHI,we're gonna have the xxx .
MOT,we're gonna have some milk .
MOT,okay the milk is here .
CHI,xxx .
MOT,yep .
MOT,thank_you &=sips mm: .
CHI,that tea .
MOT,yeah is it hot ?
CHI,&-um no .
MOT,"no, &i is there any left ?"
MOT,"or there's, it's all empty gone, all &n all gone now ."
CHI,&i all gone .
MOT,it's all gone ?
CHI,mhm .
MOT,you drank all the tea ?
CHI,no it xxx .
MOT,well you just said there was no xxx .
CHI,huh .
CHI,xxx .
MOT,"okay so do you wanna put this stuff back here or what do you wanna &d, what about the truck ?"
CHI,&i .
MOT,"what do we put, I think the trucks, I think we needta put the blocks on the truck and hafta bring them, somewhere ."
MOT,you see ?
CHI,woah [x 2] what xxx to go .
MOT,I don't know where do you wanna bring them ?
CHI,hm: &he here no .
MOT,over there ?
MOT,"okay so bring them and then put them, empty the truck and then we'll bring the rest of them okay ?"
CHI,(o)kay .
MOT,(o)kay empty the truck .
MOT,"empty, empty it ."
CHI,xxx .
CHI,"them, them won't go on ."
MOT,no you hafta empty them you hafta take them out of the truck .
MOT,and then we bring the other ones .
CHI,no okay .
CHI,coming .
MOT,xxx .
MOT,okay now which one are you put inside ?
CHI,&do .
MOT,those ones .
MOT,oh another one .
CHI,that no &bit .
MOT,here you can turn it .
MOT,turn it a different way .
MOT,take the block out and put it a different way .
CHI,okay .
MOT,okay try putting it a different way .
MOT,oh maybe turn it around there .
MOT,here put some different blocks .
MOT,you see ?
MOT,hm: put it on top xxx .
CHI,it going in the road .
MOT,it's going in the road ?
CHI,and come and going to +...
CHI,and the road .
MOT,in the road okay .
MOT,where's it going ?
CHI,xxx .
MOT,going in the road where the cars are ?
CHI,yep .
CHI,&do &i it going down .
CHI,look [x 2] ah [x 3] car in there okay .
MOT,okay [x 2] .
MOT,is there a lot of cars down there ?
CHI,mhm xxx .
MOT,okay come let's put everything back inside .
MOT,come we're gonna put everything back inside the box .
CHI,no .
MOT,no you don't wanna put everything away ?
CHI,no .
MOT,&=laughs ah I think we have something else to do now .
CHI,no .
CHI,look xxx going .
MOT,going okay .
MOT,I'll play with the dolls then .
MOT,they're gonna take a nap .
MOT,&=yawns I needta take a nap .
CHI,one more time .
MOT,xxx maybe after I don't know we'll see .
CHI,xxx .
MOT,there something else we needta put in here ?
MOT,look if there's something else around .
MOT,is there anything else to put inside ?
CHI,xxx .
MOT,<look behind you> [x 2] .
MOT,(o)kay and the other one .
MOT,bring the other one here .
MOT,we can put it inside the box .
CHI,xxx .
MOT,there .
CHI,xxx .
MOT,put it inside the box please .
MOT,"okay anything else to put in here, we're gonna close it up ."
MOT,put everything inside .
MOT,I think she wants us to give her her stuff back .
MOT,&=laughs and he wants to keep the car .
