participant,sentence
FAT,"can you see the &-uh, what is it ?"
FAT,xxx toes .
FAT,tickle xxx .
FAT,&tick [x 2] .
FAT,ah she's gonna tickle Billy too ?
FAT,&tick [x 12] .
FAT,<come back> [x 2] .
CHI,&=grunts .
FAT,"yes, come here ."
FAT,"what about the, can you brush her hair ?"
FAT,can you brush her hair ?
FAT,brush her hair ?
FAT,"good, brush her hair ."
FAT,or you wanna brush the front ?
FAT,how (a)bout brush Billy's hair ?
FAT,can you brush your hair ?
FAT,there you go .
FAT,see look xxx brush her hair .
CHI,&=laughs .
FAT,what do you see ?
CHI,&de &=laughs .
FAT,haha cool .
FAT,is he gonna sleep <&kr &shoo> [x 2] .
CHI,&=laughs .
FAT,&=laughs &kr &shoo she only has one eye that closes ?
FAT,&kr &shoo she go to sleep ?
CHI,0 .
FAT,no [x 4] hitting .
FAT,&kr &shoo okay there you go .
FAT,brush her hair .
FAT,but easy [x 3] .
FAT,what's that ?
FAT,what's this ?
FAT,Billy what's this ?
FAT,look &wh what's this ?
FAT,what's this ?
CHI,&nah .
FAT,that's her nose ?
FAT,that's her nose ?
FAT,where's Billy's nose ?
FAT,where's [x 2] your nose ?
CHI,0 .
FAT,where's your mouth ?
CHI,0 .
FAT,where's her mouth ?
FAT,where's the doll's mouth ?
FAT,the little girl's mouth ?
FAT,where's her mouth ?
CHI,0 .
FAT,that's right .
FAT,does she have ears ?
CHI,0 .
FAT,the other ear ?
CHI,0 .
FAT,where (a)r(e) your ears ?
FAT,where's Billy's ears ?
CHI,0 .
FAT,&oop you have two ears !
FAT,you have both of them look at that .
FAT,what about her hair .
FAT,does she have hair ?
CHI,0 .
FAT,where's your hair ?
FAT,where's your hair ?
CHI,&eh &nuh .
FAT,no ?
FAT,well what about some of the other toys .
FAT,come here .
FAT,what do we see .
FAT,what do you see .
FAT,come here .
FAT,what's in bucket ?
FAT,xxx you know what this one is .
FAT,oh what's that ?
FAT,horsie .
FAT,it's a phone .
FAT,is that for you ?
FAT,hello ?
FAT,hello ?
FAT,"yes, can you tell a story on the phone ?"
FAT,huh ?
FAT,yeah ?
FAT,tell a story .
FAT,say hello .
FAT,who's on the phone ?
FAT,is it Mommy ?
FAT,is Mommy on the phone ?
FAT,"oh, can you do your little phone ?"
FAT,phone conversations ?
FAT,like this .
FAT,like this &wee [x 4] &wee [x 3] .
FAT,xxx .
CHI,&nuh .
FAT,what's that ?
CHI,&=grunts .
FAT,is that a bottle ?
FAT,does the baby get the bottle ?
FAT,no [x 2] not for you .
FAT,for the baby ?
FAT,there you go &=sips .
FAT,&=gasps what's that ?
CHI,0 .
CHI,&da !
FAT,"it's for, is that for, for drinking ?"
FAT,oh it's a plate .
FAT,are you putting milk on the plate ?
FAT,can I have some ?
FAT,can I have some ?
FAT,&=sips Billy's turn &=sips ?
FAT,ready &=sips ?
FAT,"can we have some more, can we have some milk ?"
CHI,0 .
FAT,"oh, it's a &oo lots of milk !"
FAT,want some ?
FAT,Billy have some ?
FAT,&=sips can Daddy have some now ?
CHI,0 .
FAT,&=sips &=coughs &oo xxx some more ?
CHI,0 .
FAT,oh good_job .
FAT,do you want it ?
FAT,is it for Daddy or for Billy ?
FAT,for Billy ?
FAT,good_job &=coughs .
FAT,oh what's this one for Daddy ?
FAT,do I get some more ?
FAT,"little bit more, squeeze !"
FAT,"&=grunts good_job, ready &=sips ?"
FAT,"how about, how about can we put some milk in here ?"
CHI,0 .
CHI,&m &m .
FAT,"who's that for, is that for Daddy or for Billy ?"
FAT,or for the baby ?
FAT,"how about for the, &th &lil baby ?"
FAT,&=sips there baby's turn ?
CHI,baby .
FAT,"yeah, the baby ."
FAT,good_job you share ?
FAT,you sharing your milk with the baby ?
FAT,so there's two babies .
FAT,here look .
FAT,share your milk with the two babies .
CHI,0 &=sips .
FAT,good_job .
CHI,xxx .
FAT,yeah two babies ?
FAT,is this baby want some ?
CHI,0 &=sips .
FAT,yeah &=laughs ?
FAT,what about for Billy ?
FAT,does Billy get some ?
CHI,baba@b .
FAT,what ?
FAT,yeah two spoons .
FAT,you don't need two ?
FAT,oh some for Billy &=sips ?
FAT,good_job .
FAT,you gonna share ?
CHI,&=sips .
FAT,there you go .
FAT,you gonna share ?
FAT,where you squeezing the milk ?
FAT,could put it in the spoon .
CHI,&=sips .
FAT,good_job .
FAT,&oop xxx .
FAT,here xxx .
FAT,fill it up ?
FAT,"is this one for, who's this for ?"
FAT,is this for me or you ?
FAT,hello is this for Daddy or Billy ?
CHI,0 .
FAT,oh you must be hungry .
FAT,you have lots of milk .
CHI,&=grunts .
FAT,xxx .
FAT,"&oop hey this one, who's this one for ?"
FAT,this one for Billy ?
FAT,&=gasps no [x 2] oh [x 2] it's for Daddy !
FAT,&=sips oh I got it !
FAT,your turn ?
CHI,0 .
FAT,good_job &=eats .
FAT,now how (a)bout some for babies .
FAT,can you put some in for babies ?
CHI,0 .
FAT,there you go good_job .
FAT,good sharing .
FAT,"now &lil bit more, how about for the little baby ?"
CHI,&m &m .
FAT,can you give some for the little baby ?
FAT,good_job .
FAT,"oh did you get a little, here gotta clean the &lil baby &oh [x 3] ."
FAT,xxx hold the spoon ?
FAT,here .
FAT,sharing it ?
CHI,&hm &ah .
FAT,yeah ?
FAT,&oop you got it the baby's eye !
FAT,"oh no, can you clean the baby's eye ?"
FAT,can you clean the baby's eye ?
FAT,no xxx the cups xxx .
FAT,do like this .
FAT,go oh oh say sorry .
FAT,&=gasps where's the baby's hair ?
FAT,&=gasps what'd you do ?
FAT,xxx is baby's head gonna get cold ?
CHI,0 .
FAT,xxx .
FAT,pull &ta .
FAT,"pull, come on ."
FAT,good_job .
FAT,&=gasps &wah baby got cold head .
FAT,put the hat on the baby .
FAT,gonna hat for &th Billy's head ?
FAT,hm: ?
FAT,can you fit the hat on your head ?
CHI,0 .
FAT,&oop your head's too big &=laughs .
FAT,"it's too big, how (a)bout this little guy's head ."
FAT,&=gasps peekaboo .
FAT,are you playing peekaboo with the baby ?
FAT,xxx let me help you a little bit .
FAT,okay let's fix the hat .
FAT,fix his hat .
FAT,there we go good_job .
FAT,good_job .
FAT,alright now we hafta put the toys back ?
FAT,(o)kay it's time to clean up .
CHI,0 .
FAT,<good_job> [x 2] !
