participant,sentence
MOT,it's Aneesh .
MOT,here .
MOT,hi Aneesh .
MOT,&bu Aneesh can't hear you &=gasps .
MOT,you hafta talk to Aneesh .
MOT,hello .
CHI,hello .
MOT,how are you .
CHI,how are you .
MOT,it's Aneesh .
MOT,here's Aneesh .
CHI,hello .
MOT,hello &=laughs .
CHI,bye .
MOT,oh .
CHI,&=sings .
MOT,Fred you wanna have tea ?
MOT,to have the tea_party .
MOT,"you gotta have, tea ."
CHI,&=sings .
MOT,goodbye .
CHI,I want .
MOT,what do you want ?
CHI,I want .
MOT,tea@si tea@si rosie@si tea@si .
MOT,here's your cup .
MOT,to@si have@si a@si tea_party@si &=sips .
MOT,you@si gotta@si have@si teacups@si .
MOT,to@si have@si a@si tea_party@si .
MOT,"you@si gotta@si have@si, saucers@si ."
MOT,to@si have@si a@si tea_party@si .
MOT,"you@si gotta@si have@si, oh don't eat ."
MOT,you@si gotta@si have@si teaspoons@si .
MOT,tea@si [x 2] rosie@si tea@si .
MOT,tea@si [x 2] like +...
CHI,++ Dorothy .
MOT,Dorothy !
MOT,tea@si [x 2] rosie@si tea@si .
MOT,drink your tea &=sips .
MOT,drinking .
MOT,here drink .
MOT,drink tea .
MOT,don't put it in your mouth though just &=sips .
MOT,oh maybe baby wants to drink tea .
CHI,xxx .
CHI,Mommy stop singing .
MOT,Mommy stop singing ?
MOT,okay Mommy stop singing .
MOT,maybe baby wants to drink tea .
MOT,no ?
MOT,does baby want tea ?
MOT,tea ?
MOT,&=sips .
MOT,oh maybe baby wants to eat .
MOT,does baby wanna eat ?
MOT,baby .
CHI,xxx Mommy &sm .
CHI,Mommy stop singing .
MOT,okay I'm gonna stop singing but we hafta stay here .
CHI,&=yells .
MOT,yeah come Fred help Mommy .
CHI,&=vocalizes .
MOT,oh I'm gonna get you .
MOT,where's the teaspoon ?
MOT,teaspoon [x 2] comes here .
MOT,"&=grunts &=growls, oh don't eat ."
MOT,don't eat the teaspoon .
MOT,yuck .
MOT,the teaspoon's yucky .
MOT,ye(a)h it's yucky .
MOT,the teaspoon is yucky .
MOT,baby wants to go on the truck .
MOT,baby .
MOT,vroom@o [x 2] beep@o &eh .
MOT,uhoh no <wait for me> [x 2] .
MOT,wait for me Fred come here .
MOT,this is the station .
MOT,uhoh [x 3] ouch [x 3] we hafta drive here .
MOT,look the road comes here .
MOT,we hafta come stop at the house .
MOT,here's the gate .
MOT,we drive here .
MOT,there's the road .
MOT,we drive only here Fred .
MOT,no [x 3] don't eat .
MOT,there's nothing there .
MOT,don't put it in your mouth it's dirty .
MOT,it's not your teaspoon .
MOT,oops &=gasps .
CHI,xxx .
MOT,we broke the cup &=laughs .
MOT,oh dear !
MOT,okay never_mind &=laughs .
MOT,here &=laughs .
MOT,there's your tea .
CHI,tea .
MOT,help me .
MOT,Mommy's building a tower .
CHI,xxx .
MOT,hm: ?
CHI,xxx .
MOT,uhoh !
CHI,xxx &t <touch your foot> [x 2] .
MOT,foot .
CHI,touch your foot .
MOT,&tutyfoot .
CHI,touch &y .
MOT,what's that ?
CHI,touch your &ips .
MOT,oh touch your hips ?
MOT,who should touch their hips ?
MOT,look .
MOT,doll touch her hips .
MOT,"touch your, hips ."
MOT,touch your .
MOT,tell the doll .
MOT,touch your +...
MOT,mouth .
MOT,touch your +...
CHI,++ mouth .
MOT,touch your +...
