participant,sentence
FAT,okay wow look at that .
FAT,what's that ?
CHI,&=grunts .
FAT,xxx .
FAT,what is that ?
FAT,what is it ?
CHI,&bay &-uh .
FAT,what is that ?
CHI,&kra &kuh .
FAT,mhm truck yeah .
FAT,xxx .
FAT,everything ?
FAT,okay .
FAT,"okay take everything out, if you want ."
FAT,what was that ?
CHI,&buh .
FAT,ahhah it's a baby no ?
CHI,baby .
FAT,ah bear bear okay there was a bear .
FAT,you are right .
CHI,baby .
FAT,"and there's a baby, okay ."
FAT,what is that ?
FAT,what do you do with it ?
CHI,&huh &kli .
FAT,oh there's a horse on it .
FAT,hello Bob .
CHI,hi Daddy .
FAT,ah okay .
CHI,&=sighs .
FAT,"okay, come ."
FAT,come here .
FAT,come play with those one .
FAT,hm: what are we making .
FAT,ah [x 3] you wan(t) play with those ones ?
FAT,with those block ?
FAT,what are we making ?
FAT,Bob ?
FAT,"oh okay, I think this is to &brai, is &-uh to brush hair ."
FAT,mhm she's cute ?
CHI,cute .
FAT,"ahhah, you want feed ?"
FAT,feed her ?
FAT,oh okay .
FAT,"&=sips, &ah, is it yummy ?"
CHI,yeah .
FAT,yummy .
FAT,you wan(t) eat more food ?
CHI,baby .
CHI,&ah &foo .
FAT,xxx more food .
FAT,&=eats mm: yummy !
FAT,you wan(t) xxx too ?
FAT,xxx too ?
CHI,baby .
FAT,mhm is this for you or for me &=sips ?
CHI,here .
FAT,give me tea .
FAT,I would like some tea .
CHI,&sheoup .
FAT,&=sips &ah .
CHI,&sheoup .
FAT,yummy !
CHI,&=sips .
FAT,&=laughs you wan(t) drink this one ?
CHI,&ah .
FAT,hey <me too> [x 2] !
FAT,I would like drink !
FAT,"&ah &gulp [x 3] &ah, yummy !"
FAT,&=engine .
FAT,"can I, fit her too ?"
FAT,xxx Bob ?
CHI,&=eats .
FAT,is it yummy ?
CHI,yummy !
FAT,"yummy, okay !"
FAT,okay you wan(t) play with those one ?
FAT,xxx .
FAT,"two, no ?"
FAT,xxx play with baby ?
CHI,baby .
FAT,mhm okay .
FAT,hey yeah that's my truck !
CHI,&duh &deh .
CHI,no &des you .
FAT,okay [x 2] no thank_you .
FAT,&chu [x 6] okay .
CHI,&oo !
FAT,"mm:, what's that ?"
FAT,"oh, oh yeah, he was about to cry because he didn't have his, bottle ."
FAT,you wan(t) put some blocks ?
CHI,&buh .
FAT,"&ah, yeah no more ."
FAT,hm: more ?
CHI,more .
FAT,"okay, whoops, well &=laughs, more ?"
CHI,more .
FAT,woah .
CHI,&=gasps .
FAT,&=gasps .
FAT,hm: oh sorry !
FAT,"maybe, look maybe if we do like this ?"
FAT,oh no it don't fit in .
FAT,which one ?
FAT,"try which one's, better ?"
FAT,&oo &=laughs try this one ?
FAT,it's gonna fall !
FAT,"no, good_job it doesn't fall ."
FAT,yeah xxx .
FAT,xxx truck roll .
FAT,&hmph alright fall down .
FAT,you know what we can do ?
FAT,you wanna make a bridge ?
CHI,0 .
FAT,we can try to make a bridge hold on .
FAT,or a truck .
FAT,how we make a bridge ?
FAT,like this ?
FAT,that's difficult .
FAT,xxx one mhm .
FAT,xxx for the truck .
FAT,look .
FAT,uhoh .
FAT,&=laughs look we can go in between like that &=engine .
FAT,so it xxx .
CHI,&=laughs .
FAT,&=laughs it's difficult ?
CHI,&=sighs .
FAT,&=engine .
CHI,&=engine .
FAT,oh !
CHI,&=engine .
FAT,"&=engine, yeah you did xxx !"
FAT,you wanna make a pyramid ?
FAT,okay thank_you .
FAT,is this for you ?
FAT,"thank_you, let's build this one ."
FAT,and this one xxx .
CHI,&hea Daddy .
FAT,oh no xxx Bob .
FAT,okay you don't want ?
FAT,look .
FAT,"what should I put, should I xxx this one ?"
CHI,no .
FAT,no .
CHI,&nai &nai !
FAT,this one here ?
FAT,okay .
FAT,&woo &dan .
CHI,no Daddy .
FAT,"okay, okay what I make ?"
FAT,"okay we can do, first like this ."
CHI,no !
FAT,no ?
