participant,sentence
MOT,wow Harry .
MOT,xxx the babies &=gasps !
MOT,&ah Harry !
MOT,look at the big girl .
MOT,give Mommy the big girl .
MOT,can Mommy have the big girl ?
MOT,aw I want you to brush my hair Mama !
MOT,&oh I want Harry to brush my hair !
MOT,please brush my hair Harry .
MOT,no .
MOT,my hair .
MOT,me .
MOT,me .
CHI,&da &ee .
MOT,me .
CHI,&da &ee .
MOT,the baby's hair .
MOT,here hairbrush .
MOT,here Harry &cluck &cluck .
MOT,<let's brush> [x 2] .
MOT,"ye(a)h, oh and Mommy too you know why ?"
MOT,you know why ?
MOT,(be)cause we're gonna go to a party today .
MOT,we're gonna go to a party .
MOT,and at the party we're gonna drink some milk and juice .
MOT,look .
MOT,I'm gonna drink my juice from a cup <&gulp> [x 6] .
MOT,Harry would you like to drink juice with me ?
MOT,Harry drink <&gulp> [x 5] .
CHI,<&da &ee> [x 2] .
MOT,&=laughs ye(a)h oh let's sit down (be)cause my friend wants to drink !
MOT,<Harry> [x 3] .
MOT,I wanna drink .
MOT,come give me a drink .
MOT,come .
MOT,come .
MOT,come give me a drink .
MOT,oh I'm so thirsty I wanna drink .
MOT,give me a drink please .
MOT,&wah &wah <I'm thirsty> [x 2] &wah &wah .
MOT,<&gulp> [x 5] oh that's so good .
MOT,no look Harry .
MOT,look [x 2] .
MOT,hey come here .
MOT,I know .
MOT,look Harry .
MOT,what we gonna call her .
MOT,we're gonna call her big girl .
CHI,xxx .
MOT,big girl's gonna sit over here .
MOT,oh no I wanna go see big girl .
MOT,how should we get there ?
MOT,can we go in a car ?
MOT,or a truck ?
MOT,where's the truck ?
MOT,where's the truck ?
MOT,Harry where's the truck ?
MOT,ye(a)h good can I have the truck ?
MOT,give Mommy the truck .
MOT,look .
MOT,baby's gonna go in the truck .
MOT,she gonna go see big girl .
MOT,okay ?
MOT,you ready ?
MOT,gonna help me ?
MOT,push the truck .
MOT,push <vroom@o> [x 5] .
MOT,there they are .
MOT,now they're all together .
CHI,xxx .
MOT,I know .
MOT,here comes the truck <vroom@o> [x 9] .
MOT,"Harry, truck ."
MOT,I need blocks !
MOT,come here .
MOT,I need blocks for big girl and baby .
MOT,I need blocks .
