participant,sentence
MOT,hello ?
MOT,oh hi Frank .
MOT,hi I'm playing with Minerva .
MOT,what are you doing ?
MOT,Frank's gotta go .
MOT,okay bye .
CHI,xxx call him tomorrow .
MOT,I'll call him tomorrow ?
MOT,okay good idea .
CHI,<that was &i> [x 2] &o xxx horse .
MOT,the horsie's gonna what ?
CHI,gonna <get out> [x 2] the man .
MOT,he's gonna go get the man ?
MOT,okay .
MOT,is that his horsie ?
CHI,0 .
MOT,ye(a)h ?
MOT,okay .
CHI,my xxx &aga here .
MOT,it does look like Elizabeth .
MOT,it looks like a miniature Elizabeth eh ?
CHI,&e .
MOT,is that the baby and is this the big sister ?
CHI,ye(a)h .
MOT,xxx .
CHI,&e &e &ha &hat .
MOT,she has a hat ?
CHI,yes .
CHI,&di it is not too cold .
MOT,it's not too cold eh she doesn't need her hat .
CHI,ye(a)h .
MOT,okay .
CHI,xxx .
MOT,does she have any hair ?
CHI,yes .
MOT,"yes, do you wanna brush her hair ?"
CHI,want the comb .
CHI,to brush hair .
MOT,woah is she letting you brush her hair ?
CHI,ye(a)h .
MOT,oh that's a good girl .
MOT,pretty .
MOT,is that the big sister ?
CHI,ye(a)h .
MOT,what's big sister's name ?
CHI,Finny .
MOT,Finny .
MOT,hm: hey Finny .
CHI,her name Finny .
MOT,mhm .
MOT,oh &=laughs .
MOT,she wearing any undies@g ?
CHI,no .
MOT,"no, ah must be her pajamas then eh ?"
MOT,she must be wearing pajamas maybe it's her bedtime .
CHI,0 .
MOT,ye(a)h ?
MOT,brush your hair before bedtime ?
MOT,good_job .
MOT,is she ready for bed ?
CHI,0 .
MOT,no not yet ?
CHI,she wake up .
MOT,she woke up ?
MOT,she half woke up &=laughs .
CHI,xxx &cluck [x 5] xxx &cluck [x 17] .
MOT,is she riding a horsie ?
CHI,run [x 3] &cluck [x 6] .
MOT,oh she's running .
MOT,is she cold now ?
MOT,she needs her hat on .
MOT,xxx .
CHI,xxx .
CHI,please put her [x 2] hat .
MOT,mhm .
MOT,sure .
MOT,that's tricky .
MOT,&=gasps there she goes .
CHI,xxx .
MOT,that her sweater ?
CHI,xxx &tu [x 10] +...
MOT,&=laughs .
MOT,oh stuck on your finger ?
CHI,&=laughs .
MOT,&=laughs can I try ?
MOT,oh my fingers are too big to go in there .
MOT,let's see oh .
CHI,&cluck .
CHI,&cluck .
CHI,&cluck [x 2] xxx .
MOT,&=laughs what's her eye doing eh ?
CHI,ha .
CHI,&o eye now .
MOT,she's winking .
CHI,why ?
MOT,watch Mommy .
CHI,why Mommy ?
MOT,"why, cause she likes to wink ."
MOT,&=laughs .
CHI,why &gos &he &ha wink .
MOT,why is she winking ?
MOT,"sometimes you wink when you see someone you go hi, wink ."
CHI,why Mommy ?
MOT,&f fun .
CHI,why &eha winking ?
CHI,why winking Mommy ?
MOT,I think &h both of her eyes are sposta do that Honey Bunny but one's broken .
MOT,one's broken .
CHI,why Mommy ?
MOT,so look when you put her down like this .
CHI,ye(a)h .
MOT,it's sposta look like she's sleeping but this one's not working see .
MOT,that's broken .
CHI,why Mommy ?
MOT,maybe somebody broke it ?
MOT,by accident .
CHI,xxx .
CHI,xxx .
CHI,call him back .
MOT,you're calling him back ?
CHI,ye(a)h .
MOT,okay .
CHI,hi man .
CHI,why &a [x 2] are &y broken ?
MOT,&=laughs are you asking the man ?
MOT,does he know why her eye's broken ?
CHI,0 .
MOT,no ?
CHI,no [x 2] .
MOT,no .
CHI,xxx .
CHI,call back the man .
MOT,you're gonna call him back again ?
MOT,okay .
CHI,xxx he's the man .
CHI,oh why her eye working .
MOT,what's he saying ?
CHI,xxx him back .
MOT,&laughs .
CHI,xxx why eye broken .
MOT,maybe somebody was touching it too much .
MOT,and it broke .
CHI,I &wa why her eye broken ?
CHI,look in her eye .
CHI,why her eye broken &aga .
MOT,does Elizabeth know why ?
CHI,ye(a)h .
MOT,ye(a)h .
MOT,&=laughs is she gonna look at it closely ?
MOT,&=laughs .
CHI,<where the phone> [x 2] go ?
MOT,the phone ?
CHI,call him .
CHI,hi lady .
MOT,a lady ?
CHI,why ?
CHI,ye(a)h .
CHI,&e hi lady xxx .
CHI,xxx .
CHI,on the floor .
MOT,you like the phone eh ?
CHI,&=belches .
MOT,oh !
