participant,sentence
MOT,xxx .
CHI,truck is gonna pick up the blocks .
MOT,is the trucks gonna pick up the blocks .
MOT,xxx .
MOT,xxx no hands .
MOT,xxx hands .
CHI,xxx blocks .
MOT,its okay .
MOT,yeah like that .
MOT,"wow you building the castle on the &blo, <on the> [x 2] truck ?"
CHI,ye(a)h .
MOT,careful .
MOT,okay where's the truck taking the castle ?
CHI,to the fairy land .
MOT,to the fairy land &=laughs ?
MOT,"to the fairy land, okay &=laughs !"
MOT,oh &=laughs calm down Malfoy .
CHI,can I make a tower there ?
MOT,yeah can you come here sit next to Mommy baby ?
MOT,can we build it here ?
MOT,the tower ?
CHI,xxx .
MOT,want Mommy to help you ?
MOT,no no hands please .
MOT,building a tower ?
MOT,what kind of tower ?
MOT,building ?
MOT,a building Malfoy ?
MOT,calm down .
MOT,like this ?
CHI,&oo 0 .
MOT,okay you like my tower ?
CHI,no .
MOT,yeah ?
MOT,okay go ahead what are we gonna do now .
CHI,crash .
MOT,uhoh &=laughs we're gonna crash .
CHI,I'm drive .
MOT,don't go too far .
MOT,I want you to stay here .
MOT,stay here with Mommy .
CHI,&ch &ch &ah &psh .
MOT,"oh &=laughs, oh oh okay come here calm down ."
MOT,calm down .
CHI,a tower ?
MOT,another tower ?
MOT,another tower .
MOT,let's see how tall I can make the tower .
MOT,hm: put that one here .
MOT,uhoh .
MOT,Malfoy calm down .
MOT,calm down .
MOT,you want Mommy to build the tower ?
MOT,"okay, wanna give me the yellow &-uh block ?"
CHI,okay .
MOT,thank_you .
MOT,hm: now gimme a blue one ?
CHI,0 .
MOT,thank_you .
MOT,hm: (a)nother blue one ?
CHI,0 .
MOT,&=laughs gimme an orange one ?
CHI,0 .
MOT,and another blue one ?
CHI,0 .
MOT,"do you wanna try putting, whoops &=laughs !"
MOT,it fell down Malfoy !
CHI,I don't want it to fall down .
MOT,I know but you know when it gets too big like that it falls down it's not very sturdy .
CHI,Mommy [x 2] let's make a gate .
MOT,a gate ?
MOT,<for the> [x 2] tractor ?
MOT,that's a gate ?
MOT,okay there's the gate .
CHI,take this block .
MOT,"oh there's another one &=grunts, (o)kay ."
MOT,should we use teacups too ?
MOT,&=laughs what do you think ?
CHI,teacups are not blocks .
MOT,"no, but we can pretend, right ?"
MOT,no hands .
CHI,it's going in the tunnel Mommy !
MOT,"okay, in the tunnel ."
CHI,&psh &ah &ah .
MOT,what's with the crashing ?
MOT,everything's crashing .
MOT,sit .
MOT,sit .
MOT,Mommy's going to make a [x 3] real gate see it's a gate .
MOT,and it opens like this see [x 2] xxx .
CHI,can we close the gate ?
MOT,okay this is the gate .
MOT,"and inside the gate there's, a teacup house ."
MOT,what do you think ?
MOT,do you like it ?
MOT,a teacup house ?
CHI,xxx .
MOT,"you hafta ask for us to open the gate, okay ?"
MOT,Mommy's not going to open the gate if you don't ask nice .
CHI,&ah .
MOT,no <you can't> [x 2] go through the gate you hafta ask Mommy nicely to open it .
