participant,sentence
MOT,clap clap clap .
MOT,<everybody clap clap clap clap> [=! singing] .
MOT,<everybody sing lalalala@si> [=! singing] .
MOT,<bow to your partners and then we turn around yippee hands in the air rock a bye your bear hush and go asleep shh shh ssh> [=! singing] .
MOT,diddle_a_diddle_a_diddle_a_diddle_a_dee@si .
MOT,diddle_a_diddle_a_diddle_a_diddle_a_dee@si .
MOT,<everybody clap clap clap clap everybody sing lalalalala@si bow to your partners> [=! singing] .
MOT,"ah ah, y(ou) got (t)o stay there ."
MOT,<and then we turn around yippee hands in the air rock a bye your bear hush and go asleep shh shh ssh> [=! singing] .
MOT,diddle_a_diddle_a_diddle_a_diddle_a_dee@si .
MOT,diddle_a_diddle_a_diddle_a_diddle_a_dee@si .
MOT,ready ?
MOT,<round and round the garden like a teddy_bear one step two step and a tickle under there> [=! singing] .
MOT,(a)n(d) again ?
MOT,(a)n(d) again ?
MOT,<round and round the garden like a teddy_bear one step two step and a tickle under there> [=! singing] .
MOT,oh !
MOT,you fell back .
MOT,come .
MOT,again ?
MOT,<round and round the garden like a teddy_bear one step two step and a tickle under there> [=! singing] .
MOT,again ?
MOT,again ?
MOT,wanna do it to mammy ?
MOT,oh good girl .
MOT,<round and round the garden like a teddy_bear> [=! singing] +/.
MOT,oh oh oh oh oh .
MOT,<round and round the garden like a> [=! singing] +/.
MOT,do the little piggies now ?
MOT,are y(ou) bored ?
MOT,<this little piggy went to the market this little piggy went home this little piggy had roast beef this little piggy had none and this little piggy cried weeweewee@o all the way home> [=! singing] .
MOT,"oh, oh, come_on ."
MOT,you wanna move around now „ don't y(ou) ?
MOT,<one two three four five &-eh &-eh &-eh a fish alive> [=! singing] .
MOT,clap hands .
MOT,clap clap clap clap clap .
MOT,clap clap clap clap clap .
MOT,clap .
MOT,Aisha .
MOT,Aisha .
MOT,where's Aisha ?
MOT,Aisha ?
