participant,sentence
MOT,(a)n(d) then up there .
MOT,(a)n(d) then up there .
MOT,(a)n(d) all the way up there .
MOT,it did .
MOT,have y(ou) got more ?
MOT,and there and there and there .
MOT,and tickle under there !
MOT,ready ?
MOT,"there, there ."
MOT,tickle under there !
MOT,who's the best girl ?
MOT,(a)re y(ou) sittin(g) in your chair ?
MOT,what's that ?
MOT,what ?
MOT,look .
MOT,(re)member we done this ?
MOT,"yeah, 0are y(ou) ready ?"
MOT,with this hand ?
MOT,we do it again ?
MOT,(a)re y(ou) ready ?
MOT,this one ?
MOT,again ?
MOT,where's your [!] mouth go ?
MOT,you don't want [!] to do your mouth ?
MOT,what about mine ?
MOT,where's my mouth ?
MOT,watch .
MOT,ready ?
MOT,toes .
MOT,knees .
MOT,and a tickle under there !
MOT,"we do it again, (a)re y(ou) ready ?"
MOT,what ?
MOT,toes knees and a tickle under there !
MOT,again ?
MOT,(a)re y(ou) ready ?
MOT,toes .
MOT,knees .
MOT,and a tickle under there !
MOT,"oh (a)re y(ou) ready, one more time, (a)re y(ou) ready ?"
MOT,"toes, there's your toes ."
MOT,u:p to your knees and a tickle under there !
MOT,ready ?
MOT,are you blowing bubbles ?
MOT,you love that „ don't y(ou) ?
MOT,are y(ou) ready ?
MOT,again ?
MOT,do it again ?
MOT,oh !
MOT,<lollipop lollipop lollilollilollipop@wp> [=! singing] .
MOT,<oh lollipop lollipop lollilollilollipop@wp lollipop lollipop oh lollilollipop@wp lollipop lollipop oh lollilollipop@wp> [=! singing] .
MOT,we do it again ?
MOT,<oh lollipop lollipop lollilollilollipop@wp lollipop lollipop oh lollilollipop@wp lollipop lollipop oh lollilollipop@wp> [=! singing] .
MOT,oh lollipop .
MOT,hey ticky_ticky_tick@wp .
MOT,hey ticky_ticky_tick_tick_tickles@wp !
MOT,hey ticky_ticky_tick_tick_tickles@wp .
MOT,ready ?
MOT,a:nd tck_tck_tck_tck_tck_tickles@wp !
MOT,ready .
MOT,steady .
MOT,tck_tck_tck_tck_tck_tickles@wp !
MOT,(a)re y(ou) ready ?
MOT,ready .
MOT,tck_tck_tck_tck_tck_tickles@wp !
MOT,you [!] do it .
