participant,sentence
MOT,ey !
MOT,"you want my top for some reason, what d(o) y(ou) want it for ?"
MOT,what d(o) y(ou) want it for ?
MOT,gotcha !
MOT,dadadadada@p .
MOT,"0are you slappin(g) me now, are y(ou) ?"
MOT,0are you slappin(g) me +/.
MOT,oh [x 4] !
MOT,oh !
MOT,oh !
MOT,oh ouch !
MOT,ouch !
MOT,ouch !
MOT,(a)re y(ou) ready ?
MOT,<you are> [!] slapping me .
MOT,clap clap clap .
MOT,clap clap clap clap clap .
MOT,(th)at's your shoe .
MOT,really ?
MOT,d(o) y(ou) like [!] your shoes ?
MOT,xxx .
MOT,ow !
MOT,ow !
MOT,ow !
MOT,ouch !
MOT,ouch !
MOT,Reb ?
MOT,are y(ou) lookin(g) at the Christmas tree ?
MOT,are y(ou) lookin(g) at the Christmas tree ?
MOT,see all the lights ?
MOT,xxx .
MOT,oh I gotcha .
MOT,I gotcha .
MOT,I gotcha .
MOT,I gotcha .
MOT,dadadada@i .
MOT,dada@i .
MOT,dadadada@i .
MOT,dadadada@i .
MOT,where's your toes ?
MOT,where's your toes ?
MOT,where's your toes ?
MOT,"and your leg, and your leg, and your t:ummy, a:nd under your chin !"
MOT,d(o) y(ou) like your dress ?
MOT,oh .
MOT,nadada@i .
MOT,(i)s that nice ?
MOT,(a)re y(ou) getting teethies@f [: teeth] ?
MOT,y(ou)'re not allowed bite your dress .
MOT,ah [!] gotcha .
MOT,a:h gotcha !
MOT,I got your dress .
MOT,is that my dress ?
MOT,ooh ooh ooh .
MOT,ooh ooh ooh .
MOT,a:h it's my dress !
MOT,oh y(ou)'re goin(g) to take your fingers out if I won't give you your dress „ (i)s that right ?
MOT,where 0is dada ?
MOT,argh !
MOT,ah y(ou)'re not allowed do that .
MOT,oh !
MOT,bounce +/.
MOT,where's Matthew ?
MOT,where's Matthew ?
MOT,oh !
MOT,ha-ha-ha-ha-ha-ha@i .
MOT,ha-ha-ha-ha-ha-ha@i .
MOT,did y(ou) have your breakfast ?
MOT,y(ou) did „ didn't you ?
MOT,no !
MOT,no !
MOT,"no, no !"
MOT,"no, no, no, no, no, no, no, no ."
MOT,that's mine !
MOT,"no, no ."
MOT,"no, no, no, no, no ."
MOT,no .
MOT,oh .
MOT,really ?
MOT,and then where are you going ?
MOT,are y(ou) goin(g) to go for a crawl ?
MOT,in the playroom ?
MOT,or your other shoe ?
MOT,y(ou) need your shoes for walkin(g) „ don't you ?
MOT,your shoes .
MOT,"oh, what's that ?"
MOT,dat-dat-dat@i .
MOT,really ?
MOT,your shoes .
