participant,sentence
MOT,boo !
MOT,boo !
MOT,boo !
MOT,boo !
MOT,boo !
MOT,where's mammy ?
MOT,where's mammy ?
MOT,where's mammy ?
MOT,boo !
MOT,where's Cya ?
MOT,boo !
MOT,boo !
MOT,"(ca)n you play that with your own [!] handies@f [: hands], look ?"
MOT,boo !
MOT,ah boo !
MOT,can you do that ?
MOT,tcksh@o .
MOT,"yeah, you hafta smile for the camera ."
MOT,tcksh@o .
MOT,hurray !
MOT,yeah !
MOT,camera .
MOT,you're very interested in the cameras „ aren't you ?
MOT,very interested .
MOT,a bit more clap handies@f [: hands] ?
MOT,what's that ?
MOT,mammy's shoe_shoe@f [: shoe] .
MOT,shoe_shoe@f [: shoe] .
MOT,where's mammy's toes ?
MOT,will I show y(ou) ?
MOT,"these are new, look ."
MOT,z:ip .
MOT,"&-uh, toe_toes@f [: toes] !"
MOT,that's very strange .
MOT,that's very strange „ isn't it ?
MOT,where's mammy's toe_toes@f [: toes] .
MOT,they must be in there somewhere .
MOT,"m(y) shoe, that's a big shoe ."
MOT,0it 0is called a boot !
MOT,boot .
MOT,d(o) y(ou) wanna see inside ?
MOT,(i)s purple inside .
MOT,"yeah, (i)s that funny ?"
MOT,they're tights .
MOT,they're for winter .
MOT,y(ou) can't see mammy's toes but you can feel [!] them .
MOT,"yeah, look, there's the lace ."
MOT,(i)s that funny ?
MOT,"there's a hole in mammy's tights, look ."
MOT,"there's a hole, can you put your finger in there ?"
MOT,"put your finger in there, look ."
MOT,"yeah, little hole ."
MOT,little hole .
MOT,neh@i .
MOT,do y(ou) wanna try on my boot ?
MOT,"see how I put it on my foot, look ."
MOT,put it on like that [!] and close .
MOT,z:ip .
MOT,d(o) you wanna open it ?
MOT,you hold that and pull .
MOT,"hold it, look, look ."
MOT,see can you do that .
MOT,"hold on tight like that, ready ?"
MOT,z:ip .
MOT,and out [!] comes mammy's foot .
MOT,see ?
MOT,(wi)ll we put it on your [!] foot ?
MOT,you wear mammy's shoe ?
MOT,"zip it up, (wi)ll we zip it up ?"
MOT,no ?
MOT,yum yum ?
MOT,"ah phew yuck, smelly boot, yuck ."
MOT,"ah yuck, smelly boot ."
MOT,you taste .
MOT,blech@z:m .
MOT,smelly boot .
MOT,blech@z:m .
MOT,"taste again, yum yum ?"
MOT,yum yum yum .
MOT,see is it yum yum .
MOT,"taste, yum yum ?"
MOT,nice ?
MOT,blech@z:m .
MOT,smelly boot .
