participant,sentence
MOT,(a)re y(ou) ready ?
MOT,ready steady ?
MOT,O:is .
MOT,Ois .
MOT,peep peep !
MOT,where's Ois gone ?
MOT,oh Ois .
MOT,boo !
MOT,oh_my_goodness .
MOT,oh_my_goodness .
MOT,"oh, do Round_And_Round_The_Garden for mama ."
MOT,c(o)me_on .
MOT,"do Round_And_Round_The_Garden, are y(ou) ready ?"
MOT,are y(ou) steady ?
MOT,go !
MOT,<all around the garden Ois's teddy_bear one step two step and a tickle you under there> [=! singing] .
MOT,"go_on, you do it ."
MOT,"aw [!] go_on, you do it ."
MOT,go_on .
MOT,play peeps@z:m .
MOT,play peeps@z:m .
MOT,where's Ois gone ?
MOT,where's Ois gone ?
MOT,peeps@z:m !
MOT,where's Ois gone ?
MOT,peeps@z:m !
MOT,where's Ois gone ?
MOT,oh !
MOT,ah bababa@p .
MOT,"one, two ."
MOT,aw .
MOT,"aw, peeps ."
MOT,"oh, a light !"
MOT,where's the light gone ?
MOT,oh !
MOT,can you [!] see the light ?
MOT,"oh, you can see it in the mirror „ can't y(ou) ?"
MOT,can't y(ou) see it in the mirror ?
MOT,oh where is it ?
MOT,oh I know .
MOT,you wanna do Itsy_Bitsy_Spider ?
MOT,<Itsy_Bitsy_Spider climbed up the water spout> [=! singing] .
MOT,you wanna do it ?
MOT,<down came the rain and washed the spider out> [=! singing] .
MOT,<out came the sun and dried up all the rain> [=! singing] .
MOT,oh what's over there ?
MOT,<and Itsy_Bitsy_Spider went up the spout again> [=! singing] .
MOT,hooray !
MOT,clap handies@f [: hands] .
MOT,hooray .
MOT,"show me, look ."
MOT,"Ois, oh_my_goodness, the light !"
MOT,tck^tck^tck^tck^tck^tck@p .
MOT,ldl^ldl^ldl^ldl^ldl^ldl^ldl@p .
MOT,(a)re y(ou) ready ?
MOT,O:isi ?
MOT,peeps@z:m !
MOT,"oh_my_goodness, (di)d y(ou) not like my peep ?"
MOT,ah peep !
MOT,O:is ?
MOT,peep !
MOT,aw what ?
MOT,look .
MOT,ch^ch^ch^ch^ch^ch^ch@p .
MOT,ch^ch^ch^ch^ch^ch^ch@p .
MOT,ready ?
MOT,"hey, look ."
MOT,boo !
MOT,boo !
MOT,oh_my_goodness .
MOT,oh_my_goodness .
MOT,I got your toe_toes@f [: toes] .
MOT,d(o) y(ou) wanna play with your toe_toes@f [: toes] ?
MOT,would you like ?
MOT,would you like ?
MOT,would you like ?
MOT,would you like ?
MOT,"oh, where's your toe_toes@f [: toes] ?"
MOT,oh I got your piggie@f [: pig] toes .
MOT,ah !
MOT,a:h !
MOT,a:h !
MOT,ooh !
MOT,ooh !
MOT,"oh, they're gorgeous legs ."
MOT,whoo !
MOT,gorgeous [!] legs .
MOT,whoa !
MOT,whoa !
MOT,"whoa, they're gorgeous legs ."
MOT,"ready, ready steady ."
MOT,"whoa, they're gorgeous legs !"
MOT,"oh, whoa !"
MOT,"ready, steady, go !"
MOT,ah baba .
