participant,sentence
MOT,come here .
MOT,<this little piggy went to the market this little piggy went home this little piggy had sweets this little piggy had none and this little piggy cried weeweewee@o all the way home> [=! singing] .
MOT,where's mammy gone ?
MOT,where's mammy gone ?
MOT,ah !
MOT,peep !
MOT,ah !
MOT,where's mammy gone ?
MOT,peep !
MOT,(a)re y(ou) blowin(g) a kiss ?
MOT,oh Ois loves mammy and mammy [!] loves Ois !
MOT,look .
MOT,oh well done .
MOT,hoo:ray .
MOT,clap handies@f [: hands] .
MOT,hoo:ray .
MOT,"oh, what's in your ears ?"
MOT,what's in your ears ?
MOT,(a)re y(ou) doin(g) .
MOT,<head shoulders knees and toes knees and toes head shoulders knees and toes knees and toes and eyes and ears and head and nose head shoulders knees and toes> [=! singing] .
MOT,<head shoulders knees and toes knees and toes> [=! singing] .
MOT,now what'll we do ?
MOT,"do you wanna do All_Around_The_Garden, are y(ou) ready ?"
MOT,are y(ou) a t:ired boy ?
MOT,peep .
MOT,oh where's Ois gone ?
MOT,peep !
MOT,hooray !
MOT,where's Ois gone ?
MOT,peep !
MOT,"y(ou) do it on your eyes, not your ears ."
MOT,"are y(ou) ready, look, you do it, what mammy's doing, look ."
MOT,peep !
MOT,where's mammy [!] gone ?
MOT,where's mammy gone ?
MOT,your ears .
MOT,"y(ou) put your hands on your face, look ."
MOT,"peep, yeah ."
MOT,peep .
MOT,"c(o)me_on, you do it ."
MOT,why (a)re you putting it on your ears for ?
MOT,it's not your ears .
MOT,are y(ou) ready ?
MOT,where's Ois gone ?
MOT,oh !
MOT,oh !
MOT,big yawn .
MOT,a big yawn .
MOT,oh a big yawn .
MOT,oh what's that ?
MOT,what's that ?
MOT,yeah what's that ?
MOT,that's a &ca +/.
MOT,the camera .
MOT,oh that's a lovely story .
MOT,yeah .
MOT,oh .
MOT,that's a lovely story .
MOT,ah_sssssttt@i .
MOT,oh he's copying [!] his mammy !
MOT,you do it .
MOT,you do it .
MOT,oh very good Ois !
MOT,bop@z:m !
MOT,bop@z:m !
MOT,ye:(ah) .
MOT,bop@z:m !
MOT,bop@z:m !
MOT,"what, gorgeous ?"
MOT,"ready, steady, go !"
MOT,go !
MOT,"ready, steady, go !"
MOT,go !
MOT,go !
MOT,go !
MOT,"oh yeah, we hafta clap ."
MOT,0do 0you want me to clap ?
MOT,hooray !
MOT,what will we do ?
MOT,hooray .
MOT,oh where's Ruby ?
MOT,where is she gone ?
MOT,she's a:ll +/.
MOT,what ?
MOT,she's all [!] gone .
MOT,can y(ou) turn around ?
MOT,can y(ou) ?
MOT,"yeah, the doggie@f [: dog] (i)s all [!] gone ."
MOT,doggie@f [: dog] .
MOT,ta-ta@f .
MOT,what ?
MOT,oh that's a great game .
