participant,sentence
MOT,good boy .
MOT,"yeah, make noise, whoa ."
MOT,yeah .
MOT,0 [=! shakes some of the toys Ard is playing with] .
MOT,make a_lot_o(f) noise .
MOT,good boy .
MOT,yeah .
MOT,"oh, you're going to bite it ."
MOT,do y(ou) wanna bite it ?
MOT,one .
MOT,yeah !
MOT,yeah !
MOT,will we spin it ?
MOT,look .
MOT,0 [=! spins toy] .
MOT,spin it .
MOT,can you spin it ?
MOT,oh ?
MOT,what ?
MOT,what ?
MOT,hah@i !
MOT,yeah !
MOT,"and the crab, what does the crab do ?"
MOT,"oh, he's delicious „ is he ?"
MOT,"no, you can't bite him ."
MOT,"aw, you can't bite him ."
MOT,d(o) you want a little drink ?
MOT,d(o) you want some milk ?
MOT,no ?
MOT,d(o) y(ou) want some bobba@f ?
MOT,Ard ?
MOT,d(o) you want some bobba@f ?
MOT,no ?
MOT,come here .
MOT,you want this guy „ do you ?
MOT,"there_you_go, there_you_go ."
MOT,big strong fella .
MOT,yeah .
MOT,big strong fella .
MOT,you like that guy „ do you ?
MOT,hm: ?
MOT,which one d(o) you want next ?
MOT,look .
MOT,he's nice to chew .
MOT,good boy .
MOT,"oh, that's better, yeah ."
MOT,0is that better ?
MOT,oh you want this guy ?
MOT,you want them all „ don't you ?
MOT,there_you_go .
MOT,0do 0you see the mirror ?
MOT,who's that ?
MOT,no .
MOT,no .
MOT,want a chew ?
MOT,yeah .
MOT,where's the baba ?
MOT,where's the baba ?
MOT,look !
MOT,who's that ?
MOT,who's that ?
MOT,huh ?
MOT,what d(o) you see ?
MOT,what's he sayin(g) ?
MOT,"is he saying +""/."
MOT,"+"" hi Ard ?"
MOT,what's he sayin(g) ?
MOT,d(o) you wanna pull him ?
MOT,"yeah, you can pull him ."
MOT,it's okay .
MOT,oh !
MOT,oh !
MOT,yeah .
MOT,there_you_go .
MOT,you like his crinkly ears „ don't you ?
MOT,heehee heehee heehee .
MOT,yeah .
MOT,"bring him over to you, there_you_go ."
MOT,what's he doing ?
MOT,what's he doing ?
MOT,look !
MOT,"oh, good boy ."
MOT,0do 0you 0want 0to see the baba ?
MOT,Ard ?
MOT,"there_you_go, there_you_go ."
MOT,"now, chicken ."
MOT,do you see anybody ?
MOT,look .
MOT,oh !
MOT,what did he say ?
MOT,and the doggie@f [: dog] ?
MOT,where's the doggie@f [: dog] ?
MOT,look !
MOT,are you goin(g) to catch it ?
MOT,are you goin(g) to catch it ?
MOT,no .
