participant,sentence
MOT,be-be-be-be-be@p .
MOT,clap hands .
MOT,Sai clap hands .
MOT,clap hands .
MOT,clap clap clap .
MOT,clap clap clap .
MOT,yeah ?
MOT,clap clap clap .
MOT,clap clap clap .
MOT,clap .
MOT,0are you looking at the cameras now today „ (a)re you ?
MOT,<clap hands clap hands (un)til mummy comes home mummy's got money and xxx got none> [=! singing] .
MOT,<clap hands clap hands (un)til mummy comes home mummy's got money and xxx got none> [=! singing] .
MOT,<clap hands clap hands (un)til mummy comes home> [=! singing] .
MOT,<xxx got money and mummy's got none> [=! singing] .
MOT,yeah !
MOT,<bow to your partners and then we turn around> [=! singing] .
MOT,yippee !
MOT,<hands in the air rock a bye your bear hush and go asleep shh shh shh> [=! singing] .
MOT,xxx is now asleep .
MOT,round and round the garden ?
MOT,yeah !
MOT,Sai +/.
MOT,good girl .
MOT,again ?
MOT,mamama@p .
MOT,got a big blob in your eye .
MOT,oh !
MOT,jigi-jigi-jigi-jigi@p .
MOT,ugh !
MOT,ugh !
MOT,ugh !
MOT,again ?
MOT,you hafta stay there missus .
MOT,&-eh Sai Sai pooka_pooka@wp boo !
MOT,aboo_aboo_aboo@wp boo boo !
MOT,(hoor)ay !
MOT,<round and round the garden like a teddy_bear bear one step two step and tickly under there> [=! singing] .
MOT,again ?
MOT,<round and round the garden like a teddy_bear bear one step two step and tickly under there> [=! singing] .
MOT,again ?
MOT,<this little piggy went to the market this little piggy went home this little piggy had roast beef this little piggy had none and this little piggy cried weeweewee@o all the way home> [=! singing] .
MOT,yeah ?
MOT,round and round the garden like a teddy_bear bear .
