participant,sentence
MOT,it's just us .
MOT,it is .
MOT,was that funny ?
MOT,don't [!] touch my necklace .
MOT,let's do this instead .
MOT,boo ah .
MOT,ta-ta@f .
MOT,ta-ta@f .
MOT,phsh-phsh-phsh@o .
MOT,is that fun ?
MOT,what do you see ?
MOT,d(o) y(ou) see lights ?
MOT,are y(ou) goin(g) to do some clapping ?
MOT,some clapping ?
MOT,"up, up, up ."
MOT,tsh-tsh-tsh-tsh-tsh@p .
MOT,y(ou) know ?
MOT,ee-ee-ee@p .
MOT,whee .
MOT,"look at you, all dancy@n ."
MOT,ah ah ah .
MOT,ah ah ah .
MOT,ah ah ah .
MOT,ah ah ah .
MOT,ah ah ah .
MOT,that's a lovely [!] sound .
MOT,d(o) y(ou) see the lights ?
MOT,too bright „ aren't they ?
MOT,I've never seen lights that bright .
MOT,baba .
MOT,baba .
MOT,"I think you should sit again, hup@z:m ."
MOT,"oh, y(ou)'re nearly falling ."
MOT,"no, y(ou)'re not ."
MOT,oh no no no no .
MOT,"stop it, d(o)n't ."
MOT,are y(ou) goin(g) to walk today ?
