participant,sentence
MOT,nose .
MOT,nose .
MOT,eyes .
MOT,eye .
MOT,ears .
MOT,hair .
MOT,do you (ha)ve hair ?
MOT,hair .
MOT,ears .
MOT,two ears .
MOT,two ears .
MOT,0do 0you want me to clap ?
MOT,clap .
MOT,clap .
MOT,clap .
MOT,clap .
MOT,you do it .
MOT,clap handies@f [: hands] .
MOT,that's it .
MOT,good job .
MOT,good girl .
MOT,clap handies@f [: hands] .
MOT,clap handies@f [: hands] .
MOT,clap handies@f [: hands] .
MOT,we do pattycake .
MOT,pattycake .
MOT,pattycake .
MOT,you can do it .
MOT,<baker's man> [=! singing] .
MOT,<bake me a cake as fast as you can> [=! singing] .
MOT,<pat it and prick it and mark it with a c@l> [=! singing] .
MOT,<and put it in the oven for Cal and me> [=! singing] .
MOT,ooh@i .
MOT,ooh@i .
MOT,ooh@i .
MOT,ooh@i .
MOT,"oohhhhhh@i, ooohhhhh@i ."
MOT,ooohhh@i .
MOT,what's this ?
MOT,what's that ?
MOT,what's that ?
MOT,careful .
MOT,are you looking for the ball ?
MOT,Cal ?
MOT,hi there .
MOT,Cal ?
MOT,will you shake your head ?
MOT,shake your head ?
MOT,shake your head ?
MOT,"shake, shake, shake ."
MOT,that's it .
MOT,very good .
MOT,"shake, shake, shake ."
MOT,"hold on, get up ."
MOT,"here, gimme your hand ."
MOT,okay ?
MOT,Cal ?
MOT,Cal ?
MOT,Cal ?
MOT,that's my hand .
MOT,"smack, smack, smack ."
MOT,you like to smack things „ don't y(ou) ?
MOT,smack .
MOT,smack .
MOT,"smack, smack, smack ."
MOT,xxx .
MOT,Cal ?
MOT,Cal ?
MOT,oh .
MOT,hidey@wp boo !
MOT,very good !
MOT,"boo, that's right ."
MOT,hidey@wp .
MOT,boo !
MOT,you do it .
MOT,hidey@wp boo !
MOT,hidey@wp +/.
MOT,are you okay ?
MOT,0are you okay ?
MOT,clap_clap@si .
MOT,finger_snap@si .
MOT,<time to check the xxx man> [=! singing] .
MOT,clap_clap@si .
MOT,finger_snap@si .
MOT,<time to check the xxx man> [=! singing] .
MOT,clap_clap_clap_clap_clap@si .
MOT,you look so tired .
MOT,"what is it, girl ?"
MOT,less growling .
MOT,"less growling, you monster ."
MOT,0are you okay ?
MOT,tired ?
MOT,tired .
MOT,hm: .
