participant,sentence
MOT,baba@p .
MOT,baba@p .
MOT,bang bang bang bang bang bang .
MOT,tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,ah dee-dee-dee-dee-dee-dee-dee-dee@o .
MOT,mama .
MOT,0can you say baba ?
MOT,ba:ba !
MOT,bang bang .
MOT,where's Ruthie ?
MOT,where's Ruthie ?
MOT,ah [!] there she is .
MOT,where's Ruthie ?
MOT,where's Ruthie ?
MOT,there she is !
MOT,where's Ruthie ?
MOT,there she is !
MOT,ah_lck_lck_lck_lck_lck_lck@wp .
MOT,bang bang bang .
MOT,bang bang bang .
MOT,oh clap clap clap .
MOT,clap clap clap .
MOT,clap clap clap .
MOT,o:h no 0are you goin(g) to cry ?
MOT,are you going to cry ?
MOT,heehee heehee heehee .
MOT,don't do that .
MOT,don't do that .
MOT,don't do that .
MOT,kisses ?
MOT,ma:ma !
MOT,ma-ma-ma@p .
MOT,ma-ma-ma@p .
MOT,Ruthie .
MOT,ma-ma-ma@p .
MOT,will we clap ?
MOT,will we clap ?
MOT,Ruthie ?
MOT,Ruthie you're not <lookin(g)> [!] at me .
MOT,papa .
MOT,"what's over there, what's over there ?"
MOT,what's over there ?
MOT,where's Ruthie ?
MOT,there she is !
MOT,where's Ruthie ?
MOT,there she is .
MOT,where's Ruthie ?
MOT,there she i:s !
MOT,uhoh uhoh uhoh uhoh .
MOT,ma-ma-ma@p .
MOT,ma-ma-ma@p .
MOT,oh !
MOT,ma-ma-ma@p .
MOT,mama .
MOT,ah no .
MOT,ah no !
MOT,don't cry .
MOT,don't cry .
MOT,don't cry .
MOT,ma-ma-ma@p .
MOT,ah mama !
MOT,there's the block .
MOT,hee-hee@o .
MOT,where's Ruthie ?
MOT,ah [!] th(ere) she is !
MOT,pita_pita_pita_pita_pita_pee@wp .
MOT,pita_pee@wp .
MOT,pita_pita_pt_pt_pt_pt_pt_pt@wp .
MOT,Ruthie ?
MOT,pita_pita_pita_pita_pita_pita_pita@wp .
MOT,hey !
MOT,don't do that !
MOT,a:re you bored ?
MOT,are you [!] bored ?
MOT,a:re you bored ?
MOT,mn-mn-mn-mn-mn@p ?
MOT,mn-mn-mn-mn-mn-mn-mn-mn-mn@p .
MOT,ah baba@wp .
MOT,baba@wp .
MOT,where's Ruthie ?
MOT,there's Ruthie ?
MOT,bang bang bang bang bang bang .
MOT,oh what's that ?
MOT,oh .
MOT,uhoh .
