participant,sentence
MOT,oh screamy@n time .
MOT,are y(ou) going to be screaming „ are you ?
MOT,blah@o .
MOT,blah@o .
MOT,ah_ha_ah_ha@p .
MOT,is that funny (.) or something ?
MOT,is (tha)t funny ?
MOT,ah bpbpbpbpbp@p .
MOT,bpbpbpbpbp@p .
MOT,oh good girl .
MOT,"good girl, do it again ."
MOT,unhunh .
MOT,I'm going to have my +/.
MOT,I'm going to have my breakfast now Missy .
MOT,there's the baba .
MOT,the baba .
MOT,having his food „ isn't he ?
MOT,ah there's daddy gone .
MOT,he's gone out „ isn't it ?
MOT,"hm:, there's the baba ."
MOT,really !
MOT,that's very interesting !
MOT,what's that all about ?
MOT,0will we give you some Bonjela for your xxx ?
MOT,"yeah, yeah, o:h !"
MOT,are they sore ?
MOT,yeah ?
MOT,aw .
MOT,here .
MOT,now .
MOT,oh that one's coming down „ isn't it ?
MOT,feel that one .
MOT,I can feel that one .
MOT,yeah .
MOT,oh .
MOT,do you wanna have a bite ?
MOT,0do 0you wan(t) a bite ?
MOT,oh sorry .
MOT,aw .
MOT,doesn't taste very nice „ does it ?
MOT,it's ugh [/] it's a bit yucky .
MOT,is it a bit yucky ?
MOT,hm: .
MOT,hm: delicious .
MOT,o:h .
MOT,(i)s that delicious (.) or disgusting ?
MOT,I can't really tell .
MOT,ai-ai@p .
MOT,yeah .
MOT,xxx .
MOT,ow what ?
MOT,oh no !
MOT,oh (a)re you tellin(g) me that ?
MOT,oh_dear !
MOT,oh no !
MOT,"I know, that's no fun ."
MOT,now .
MOT,all gone .
MOT,aw .
