participant,sentence
MOT,achickoo@p .
MOT,"hey, hello ?"
MOT,no ?
MOT,what's this ?
MOT,look .
MOT,teddy_bear .
MOT,"oh, what is it ?"
MOT,hey .
MOT,"Eoi, look ."
MOT,ready ?
MOT,<clap handies@f [: hands] (un)til daddy comes home clap handies@f [: hands] (un)til daddy comes home> [=! singing] .
MOT,<clap handies@f [: hands] (un)til daddy comes home clap handies@f [: hands] (un)til daddy comes home> [=! singing] .
MOT,a:h tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,a:h tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,a:h tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,a:h tickly@f [: tickle] tickly@f [: tickle] .
MOT,oh .
MOT,ready ?
MOT,<clap handies@f [: hands] (un)til daddy comes home with sweets in his pocket for Eoi alone> [=! singing] .
MOT,ah nothing's wrong .
MOT,ah nothing's wrong .
MOT,ah nothing's wrong .
MOT,"ah up y(ou) come, whoosha ."
MOT,bababababa@wp .
MOT,bababababa@wp .
MOT,bababababa@wp .
MOT,ah whoosha .
MOT,ready ?
MOT,ready ?
MOT,<clap handies@f [: hands] (un)til daddy comes home with sweets in his pocket for Eoi alone> [=! singing] .
MOT,xxx .
MOT,"oh y(ou)'re okay, y(ou)'re okay ."
MOT,a:h tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,a:h tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,a:h tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,what's in there ?
MOT,what is it ?
MOT,a:h tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,oh the cough .
MOT,ready ?
MOT,come_on .
MOT,<clap handies@f [: hands] (un)til daddy comes home with sweets in his pocket for Eoi alone> [=! singing] .
MOT,Eoi what's xxx ?
MOT,xxx .
MOT,ah dadadada@wp .
MOT,dadadada@wp .
MOT,ah_oo@p .
MOT,ah_oo@p .
MOT,a:h tickly@f [: tickle] tickly@f [: tickle] tickly@f [: tickle] .
MOT,ah_oo@p .
MOT,oh .
