participant,sentence
MOT,uhbluhbluh@wp .
MOT,eh_ehhhh@wp .
MOT,ehh_eh@wp .
MOT,ehh_eh@wp .
MOT,wuah_wah@wp .
MOT,wah_wah@wp .
MOT,aw .
MOT,now .
MOT,clean new nappie .
MOT,feet .
MOT,move your feet .
MOT,ruh_blah@wp !
MOT,ah_ha_uh@wp .
MOT,ooh_ah_hah@wp .
MOT,wigoo@wp .
MOT,adl_adl@wp .
MOT,gradl_adl@wp .
MOT,gadl_glavl@wp .
MOT,radl_dadl_dadl@wp .
MOT,hey .
MOT,radl_dadl_dadl@wp .
MOT,hah .
MOT,a_badl_bluh_blah_bluh@wp .
MOT,lah_hey@wp .
MOT,ladl_ladl_rayi@wp .
MOT,layi@wp .
MOT,what (a)re you singing for me ?
MOT,what (a)re you singing ?
MOT,bil_bil@wp .
MOT,bar_rar@wp !
MOT,that's a new sound .
MOT,eh_heh@wp .
MOT,eh_hah@wp .
MOT,adl_rowl@wp .
MOT,ay_ay_ay_ay@wp .
MOT,adl_dadl@wp .
MOT,yi_ay_ay_ay_ay@wp .
MOT,hey .
MOT,ahhh_yi_ay_ay_ay_ay@wp .
MOT,ah .
MOT,ahhhhhhhhyyy_ibucuh@wp !
MOT,did you push ?
MOT,ayyyyyyyyyy_ay_ay_ay_ay_ay_yah@wp !
MOT,ayy_yi_ay_ay_ay_ay_ay_ay_yah@wp !
MOT,ayyyy_ay@wp !
MOT,ay@wp !
MOT,ay@wp !
MOT,gi_gi@wp .
MOT,ayyyyyyy_yah@wp !
MOT,ayi@wp .
MOT,ay_ay_ay_ay_ay@wp .
MOT,ayyyyyyyyyyyy_ayi_yah@wp !
MOT,ayyyyyyyyyyyy_ayyyyyyi_yah@wp !
MOT,ayyyyyyyyyyyy_ayyyyi_yah@wp !
MOT,are you bitin(g) my nose ?
MOT,(a)re you bitin(g) my nose ?
MOT,ayyyyyyyy_ayyy_yah@wp !
MOT,cuck_cuck_cuck_cuck_cuck_oo@wp .
MOT,huh .
MOT,ayi_yah@wp !
MOT,"ayi_yah@wp, tickly ."
MOT,tickly .
MOT,ay@wp .
MOT,tickly .
MOT,tickly .
MOT,yeahiah@wp .
MOT,gapiah@wp .
MOT,gaihiah@wp !
MOT,oh you made my nose all wet .
MOT,huh ?
MOT,tucah_tucah_tucah_tucah_tucah_tucah_tucah_tucah_tuc@wp .
MOT,hey .
MOT,ah tucky_tucky_tucky_tucky_tucky_tucky_tucky_tucky_tucky@wp !
MOT,"aw, look at all that hair ."
MOT,a_tucky_tucky_tucky_tucky@wp .
MOT,a_tucky_tucky_tucky@wp .
MOT,oh let go o(f) my hair .
MOT,let go o(f) my hair .
MOT,you're pullin(g) my hair .
MOT,ow-ow-ow-ow-ow-ow-ow@o !
MOT,ow-ow-ow@o !
MOT,are you pulling my hair ?
MOT,I'll have no hair left .
MOT,hey .
MOT,(a)re you pullin(g) my hair ?
MOT,eh_bpl_bpl@wp !
MOT,"let go, let go ."
MOT,"let go, let go, let go ."
MOT,"thank_you, ta-ta@f ."
MOT,gimme back my hair .
MOT,hey ta-ta@f .
MOT,hey ta-ta@f .
MOT,uhuh .
MOT,&-uh-&-uh@z:m .
MOT,oh you do a fake cough for me .
MOT,ooh_ooh_ooh@wp !
MOT,do_do_do_do_do@wp !
MOT,do_do@wp .
MOT,"oh you suck on that for a minute, you'll get your bobba@f ?"
MOT,"yeah, we'll get your bobba@f ."
MOT,we'll get your bobba@f .
MOT,"we'll get your bobba@f, are y(ou) hungry ?"
MOT,hungry in your belly ?
MOT,nyang_nyang_nyang@wp .
MOT,nam_nam_nam@wp !
MOT,oh_nyam_nyam_nyam@wp .
MOT,aw .
MOT,oh mammy I'm hungry !
MOT,"I know you're hungry, I know you're hungry !"
MOT,I know you're hungry .
MOT,uhuh .
MOT,I know you're hungry .
MOT,I know you're hungry .
MOT,eh_heh@wp !
MOT,what's that cough ?
MOT,what's that cough ?
MOT,what's that cough ?
MOT,bluh_bluh@wp .
MOT,bluh_bluh_bluh@wp .
MOT,ah yii_ay_ay@wp .
MOT,have a little go of this ?
MOT,ay_oi_oi_oi_oi_oi_oi_oi@wp .
MOT,ah big red face !
MOT,ah big red face !
MOT,ah .
MOT,ah .
