participant,sentence
MOT,d(o) y(ou) know where Car's gone ?
MOT,where's she gone ?
MOT,where's she gone ?
MOT,"where's she gone, where's she gone ?"
MOT,where's she gone ?
MOT,ah .
MOT,will y(ou) look at me xxx ?
MOT,xxx .
MOT,there .
MOT,Cal ?
MOT,Cal ?
MOT,Cal ?
MOT,oh .
MOT,slimy wet face there .
MOT,Cal ?
MOT,Cal ?
MOT,Cal ?
MOT,"no, you're not lookin(g) at me, that's for sure ."
MOT,xxx into that y(ou) know .
MOT,hi !
MOT,hi there !
MOT,what d(o) y(ou) think o(f) that ?
MOT,what d(o) y(ou) think o(f) that ?
MOT,what do you think of those cameras ?
MOT,ah where are you gone ?
MOT,ah boo !
MOT,boo !
MOT,boo !
MOT,boo !
MOT,bing !
MOT,bing !
MOT,is that funny ?
MOT,that made you laugh yesterday !
MOT,yes ?
MOT,I beg your pardon .
MOT,what did y(ou) say ?
MOT,would y(ou) like to say it again ?
MOT,aggghhhrrrrr@i .
MOT,raggghhhhhrrrrr@i .
MOT,raggghhhhhrrrrr@i .
MOT,&-eh ?
MOT,&-eh there's a little something in your eye .
MOT,I'd rather [!] y(ou) didn't eat my hand .
MOT,<can y(ou) not> [!] eat my hand ?
MOT,are y(ou) very hungry for hand ?
MOT,very [!] hungry for hand .
MOT,"oh oh oh, here, look, we'll dry your hands ."
MOT,"dry, dry, dry ."
MOT,"look, you wanna eat that ?"
MOT,"it's just an old cloth, it's not very nice ."
MOT,not very nice .
MOT,not very nice .
MOT,"yeah, can I have it, can I have it ?"
MOT,please ?
MOT,"look, I'll play hidey_boo@wp, look ."
MOT,we play hidey_boo@wp ?
MOT,hidey@wp (.) boo !
MOT,"hahaha@p, was that funny ?"
MOT,hidey@wp (.) boo !
MOT,"I'm gone, look, mama's gone ."
MOT,she's (.) back !
MOT,too loud ?
MOT,"hehe, too loud ."
MOT,hidey@wp (.) boo !
MOT,funny ?
MOT,"it's somewhat funny, okay ."
MOT,can I have your little hand ?
MOT,can I have your little hand ?
MOT,don't eat the old cloth .
MOT,don't eat the old cloth .
MOT,talk to me instead .
MOT,can you say Cal ?
MOT,Cal .
MOT,can you say Cal ?
MOT,my name is Cal and I'm five months old .
MOT,and I live in Shankill !
MOT,can you say that ?
MOT,ah .
MOT,I have two [!] sisters .
MOT,"my big [!] sister is called Lyra and my little [//] oh no, she (i)s not your little sister ."
MOT,my other [!] big sister is called Car .
MOT,(be)cause you're the littlest one .
MOT,you're the littlest youngest babiest@n one .
MOT,yes you are .
MOT,you just wanna eat my hands „ don't y(ou) ?
MOT,tasty hand .
MOT,tasty hand .
MOT,tasty hand .
MOT,will you look at me ?
MOT,"will you look at my face, look ."
MOT,there's eyes .
MOT,hee hee hee .
MOT,"look at you, sittin(g) up, very good ."
MOT,there's my nose .
MOT,look .
MOT,there's your hands .
MOT,"look, do y(ou) wanna play gimme five ?"
MOT,gimme five .
MOT,gimme five .
MOT,oh oh oh oh .
MOT,oh hohoho .
MOT,"hohoho, hohoho ."
MOT,hohoho hohoho .
MOT,is that funny ?
MOT,"good, hehehe, something funny ."
MOT,"yeah, look at you !"
MOT,look at you .
MOT,look at you .
MOT,look .
MOT,look (.) clap .
MOT,clap clap .
MOT,clap clap .
MOT,yeah ?
MOT,clap clap .
MOT,d(o) y(ou) wanna do it again ?
MOT,you're anticipating that „ aren't you ?
MOT,we do it again ?
MOT,one +/.
MOT,we [//] can you do it yourself ?
MOT,look .
MOT,clap clap .
MOT,"you do it, you help me there, we'll go, that's it ."
MOT,thank_you .
MOT,clap clap .
MOT,clap clap .
MOT,is that interesting ?
MOT,"it is [!] interesting, not as interesting as eating my hand but still ."
MOT,quite [!] interesting .
MOT,really ?
MOT,yeah ?
MOT,unnhh-huh@i .
