participant,sentence
MOT,"oh you're taking it back, okay ."
MOT,good boy .
MOT,oh that's ni:ce !
MOT,that's [!] nice .
MOT,fall down .
MOT,put them in there .
MOT,put them in there .
MOT,huh ?
MOT,hah_do@i .
MOT,can you put one in there ?
MOT,Ard ?
MOT,put one in there .
MOT,look .
MOT,o:ne and another one .
MOT,one .
MOT,"one, two ."
MOT,Ard do it .
MOT,clap handies@f [: hands] .
MOT,will we clap handies@f [: hands] ?
MOT,<if you're happy and you know it clap your hands> [=! singing] .
MOT,oh y(ou) wanna put it in there ?
MOT,for mummy ?
MOT,thank_you !
MOT,hoo:ray !
MOT,where's it gone ?
MOT,oh !
MOT,where's it gone ?
MOT,oh !
MOT,where's it gone ?
MOT,oh !
MOT,ooh !
MOT,put it in my mouth .
MOT,ah !
MOT,ah !
MOT,put it in Ard's mouth .
MOT,"put it in the baba@z:m, baba's@z:m mouth ."
MOT,you do it .
MOT,do wah_wah_wah@o .
MOT,wah_wah_wah_wah_wah@o .
MOT,you do it .
MOT,can you do wah_wah@o ?
MOT,where are they goin(g) ?
MOT,where are they goin(g) ?
MOT,where are they goin(g) ?
MOT,what ?
MOT,are y(ou) making a_lot_of noise ?
MOT,put them in there .
MOT,one .
MOT,two .
MOT,three four .
MOT,five !
MOT,yeah ?
MOT,will we put them in a pile ?
MOT,look .
MOT,we 0will make a big [!] pile .
MOT,one two three .
MOT,four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty twenty one twenty two .
