participant,sentence
MOT,oh will we do Row_Row_Row_Your_Boat ?
MOT,ready steady .
MOT,<row row row your boat gently down the stream merrily merrily merrily merrily life is but a dream> [=! singing] .
MOT,where's Ois ?
MOT,where's Ois gone ?
MOT,where's Ois gone ?
MOT,where's Ois gone ?
MOT,where's Ois gone ?
MOT,peeps@z:m !
MOT,Ois's turn .
MOT,where's mammy gone ?
MOT,where's mammy gone ?
MOT,oh peeps@z:m !
MOT,(hoo)ray !
MOT,mammy's turn ?
MOT,oh mammy's crying .
MOT,boo !
MOT,you do it .
MOT,oh !
MOT,where's Ois gone ?
MOT,peeps@z:m !
MOT,oh !
MOT,can you hear a birdie@f [: bird] in there ?
MOT,what are they doing ?
MOT,"all around the garden, come_on ."
MOT,<all around the garden like a teddy_bear one step two step and tickly@f [: tickle] under there> [=! singing] .
MOT,<where's> [/] where's the birdie@f [: bird] ?
MOT,where's it gone ?
MOT,say all gone !
MOT,all gone .
MOT,yeah .
MOT,"whoo, what ?"
MOT,what's that ?
MOT,"oh, what's that ?"
MOT,"spider, spider, spider on his toe_toes@f [: toes] ."
MOT,here are his toe_toes@f [: toes] .
MOT,spider's on your toe_toes@f [: toes] !
MOT,now where are they ?
MOT,look .
MOT,one .
MOT,two .
MOT,three .
MOT,four .
MOT,five toe_toes@f [: toes] .
MOT,oh what's that ?
MOT,where's daddy ?
MOT,where's daddy ?
MOT,all gone .
MOT,all gone .
MOT,(hoo)ray .
MOT,oh 0will we do Twinkle_Twinkle ?
MOT,<twinkle twinkle little star how I wonder what you are up above the earth so high like a diamond in the sky twinkle twinkle little star how I wonder what you are> [=! singing] .
MOT,what's that ?
MOT,oh what's that ?
MOT,that's Deirdre's .
MOT,that's Sinead's .
MOT,it is !
MOT,d(o) y(ou) want mammy's hands ?
MOT,oh look .
MOT,oh I'll rub your arm .
MOT,oh one two three four whoo !
MOT,oh you do it ?
MOT,one .
MOT,two .
MOT,three four five .
MOT,do it to mammy ?
MOT,mammy's arm ?
MOT,look ?
MOT,do it to mammy ?
MOT,no ?
MOT,"one, two ."
MOT,oh this [!] arm .
MOT,okay .
MOT,one .
MOT,two .
MOT,three .
MOT,"four, five ."
MOT,one .
MOT,two .
MOT,three .
MOT,four .
MOT,five !
MOT,"(hoo)ray, well done ."
MOT,"okay mammy, high+five ."
MOT,oh where's Ois gone ?
MOT,peeps@z:m !
MOT,where's Ois gone ?
MOT,did anybody see [!] him ?
MOT,where's he gone ?
MOT,(a)re y(ou) rubbin(g) your belly ?
MOT,oh where's your belly ?
MOT,"oh that's lovely, getting your windies@z:m up ?"
MOT,oh you're very [!] good .
MOT,oh that's +/.
MOT,show mammy your <dirty> [!] belly .
MOT,oh I see his dirty belly .
MOT,in there .
MOT,where's your nose ?
MOT,nose .
MOT,<put your finger on your nose on your nose> [=! singing] .
MOT,mammy's nose .
MOT,<put your finger on your nose on your nose> [=! singing] .
MOT,<put your finger on your nose that's where the cold wind blows put your finger on your nose on your nose> [=! singing] .
